geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,pct_below_peak,d_subjective_poverty,d2_subjective_poverty,d_arop,d2_arop,d_unemployment_rate,d2_unemployment_rate,d_real_gdp_pc,d2_real_gdp_pc,d_severe_mat_soc_deprivation,d2_severe_mat_soc_deprivation,d_aic_pps_pc,d2_aic_pps_pc,d_housing_cost_overburden,d2_housing_cost_overburden,d_arrears,d2_arrears,d_unexpected_expenses,d2_unexpected_expenses
HU,2022,22.0,13.5,3.6,16160.0,9.1,16292.2,27300.0,8.1,10.3,33.7,16.16,16.2922,27.3,0.0,-4.699999999999999,-4.0,0.3000000000000007,1.0000000000000018,-0.3999999999999999,-0.30000000000000027,690.0,-410.0,-1.4000000000000004,-1.200000000000001,1830.4000000000015,860.3000000000029,5.3999999999999995,6.3999999999999995,-1.0999999999999996,-1.0,-1.1999999999999957,-0.7999999999999972
HU,2023,22.6,13.8,4.1,16050.0,10.3,16880.1,29000.0,7.3,10.8,31.3,16.05,16.8801,29.0,0.6806930693069307,0.6000000000000014,5.300000000000001,0.3000000000000007,0.0,0.49999999999999956,0.8999999999999995,-110.0,-800.0,1.200000000000001,2.6000000000000014,587.8999999999978,-1242.5000000000036,-0.7999999999999998,-6.199999999999999,0.5,1.5999999999999996,-2.400000000000002,-1.2000000000000064
HU,2024,19.799999999999997,14.3,4.5,16210.0,9.3,18552.9,30400.0,9.0,9.3,28.6,16.21,18.5529,30.4,0.0,-2.8000000000000043,-3.4000000000000057,0.5,0.1999999999999993,0.40000000000000036,-0.0999999999999992,160.0,270.0,-1.0,-2.200000000000001,1672.800000000003,1084.900000000005,1.7000000000000002,2.5,-1.5,-2.0,-2.6999999999999993,-0.29999999999999716
IE,2015,31.799999999999997,16.2,9.9,60150.0,9.4,20468.9,51500.0,4.7,18.9,50.2,60.15,20.4689,51.5,0.0,,,,,,,,,,,,,,,,,,
IE,2016,27.4,16.8,8.4,60160.0,8.0,20883.2,50800.0,4.6,15.4,45.2,60.16,20.8832,50.8,0.0,-4.399999999999999,,0.6000000000000014,,-1.5,,10.0,,-1.4000000000000004,,414.2999999999993,,-0.10000000000000053,,-3.4999999999999982,,-5.0,
IE,2017,23.6,15.6,6.7,65290.0,6.9,21366.7,55300.0,4.5,13.0,41.6,65.29,21.3667,55.3,0.0,-3.799999999999997,0.6000000000000014,-1.200000000000001,-1.8000000000000025,-1.7000000000000002,-0.20000000000000018,5130.0,5120.0,-1.0999999999999996,0.3000000000000007,483.5,69.20000000000073,-0.09999999999999964,8.881784197001252e-16,-2.4000000000000004,1.0999999999999979,-3.6000000000000014,1.3999999999999986
IE,2018,20.9,14.9,5.8,69310.0,6.1,22316.0,58700.0,3.4,11.2,37.3,69.31,22.316,58.7,0.0,-2.700000000000003,1.0999999999999943,-0.6999999999999993,0.5000000000000018,-0.9000000000000004,0.7999999999999998,4020.0,-1110.0,-0.8000000000000007,0.29999999999999893,949.2999999999993,465.7999999999993,-1.1,-1.0000000000000004,-1.8000000000000007,0.5999999999999996,-4.300000000000004,-0.7000000000000028
IE,2019,18.5,13.4,5.0,71640.0,6.5,22173.1,60000.0,5.2,11.8,37.1,71.64,22.1731,60.0,0.0,-2.3999999999999986,0.30000000000000426,-1.5,-0.8000000000000007,-0.7999999999999998,0.10000000000000053,2330.0,-1690.0,0.40000000000000036,1.200000000000001,-142.90000000000146,-1092.2000000000007,1.8000000000000003,2.9000000000000004,0.6000000000000014,2.400000000000002,-0.19999999999999574,4.1000000000000085
IE,2020,16.8,13.0,5.9,75620.0,6.1,20727.3,62500.0,4.2,14.6,33.4,75.62,20.7273,62.5,0.0,-1.6999999999999993,0.6999999999999993,-0.40000000000000036,1.0999999999999996,0.9000000000000004,1.7000000000000002,3980.0,1650.0,-0.40000000000000036,-0.8000000000000007,-1445.7999999999993,-1302.8999999999978,-1.0,-2.8000000000000003,2.799999999999999,2.1999999999999975,-3.700000000000003,-3.500000000000007
IE,2021,15.4,12.8,6.2,87150.0,4.8,23488.2,74700.0,2.6,13.7,29.1,87.15,23.4882,74.7,0.0,-1.4000000000000004,0.29999999999999893,-0.1999999999999993,0.20000000000000107,0.2999999999999998,-0.6000000000000005,11530.0,7550.0,-1.2999999999999998,-0.8999999999999995,2760.9000000000015,4206.700000000001,-1.6,-0.6000000000000001,-0.9000000000000004,-3.6999999999999993,-4.299999999999997,-0.5999999999999943
IE,2022,17.9,13.4,4.5,92300.0,5.3,27050.1,85700.0,3.7,12.9,33.1,92.3,27.050099999999997,85.7,0.0,2.4999999999999982,3.8999999999999986,0.5999999999999996,0.7999999999999989,-1.7000000000000002,-2.0,5150.0,-6380.0,0.5,1.7999999999999998,3561.899999999998,800.9999999999964,1.1,2.7,-0.7999999999999989,0.10000000000000142,4.0,8.299999999999997
IE,2023,16.6,12.0,4.3,87630.0,6.0,29284.4,83600.0,4.7,10.6,34.3,87.63,29.2844,83.6,5.059588299024918,-1.2999999999999972,-3.7999999999999954,-1.4000000000000004,-2.0,-0.20000000000000018,1.5,-4670.0,-9820.0,0.7000000000000002,0.20000000000000018,2234.300000000003,-1327.599999999995,1.0,-0.10000000000000009,-2.3000000000000007,-1.5000000000000018,1.1999999999999957,-2.8000000000000043
IE,2024,16.9,12.7,4.3,89300.0,4.5,30622.7,88500.0,4.5,12.2,31.6,89.3,30.6227,88.5,3.2502708559046587,0.29999999999999716,1.5999999999999943,0.6999999999999993,2.0999999999999996,0.0,0.20000000000000018,1670.0,6340.0,-1.5,-2.2,1338.2999999999993,-896.0000000000036,-0.20000000000000018,-1.2000000000000002,1.5999999999999996,3.9000000000000004,-2.6999999999999957,-3.8999999999999915
IT,2015,37.9,19.9,12.0,29210.0,12.1,19313.2,26900.0,8.6,14.9,39.9,29.21,19.3132,26.9,8.690215692403877,,,,,,,,,,,,,,,,,,
IT,2016,33.3,20.6,11.7,29630.0,10.1,19964.8,28100.0,9.6,10.7,40.4,29.63,19.9648,28.1,7.377305407939981,-4.600000000000001,,0.7000000000000028,,-0.3000000000000007,,420.0,,-2.0,,651.5999999999985,,1.0,,-4.200000000000001,,0.5,
IT,2017,28.1,20.3,11.3,30160.0,6.6,20577.8,28900.0,8.2,6.1,38.3,30.16,20.5778,28.9,5.720537668021256,-5.199999999999996,-0.5999999999999943,-0.3000000000000007,-1.0000000000000036,-0.3999999999999986,-0.09999999999999787,530.0,110.0,-3.5,-1.5,613.0,-38.599999999998545,-1.4000000000000004,-2.4000000000000004,-4.6,-0.3999999999999986,-2.1000000000000014,-2.6000000000000014
IT,2018,30.3,20.3,10.6,30470.0,6.5,20980.8,29600.0,8.2,6.0,35.1,30.47,20.9808,29.6,4.751484839012191,2.1999999999999993,7.399999999999995,0.0,0.3000000000000007,-0.7000000000000011,-0.3000000000000025,310.0,-220.0,-0.09999999999999964,3.4000000000000004,403.0,-210.0,0.0,1.4000000000000004,-0.09999999999999964,4.5,-3.1999999999999957,-1.0999999999999943
IT,2019,22.9,20.1,9.9,30680.0,6.4,21406.4,30300.0,8.7,5.9,33.8,30.68,21.4064,30.3,4.0950296967802435,-7.400000000000002,-9.600000000000001,-0.1999999999999993,-0.1999999999999993,-0.6999999999999993,1.7763568394002505e-15,210.0,-100.0,-0.09999999999999964,0.0,425.6000000000022,22.600000000002183,0.5,0.5,-0.09999999999999964,0.0,-1.3000000000000043,1.8999999999999915
IT,2020,23.8,20.0,9.3,28100.0,6.2,19839.6,28400.0,7.2,6.8,32.3,28.1,19.839599999999997,28.4,12.160050015629885,0.9000000000000021,8.300000000000004,-0.10000000000000142,0.09999999999999787,-0.5999999999999996,0.09999999999999964,-2580.0,-2790.0,-0.20000000000000018,-0.10000000000000053,-1566.800000000003,-1992.400000000005,-1.4999999999999991,-1.9999999999999991,0.8999999999999995,0.9999999999999991,-1.5,-0.19999999999999574
IT,2021,24.299999999999997,20.1,9.5,30760.0,5.9,21576.4,31800.0,7.2,7.7,32.7,30.76,21.576400000000003,31.8,3.8449515473585496,0.49999999999999645,-0.4000000000000057,0.10000000000000142,0.20000000000000284,0.1999999999999993,0.7999999999999989,2660.0,5240.0,-0.2999999999999998,-0.09999999999999964,1736.800000000003,3303.600000000006,0.0,1.4999999999999991,0.9000000000000004,8.881784197001252e-16,0.4000000000000057,1.9000000000000057
IT,2022,22.3,20.1,8.1,32310.0,4.5,24554.1,35300.0,6.6,6.2,32.9,32.31,24.5541,35.3,0.0,-1.9999999999999964,-2.499999999999993,0.0,-0.10000000000000142,-1.4000000000000004,-1.5999999999999996,1550.0,-1110.0,-1.4000000000000004,-1.1000000000000005,2977.699999999997,1240.8999999999942,-0.6000000000000005,-0.6000000000000005,-1.5,-2.4000000000000004,0.19999999999999574,-0.20000000000000995
IT,2023,18.7,18.9,7.7,32630.0,4.7,25657.3,37700.0,5.7,5.0,28.8,32.63,25.6573,37.7,0.0,-3.6000000000000014,-1.600000000000005,-1.2000000000000028,-1.2000000000000028,-0.39999999999999947,1.0000000000000009,320.0,-1230.0,0.20000000000000018,1.6000000000000005,1103.2000000000007,-1874.4999999999964,-0.8999999999999995,-0.29999999999999893,-1.2000000000000002,0.2999999999999998,-4.099999999999998,-4.299999999999994
IT,2024,18.7,18.9,6.5,32900.0,4.6,26638.5,39100.0,5.1,5.3,29.9,32.9,26.6385,39.1,0.0,0.0,3.6000000000000014,0.0,1.2000000000000028,-1.2000000000000002,-0.8000000000000007,270.0,-50.0,-0.10000000000000053,-0.3000000000000007,981.2000000000007,-122.0,-0.6000000000000005,0.29999999999999893,0.2999999999999998,1.5,1.0999999999999979,5.199999999999996
LT,2015,28.9,22.2,9.1,14630.0,14.6,14729.4,20700.0,9.1,9.8,53.2,14.63,14.7294,20.7,0.0,,,,,,,,,,,,,,,,,,
LT,2016,29.6,21.9,7.9,15200.0,15.4,15341.4,21400.0,7.8,10.7,53.2,15.2,15.3414,21.4,0.0,0.7000000000000028,,-0.3000000000000007,,-1.1999999999999993,,570.0,,0.8000000000000007,,612.0,,-1.2999999999999998,,0.8999999999999986,,0.0,
LT,2017,28.200000000000003,22.9,7.1,16090.0,14.4,16243.5,23100.0,7.2,8.7,50.6,16.09,16.2435,23.1,0.0,-1.3999999999999986,-2.1000000000000014,1.0,1.3000000000000007,-0.8000000000000007,0.3999999999999986,890.0,320.0,-1.0,-1.8000000000000007,902.1000000000004,290.10000000000036,-0.5999999999999996,0.7000000000000002,-2.0,-2.8999999999999986,-2.6000000000000014,-2.6000000000000014
LT,2018,23.4,22.9,6.2,17030.0,12.0,17087.4,24700.0,5.6,10.3,48.8,17.03,17.087400000000002,24.7,0.0,-4.800000000000004,-3.4000000000000057,0.0,-1.0,-0.8999999999999995,-0.09999999999999876,940.0,50.0,-2.4000000000000004,-1.4000000000000004,843.9000000000015,-58.19999999999891,-1.6000000000000005,-1.0000000000000009,1.6000000000000014,3.6000000000000014,-1.8000000000000043,0.7999999999999972
LT,2019,19.0,20.6,6.3,17870.0,9.7,17999.4,26400.0,4.8,8.2,46.8,17.87,17.9994,26.4,0.0,-4.399999999999999,0.4000000000000057,-2.299999999999997,-2.299999999999997,0.09999999999999964,0.9999999999999991,840.0,-100.0,-2.3000000000000007,0.09999999999999964,912.0,68.09999999999854,-0.7999999999999998,0.8000000000000007,-2.1000000000000014,-3.700000000000003,-2.0,-0.19999999999999574
LT,2020,15.1,20.9,8.5,17890.0,8.1,17653.6,26400.0,2.7,7.1,41.8,17.89,17.653599999999997,26.4,0.0,-3.9000000000000004,0.4999999999999982,0.29999999999999716,2.5999999999999943,2.2,2.1000000000000005,20.0,-820.0,-1.5999999999999996,0.7000000000000011,-345.8000000000029,-1257.800000000003,-2.0999999999999996,-1.2999999999999998,-1.0999999999999996,1.0000000000000018,-5.0,-3.0
LT,2021,12.9,20.0,7.1,19040.0,6.4,19590.7,29300.0,2.7,6.6,36.4,19.04,19.5907,29.3,0.0,-2.1999999999999993,1.700000000000001,-0.8999999999999986,-1.1999999999999957,-1.4000000000000004,-3.6000000000000005,1150.0,1130.0,-1.6999999999999993,-0.09999999999999964,1937.1000000000022,2282.900000000005,0.0,2.0999999999999996,-0.5,0.5999999999999996,-5.399999999999999,-0.3999999999999986
LT,2022,12.6,20.9,6.0,19350.0,6.0,21102.0,31300.0,3.5,6.0,39.3,19.35,21.102,31.3,0.0,-0.3000000000000007,1.8999999999999986,0.8999999999999986,1.7999999999999972,-1.0999999999999996,0.3000000000000007,310.0,-840.0,-0.40000000000000036,1.299999999999999,1511.2999999999993,-425.8000000000029,0.7999999999999998,0.7999999999999998,-0.5999999999999996,-0.09999999999999964,2.8999999999999986,8.299999999999997
LT,2023,13.4,20.6,6.9,19220.0,6.1,21947.9,32900.0,5.2,7.1,40.5,19.22,21.9479,32.9,0.6718346253229974,0.8000000000000007,1.1000000000000014,-0.29999999999999716,-1.1999999999999957,0.9000000000000004,2.0,-130.0,-440.0,0.09999999999999964,0.5,845.9000000000015,-665.3999999999978,1.7000000000000002,0.9000000000000004,1.0999999999999996,1.6999999999999993,1.2000000000000028,-1.6999999999999957
LT,2024,11.4,21.5,7.1,19690.0,6.1,23259.0,34900.0,6.2,5.0,41.3,19.69,23.259,34.9,0.0,-2.0,-2.8000000000000007,0.8999999999999986,1.1999999999999957,0.1999999999999993,-0.7000000000000011,470.0,600.0,0.0,-0.09999999999999964,1311.0999999999985,465.1999999999971,1.0,-0.7000000000000002,-2.0999999999999996,-3.1999999999999993,0.7999999999999972,-0.4000000000000057
LU,2015,12.4,15.3,6.7,102530.0,2.5,32740.4,77600.0,6.0,5.2,23.0,102.53,32.7404,77.6,4.061008702161504,,,,,,,,,,,,,,,,,,
LU,2016,12.4,15.8,6.3,104920.0,2.0,33041.0,78500.0,7.0,6.6,21.9,104.92,33.041,78.5,1.8246467671002151,0.0,,0.5,,-0.40000000000000036,,2390.0,,-0.5,,300.59999999999854,,1.0,,1.3999999999999995,,-1.1000000000000014,
LU,2017,12.6,16.4,5.5,104020.0,1.9,33906.5,78900.0,7.1,3.0,20.4,104.02,33.9065,78.9,2.666791428838776,0.1999999999999993,0.1999999999999993,0.5999999999999979,0.09999999999999787,-0.7999999999999998,-0.39999999999999947,-900.0,-3290.0,-0.10000000000000009,0.3999999999999999,865.5,564.9000000000015,0.09999999999999964,-0.9000000000000004,-3.5999999999999996,-4.999999999999999,-1.5,-0.3999999999999986
LU,2018,12.8,16.7,5.6,103640.0,1.6,34603.1,79000.0,9.3,,19.7,103.64,34.6031,79.0,3.022363619350613,0.20000000000000107,1.7763568394002505e-15,0.3000000000000007,-0.29999999999999716,0.09999999999999964,0.8999999999999995,-380.0,520.0,-0.2999999999999998,-0.19999999999999973,696.5999999999985,-168.90000000000146,2.200000000000001,2.1000000000000014,,,-0.6999999999999993,0.8000000000000007
LU,2019,10.5,17.5,5.6,104310.0,1.4,34793.5,78700.0,10.1,,16.7,104.31,34.7935,78.7,2.395433704500795,-2.3000000000000007,-2.5000000000000018,0.8000000000000007,0.5,0.0,-0.09999999999999964,670.0,1050.0,-0.20000000000000018,0.09999999999999964,190.40000000000146,-506.1999999999971,0.7999999999999989,-1.4000000000000021,,,-3.0,-2.3000000000000007
LU,2020,12.4,17.4,6.8,102190.0,1.7,32429.9,77900.0,8.5,4.9,22.5,102.19,32.4299,77.9,4.379152241040517,1.9000000000000004,4.200000000000001,-0.10000000000000142,-0.9000000000000021,1.2000000000000002,1.2000000000000002,-2120.0,-2790.0,0.30000000000000004,0.5000000000000002,-2363.5999999999985,-2554.0,-1.5999999999999996,-2.3999999999999986,,,5.800000000000001,8.8
LU,2021,10.0,18.1,5.3,107570.0,2.4,35615.9,87100.0,5.1,6.6,21.3,107.57,35.6159,87.1,0.0,-2.4000000000000004,-4.300000000000001,0.7000000000000028,0.8000000000000043,-1.5,-2.7,5380.0,7500.0,0.7,0.3999999999999999,3186.0,5549.5999999999985,-3.4000000000000004,-1.8000000000000007,1.6999999999999993,,-1.1999999999999993,-7.0
LU,2022,5.8,17.3,4.6,104100.0,2.0,39260.1,90400.0,9.0,7.2,18.8,104.1,39.2601,90.4,3.225806451612903,-4.2,-1.7999999999999998,-0.8000000000000007,-1.5000000000000036,-0.7000000000000002,0.7999999999999998,-3470.0,-8850.0,-0.3999999999999999,-1.0999999999999999,3644.199999999997,458.1999999999971,3.9000000000000004,7.300000000000001,0.6000000000000005,-1.0999999999999988,-2.5,-1.3000000000000007
LU,2023,6.1,18.8,5.2,102250.0,2.5,41830.6,95100.0,11.5,8.7,24.1,102.25,41.8306,95.1,4.945616807660128,0.2999999999999998,4.5,1.5,2.3000000000000007,0.6000000000000005,1.3000000000000007,-1850.0,1620.0,0.5,0.8999999999999999,2570.5,-1073.699999999997,2.5,-1.4000000000000004,1.4999999999999991,0.8999999999999986,5.300000000000001,7.800000000000001
LU,2024,8.5,18.1,6.4,101000.0,2.3,43699.3,97700.0,8.0,8.5,22.5,101.0,43.6993,97.7,6.107650832016361,2.4000000000000004,2.1000000000000005,-0.6999999999999993,-2.1999999999999993,1.2000000000000002,0.5999999999999996,-1250.0,600.0,-0.20000000000000018,-0.7000000000000002,1868.7000000000044,-701.7999999999956,-3.5,-6.0,-0.1999999999999993,-1.6999999999999984,-1.6000000000000014,-6.900000000000002
LV,2015,42.7,22.5,9.9,13750.0,15.4,11643.3,17400.0,8.1,18.0,60.4,13.75,11.6433,17.4,0.0,,,,,,,,,,,,,,,,,,
LV,2016,39.3,21.8,9.7,14230.0,12.6,12193.4,17900.0,7.0,14.9,60.0,14.23,12.1934,17.9,0.0,-3.4000000000000057,,-0.6999999999999993,,-0.20000000000000107,,480.0,,-2.8000000000000007,,550.1000000000004,,-1.0999999999999996,,-3.0999999999999996,,-0.3999999999999986,
LV,2017,40.5,22.1,8.7,14850.0,12.9,12881.1,19000.0,6.9,14.0,59.9,14.85,12.8811,19.0,0.0,1.2000000000000028,4.6000000000000085,0.3000000000000007,1.0,-1.0,-0.7999999999999989,620.0,140.0,0.3000000000000007,3.1000000000000014,687.7000000000007,137.60000000000036,-0.09999999999999964,1.0,-0.9000000000000004,2.1999999999999993,-0.10000000000000142,0.29999999999999716
LV,2018,32.1,23.3,7.4,15610.0,10.4,13535.4,20200.0,6.7,13.8,55.3,15.61,13.5354,20.2,0.0,-8.399999999999999,-9.600000000000001,1.1999999999999993,0.8999999999999986,-1.299999999999999,-0.29999999999999893,760.0,140.0,-2.5,-2.8000000000000007,654.2999999999993,-33.400000000001455,-0.20000000000000018,-0.10000000000000053,-0.1999999999999993,0.7000000000000011,-4.600000000000001,-4.5
LV,2019,25.0,22.9,6.3,15820.0,7.5,13933.3,20900.0,5.4,9.9,49.8,15.82,13.9333,20.9,0.0,-7.100000000000001,1.2999999999999972,-0.40000000000000213,-1.6000000000000014,-1.1000000000000005,0.1999999999999984,210.0,-550.0,-2.9000000000000004,-0.40000000000000036,397.89999999999964,-256.39999999999964,-1.2999999999999998,-1.0999999999999996,-3.9000000000000004,-3.700000000000001,-5.5,-0.8999999999999986
LV,2020,24.2,21.6,8.1,15370.0,7.0,13576.0,20900.0,4.8,9.7,45.6,15.37,13.576,20.9,2.8445006321112514,-0.8000000000000007,6.300000000000001,-1.2999999999999972,-0.899999999999995,1.7999999999999998,2.9000000000000004,-450.0,-660.0,-0.5,2.4000000000000004,-357.2999999999993,-755.1999999999989,-0.6000000000000005,0.6999999999999993,-0.20000000000000107,3.6999999999999993,-4.199999999999996,1.3000000000000043
LV,2021,20.1,23.4,7.6,16580.0,5.3,15658.9,23500.0,4.9,7.2,41.7,16.58,15.6589,23.5,0.0,-4.099999999999998,-3.299999999999997,1.7999999999999972,3.0999999999999943,-0.5,-2.3,1210.0,1660.0,-1.7000000000000002,-1.2000000000000002,2082.8999999999996,2440.199999999999,0.10000000000000053,0.7000000000000011,-2.499999999999999,-2.299999999999998,-3.8999999999999986,0.29999999999999716
LV,2022,23.9,22.5,6.9,16890.0,7.8,17327.4,24900.0,5.4,6.9,44.1,16.89,17.3274,24.9,0.0,3.799999999999997,7.899999999999995,-0.8999999999999986,-2.6999999999999957,-0.6999999999999993,-0.1999999999999993,310.0,-900.0,2.5,4.2,1668.5000000000018,-414.3999999999978,0.5,0.39999999999999947,-0.2999999999999998,2.1999999999999993,2.3999999999999986,6.299999999999997
LV,2023,24.0,22.5,6.5,16770.0,6.2,18304.1,26800.0,7.2,7.9,44.8,16.77,18.3041,26.8,0.7104795737122558,0.10000000000000142,-3.6999999999999957,0.0,0.8999999999999986,-0.40000000000000036,0.29999999999999893,-120.0,-430.0,-1.5999999999999996,-4.1,976.6999999999971,-691.8000000000047,1.7999999999999998,1.2999999999999998,1.0,1.2999999999999998,0.6999999999999957,-1.7000000000000028
LV,2024,23.299999999999997,21.6,6.9,16910.0,5.3,19157.8,27500.0,6.7,7.5,45.3,16.91,19.1578,27.5,0.0,-0.7000000000000028,-0.8000000000000043,-0.8999999999999986,-0.8999999999999986,0.40000000000000036,0.8000000000000007,140.0,260.0,-0.9000000000000004,0.6999999999999993,853.7000000000007,-122.99999999999636,-0.5,-2.3,-0.40000000000000036,-1.4000000000000004,0.5,-0.19999999999999574
MT,2015,21.6,16.6,5.4,25520.0,8.2,16230.4,27600.0,1.1,10.9,21.4,25.52,16.2304,27.6,0.0,,,,,,,,,,,,,,,,,,
MT,2016,19.9,16.5,4.7,25960.0,5.2,16494.2,28500.0,1.4,10.4,20.8,25.96,16.4942,28.5,0.0,-1.7000000000000028,,-0.10000000000000142,,-0.7000000000000002,,440.0,,-2.999999999999999,,263.8000000000011,,0.2999999999999998,,-0.5,,-0.5999999999999979,
MT,2017,16.1,16.7,4.0,28530.0,4.3,17037.5,31400.0,1.4,6.5,15.6,28.53,17.0375,31.4,0.0,-3.799999999999997,-2.0999999999999943,0.1999999999999993,0.3000000000000007,-0.7000000000000002,0.0,2570.0,2130.0,-0.9000000000000004,2.0999999999999988,543.2999999999993,279.4999999999982,0.0,-0.2999999999999998,-3.9000000000000004,-3.4000000000000004,-5.200000000000001,-4.600000000000003
MT,2018,14.1,16.8,4.0,29510.0,4.7,18006.3,32600.0,1.7,8.1,13.9,29.51,18.0063,32.6,0.0,-2.0000000000000018,1.7999999999999954,0.10000000000000142,-0.09999999999999787,0.0,0.7000000000000002,980.0,-1590.0,0.40000000000000036,1.3000000000000007,968.7999999999993,425.5,0.30000000000000004,0.30000000000000004,1.5999999999999996,5.5,-1.6999999999999993,3.5000000000000018
MT,2019,12.3,17.1,4.1,29480.0,5.0,18707.2,33400.0,2.6,7.8,15.1,29.48,18.7072,33.4,0.10166045408336158,-1.799999999999999,0.20000000000000284,0.3000000000000007,0.1999999999999993,0.09999999999999964,0.09999999999999964,-30.0,-1010.0,0.2999999999999998,-0.10000000000000053,700.9000000000015,-267.8999999999978,0.9000000000000001,0.6000000000000001,-0.2999999999999998,-1.8999999999999995,1.1999999999999993,2.8999999999999986
MT,2020,15.4,16.9,4.9,27870.0,5.1,17380.8,31900.0,2.8,7.0,16.3,27.87,17.3808,31.9,5.557438156557099,3.0999999999999996,4.899999999999999,-0.20000000000000284,-0.5000000000000036,0.8000000000000007,0.7000000000000011,-1610.0,-1580.0,0.09999999999999964,-0.20000000000000018,-1326.4000000000015,-2027.300000000003,0.19999999999999973,-0.7000000000000004,-0.7999999999999998,-0.5,1.200000000000001,1.7763568394002505e-15
MT,2021,15.4,16.9,3.8,31420.0,5.4,18948.5,36200.0,2.7,7.8,15.7,31.42,18.9485,36.2,0.0,0.0,-3.0999999999999996,0.0,0.20000000000000284,-1.1000000000000005,-1.9000000000000012,3550.0,5160.0,0.3000000000000007,0.20000000000000107,1567.7000000000007,2894.100000000002,-0.09999999999999964,-0.2999999999999994,0.7999999999999998,1.5999999999999996,-0.6000000000000014,-1.8000000000000025
MT,2022,21.4,16.7,3.5,31390.0,4.9,20328.8,37400.0,2.9,6.1,15.4,31.39,20.3288,37.4,0.09548058561425843,5.999999999999998,5.999999999999998,-0.1999999999999993,-0.1999999999999993,-0.2999999999999998,0.8000000000000007,-30.0,-3580.0,-0.5,-0.8000000000000007,1380.2999999999993,-187.40000000000146,0.19999999999999973,0.2999999999999994,-1.7000000000000002,-2.5,-0.29999999999999893,0.3000000000000025
MT,2023,16.6,16.6,3.5,33380.0,4.1,23054.8,41900.0,6.0,5.7,15.9,33.38,23.0548,41.9,0.0,-4.799999999999997,-10.799999999999995,-0.09999999999999787,0.10000000000000142,0.0,0.2999999999999998,1990.0,2020.0,-0.8000000000000007,-0.3000000000000007,2726.0,1345.7000000000007,3.1,2.9000000000000004,-0.39999999999999947,1.3000000000000007,0.5,0.7999999999999989
MT,2024,17.3,16.9,3.2,34480.0,4.3,24129.1,43900.0,5.9,5.9,18.3,34.48,24.1291,43.9,0.0,0.6999999999999993,5.4999999999999964,0.29999999999999716,0.399999999999995,-0.2999999999999998,-0.2999999999999998,1100.0,-890.0,0.20000000000000018,1.0000000000000009,1074.2999999999993,-1651.7000000000007,-0.09999999999999964,-3.1999999999999997,0.20000000000000018,0.5999999999999996,2.4000000000000004,1.9000000000000004
NL,2015,12.9,11.6,7.9,45530.0,3.2,22810.0,36600.0,14.9,5.7,22.9,45.53,22.81,36.6,0.9355961705831157,,,,,,,,,,,,,,,,,,
NL,2016,12.6,12.7,7.0,46380.0,2.6,22703.8,36900.0,10.7,5.0,22.5,46.38,22.7038,36.9,0.0,-0.3000000000000007,,1.0999999999999996,,-0.9000000000000004,,850.0,,-0.6000000000000001,,-106.20000000000073,,-4.200000000000001,,-0.7000000000000002,,-0.3999999999999986,
NL,2017,11.5,13.2,5.9,47390.0,2.6,23638.5,38500.0,9.4,4.6,20.7,47.39,23.6385,38.5,0.0,-1.0999999999999996,-0.7999999999999989,0.5,-0.5999999999999996,-1.0999999999999996,-0.1999999999999993,1010.0,160.0,0.0,0.6000000000000001,934.7000000000007,1040.9000000000015,-1.299999999999999,2.900000000000002,-0.40000000000000036,0.2999999999999998,-1.8000000000000007,-1.4000000000000021
NL,2018,10.0,13.3,4.9,48180.0,2.6,24461.9,39900.0,9.4,3.8,21.5,48.18,24.4619,39.9,0.0,-1.5,-0.40000000000000036,0.10000000000000142,-0.3999999999999986,-1.0,0.09999999999999964,790.0,-220.0,0.0,0.0,823.4000000000015,-111.29999999999927,0.0,1.299999999999999,-0.7999999999999998,-0.39999999999999947,0.8000000000000007,2.6000000000000014
NL,2019,10.1,13.2,4.4,48970.0,2.8,24584.2,40500.0,9.9,4.0,21.9,48.97,24.5842,40.5,0.0,0.09999999999999964,1.5999999999999996,-0.10000000000000142,-0.20000000000000284,-0.5,0.5,790.0,0.0,0.19999999999999973,0.19999999999999973,122.29999999999927,-701.1000000000022,0.5,0.5,0.20000000000000018,1.0,0.3999999999999986,-0.40000000000000213
NL,2020,7.5,13.4,4.9,46810.0,2.2,24051.6,40000.0,8.3,3.2,19.1,46.81,24.051599999999997,40.0,4.41086379415969,-2.5999999999999996,-2.6999999999999993,0.20000000000000107,0.3000000000000025,0.5,1.0,-2160.0,-2950.0,-0.5999999999999996,-0.7999999999999994,-532.6000000000022,-654.9000000000015,-1.5999999999999996,-2.0999999999999996,-0.7999999999999998,-1.0,-2.799999999999997,-3.1999999999999957
NL,2021,5.6,14.4,4.2,49490.0,2.1,26278.2,43700.0,8.3,2.6,15.1,49.49,26.2782,43.7,0.0,-1.9000000000000004,0.6999999999999993,1.0,0.7999999999999989,-0.7000000000000002,-1.2000000000000002,2680.0,4840.0,-0.10000000000000009,0.49999999999999956,2226.600000000002,2759.2000000000044,0.0,1.5999999999999996,-0.6000000000000001,0.19999999999999973,-4.000000000000002,-1.2000000000000046
