geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,debt_to_income,arop_before_transfers,transfer_effect,pct_below_peak,ltu_rate,cum_gdp_shortfall_2008base,cum_gdp_shortfall_ownpeak,cum_wage_shortfall_2008base,cum_wage_shortfall_ownpeak,cum_excess_unemployment,cum_excess_ltu,cum_threshold_shortfall,gdp_years_below_2008,gdp_years_below_peak,gdp_longest_streak_2008,gdp_longest_streak_peak,gdp_cum_negative_years,wage_years_below_2008,wage_years_below_peak,wage_longest_streak_2008,wage_longest_streak_peak,wage_cum_negative_years,slope5_real_wage,slope5_real_gdp,slope5_unemployment,years_worst_quintile_unemp,years_worst_quintile_wage,share_worst_unemployment,share_worst_ltu,share_worst_real_wage,share_worst_real_gdp,share_worst_threshold,share_worst_composite
FI,2018,6.1,12.0,7.5,43360.0,2.2,22644.7,33400.0,4.3,10.7,27.2,43.36,22.6447,33.4,114.39,43.2,31.200000000000003,2.232243517474634,2.0,60.67643742953776,60.67643742953776,0.0,6.65104600504138,2.7999999999999954,6.4,0.0,10.0,10.0,10.0,10.0,4.0,0.0,2.0,0.0,4.0,4.0,0.0259146138770109,762.999999999811,-0.30999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
FI,2019,6.4,11.6,6.8,43910.0,1.9,22902.2,34000.0,4.0,10.5,26.4,43.91,22.9022,34.0,114.64,42.8,31.199999999999996,0.992108229988726,1.5,61.66854565952649,61.66854565952649,0.0,7.333043790604179,2.7999999999999954,6.4,0.0,11.0,11.0,11.0,11.0,4.0,0.0,3.0,0.0,4.0,4.0,-0.1411609776370879,813.9999999999953,-0.6599999999999804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
FI,2020,6.8,12.2,7.7,42740.0,1.8,22799.5,34000.0,4.1,10.0,25.4,42.74,22.7995,34.0,118.76,42.8,30.6,3.63021420518602,1.5,65.29875986471251,65.29875986471251,0.0,7.796961781277545,2.7999999999999954,6.4,0.0,12.0,12.0,12.0,12.0,5.0,0.0,4.0,0.0,4.0,4.0,-0.0230407904646846,319.99999999995373,-0.4299999999999683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
FI,2021,5.9,10.8,7.7,43800.0,1.1,24376.2,36200.0,4.3,8.2,23.5,43.8,24.3762,36.2,119.67,43.9,33.099999999999994,1.2401352874859075,1.8,66.53889515219842,66.53889515219842,0.0,7.796961781277545,2.7999999999999954,6.500000000000001,0.0,13.0,13.0,13.0,13.0,5.0,0.0,0.0,0.0,4.0,4.0,0.6718813145063043,116.0000000000056,-0.1799999999999806,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07142857142857142,0.125
FI,2022,6.1,12.7,6.8,44010.0,1.9,25703.8,38400.0,5.4,7.7,23.2,44.01,25.7038,38.4,118.57,43.3,30.6,0.7666290868094702,1.5,67.3055242390079,67.3055242390079,0.8792143842282343,12.296957365007556,2.7999999999999954,6.500000000000001,0.0,14.0,14.0,14.0,14.0,5.0,1.0,1.0,1.0,4.0,5.0,-0.102135148445785,119.00000000003452,-0.0499999999999919,1.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.13333333333333333,0.125
FI,2023,7.5,12.2,7.2,43280.0,2.8,27599.2,39700.0,5.5,9.5,26.0,43.28,27.5992,39.7,112.39,41.7,29.500000000000004,2.4126268320180384,1.6,69.71815107102593,69.71815107102593,2.7850511929736683,17.82357537325477,2.7999999999999954,6.500000000000001,0.0,15.0,15.0,15.0,15.0,6.0,2.0,2.0,2.0,4.0,6.0,-0.9071967263483636,0.9999999999589636,-0.0099999999999723,2.0,1.0,0.13333333333333333,0.0,0.0625,0.0,0.1875,0.20833333333333334
FI,2024,8.9,12.6,8.4,43330.0,3.7,28516.3,40800.0,5.4,11.2,27.3,43.33,28.5163,40.8,109.03,41.8,29.199999999999996,2.2998872604284104,1.8,72.01803833145433,72.01803833145433,4.005733693045229,22.665039072828108,2.899999999999995,6.6000000000000005,0.0,16.0,16.0,16.0,16.0,6.0,3.0,3.0,3.0,4.0,6.0,-1.1179475576084954,66.00000000003075,0.0899999999999555,3.0,2.0,0.1875,0.0,0.11764705882352941,0.0,0.23529411764705882,0.16666666666666666
FR,2015,19.9,13.6,10.3,35370.0,6.8,20603.5,29500.0,5.7,8.9,32.8,35.37,20.6035,29.5,90.5,44.3,30.699999999999996,0.0,3.1,5.406178489702526,5.491721073624831,0.0,0.5956995264564,4.600000000000005,4.6,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7517189565565353,103.00000000000716,0.2700000000000213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
FR,2016,19.2,13.6,10.1,35540.0,6.7,20943.3,29900.0,5.2,8.8,31.8,35.54,20.9433,29.9,92.13,45.0,31.4,0.0,3.1,5.406178489702526,5.491721073624831,0.0,0.5956995264564,5.600000000000005,5.7,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9231950873186144,170.00000000005087,0.0599999999999817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
FR,2017,18.1,13.2,9.4,36140.0,6.3,21396.0,30600.0,5.0,9.1,29.6,36.14,21.396,30.6,94.34,45.2,32.0,0.0,2.9,5.406178489702526,5.491721073624831,0.0,0.5956995264564,5.900000000000006,6.6,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9023060233253648,268.9999999999557,-0.1999999999999565,2.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.08333333333333333
FR,2018,18.3,13.4,9.0,36570.0,6.7,21964.4,31500.0,4.7,9.1,31.4,36.57,21.9644,31.5,96.55,45.7,32.300000000000004,0.0,2.5,5.406178489702526,5.491721073624831,0.0,1.2175071997788225,5.900000000000006,7.1,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.6032068776775948,360.99999999991184,-0.3499999999999022,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.12
FR,2019,16.8,13.6,8.4,37160.0,7.3,22999.0,33200.0,5.5,8.4,30.6,37.16,22.999,33.2,98.82,44.7,31.1,0.0,2.3,5.406178489702526,5.491721073624831,0.0,3.263758602674187,5.900000000000006,7.4,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,-0.0512001184396477,460.9999999999895,-0.4899999999999908,4.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666
FR,2020,18.5,14.2,8.0,34230.0,6.4,22048.7,31600.0,5.6,9.1,30.5,34.23,22.0487,31.6,101.8,48.2,34.0,7.884822389666308,1.9,7.494279176201388,13.376543463291142,0.0,9.537444530318352,5.900000000000006,7.4,0.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0,3.0,3.0,-1.2903872381232515,-160.0000000000366,-0.5199999999999768,4.0,0.0,0.25,0.0,0.0,0.0,0.15384615384615385,0.08333333333333333
FR,2021,16.6,14.3,7.9,36460.0,5.5,23127.5,33400.0,,10.1,27.6,36.46,23.1275,33.4,102.22,48.6,34.3,1.883745963401507,2.3,7.494279176201388,15.260289426692651,0.0,12.936738439581603,5.900000000000006,7.699999999999999,0.0,0.0,2.0,2.0,2.0,3.0,0.0,4.0,0.0,4.0,3.0,-1.2450466072850217,-170.00000000004778,-0.4000000000000628,5.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.21428571428571427,0.12
FR,2022,21.7,15.6,7.3,37280.0,7.0,24599.7,35100.0,6.5,10.2,31.4,37.28,24.5997,35.1,101.67,47.4,31.799999999999997,0.0,2.0,7.494279176201388,15.260289426692651,0.0,17.25288703038349,5.900000000000006,7.699999999999999,1.23465450719047,0.0,0.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,4.0,-0.8741724341328425,72.00000000004749,-0.3900000000001026,6.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.26666666666666666,0.08
FR,2023,22.1,15.4,7.3,37730.0,6.6,26696.6,38100.0,6.5,10.0,29.4,37.73,26.6966,38.1,95.27,46.9,31.5,0.0,1.8,7.494279176201388,15.260289426692651,0.0,22.70374905638714,5.900000000000006,7.699999999999999,3.202763576544342,0.0,0.0,2.0,2.0,3.0,0.0,6.0,0.0,6.0,5.0,-0.4851683909374643,418.9999999999228,-0.2899999999999709,7.0,0.0,0.4,0.0,0.0,0.0,0.3125,0.08
FR,2024,21.8,15.9,7.4,38180.0,6.6,27457.0,39300.0,7.0,10.6,29.4,38.18,27.457,39.3,90.94,46.3,30.4,0.0,1.7,7.494279176201388,15.260289426692651,0.0,27.389426663273724,5.900000000000006,7.699999999999999,3.202763576544342,0.0,0.0,2.0,2.0,3.0,0.0,7.0,0.0,7.0,5.0,0.112444852477526,916.9999999999152,-0.179999999999986,8.0,0.0,0.4375,0.0,0.0,0.0,0.35294117647058826,0.12
HR,2015,54.4,20.0,16.2,11760.0,8.4,11850.9,17100.0,7.2,29.9,59.8,11.76,11.8509,17.1,61.42,45.2,25.200000000000003,5.161290322580645,10.2,53.06451612903224,53.06451612903224,56.31200278074343,56.31200278074343,37.6,26.5,58.95443898155749,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,5.0,-3.1490689255503845,68.0000000000068,0.6400000000000485,5.0,3.0,0.7142857142857143,0.8571428571428571,0.375,0.625,,0.34782608695652173
HR,2016,51.4,19.5,13.0,12320.0,7.3,12267.4,18000.0,6.4,26.4,57.7,12.32,12.2674,18.0,55.86,44.8,25.299999999999997,0.6451612903225806,6.7,53.70967741935482,53.70967741935482,68.02898842956198,68.02898842956198,41.5,28.2,63.74279447444181,8.0,8.0,8.0,8.0,3.0,8.0,8.0,8.0,8.0,5.0,-1.2215547340224235,252.00000000009413,-0.7300000000003973,6.0,4.0,0.75,0.875,0.4444444444444444,0.6666666666666666,,0.30434782608695654
HR,2017,43.9,20.0,11.1,12910.0,7.1,13015.9,19200.0,5.8,21.9,56.2,12.91,13.0159,19.2,55.6,43.2,23.200000000000003,0.0,4.5,53.70967741935482,53.70967741935482,78.42581058623692,78.42581058623692,43.5,28.2,63.74279447444181,0.0,0.0,8.0,8.0,3.0,9.0,9.0,9.0,9.0,5.0,0.3898430285457021,408.9999999999259,-1.6699999999996902,7.0,5.0,0.7777777777777778,0.7777777777777778,0.5,0.7,,0.30434782608695654
HR,2018,42.7,19.3,8.3,13460.0,6.1,13705.5,20200.0,5.1,18.6,52.9,13.46,13.7055,20.2,55.13,42.9,23.6,0.0,3.4,53.70967741935482,53.70967741935482,84.65567017843044,84.65567017843044,43.5,28.2,63.74279447444181,0.0,0.0,8.0,8.0,3.0,10.0,10.0,10.0,10.0,5.0,2.259934028851041,532.9999999998862,-2.309999999999497,8.0,6.0,0.8,0.7,0.5454545454545454,0.7272727272727273,,0.2916666666666667
HR,2019,35.5,18.3,6.6,14020.0,4.6,14594.1,21500.0,4.7,15.7,51.7,14.02,14.5941,21.5,56.08,41.0,22.7,0.0,2.4,53.70967741935482,53.70967741935482,90.1897833920678,90.1897833920678,43.5,28.2,63.74279447444181,0.0,0.0,8.0,8.0,3.0,11.0,11.0,11.0,11.0,5.0,2.3053412816493233,565.9999999999906,-2.38999999999997,8.0,7.0,0.7272727272727273,0.6363636363636364,0.5833333333333334,0.75,,0.17391304347826086
HR,2020,33.5,18.3,7.4,12980.0,4.4,14484.6,20200.0,4.2,14.2,48.9,12.98,14.4846,20.2,57.25,39.3,20.999999999999996,7.417974322396576,2.1,53.70967741935482,61.12765174175139,96.1995741522703,96.1995741522703,43.5,28.2,63.74279447444181,0.0,1.0,8.0,8.0,4.0,12.0,12.0,12.0,12.0,6.0,1.6277098720268377,242.99999999996987,-1.5699999999998917,8.0,8.0,0.6666666666666666,0.5833333333333334,0.6153846153846154,0.7692307692307693,,0.2608695652173913
HR,2021,27.3,19.2,7.5,14750.0,3.5,16491.0,23600.0,4.5,16.6,46.5,14.75,16.491,23.6,52.7,40.3,21.1,0.0,2.7,53.70967741935482,61.12765174175139,98.7539621785718,98.7539621785718,43.5,28.2,63.74279447444181,0.0,0.0,8.0,8.0,4.0,13.0,13.0,13.0,13.0,6.0,1.5904937092740432,320.0000000000577,-0.8100000000000436,8.0,9.0,0.6153846153846154,0.6153846153846154,0.6428571428571429,0.7857142857142857,,0.25
HR,2022,26.6,18.0,6.8,15900.0,4.0,18210.2,26000.0,3.8,15.7,44.8,15.9,18.2102,26.0,49.42,38.8,20.799999999999997,0.0,2.4,53.70967741935482,61.12765174175139,99.97587217125404,99.97587217125404,43.5,28.2,63.74279447444181,0.0,0.0,8.0,8.0,4.0,14.0,14.0,14.0,14.0,6.0,1.2995624386362954,561.0000000001986,-0.2099999999999877,8.0,9.0,0.5714285714285714,0.6428571428571429,0.6,0.8,,0.125
HR,2023,22.0,19.3,6.1,16490.0,2.8,20127.2,29800.0,4.0,12.7,41.4,16.49,20.1272,29.8,48.15,38.4,19.1,0.0,2.1,53.70967741935482,61.12765174175139,99.97587217125404,99.97587217125404,43.5,28.2,63.74279447444181,0.0,0.0,8.0,8.0,4.0,0.0,0.0,14.0,14.0,6.0,2.2742392278590007,785.9999999999114,-0.1599999999999911,8.0,9.0,0.5333333333333333,0.6,0.5625,0.8125,,0.125
HR,2024,19.8,20.3,5.0,17060.0,2.0,21539.9,31100.0,3.7,9.4,34.9,17.06,21.539900000000003,31.1,47.97,39.4,19.1,0.0,1.8,53.70967741935482,61.12765174175139,99.97587217125404,99.97587217125404,43.5,28.2,63.74279447444181,0.0,0.0,8.0,8.0,4.0,0.0,0.0,14.0,14.0,6.0,3.4667143679197423,989.9999999998948,-0.6199999999998946,8.0,9.0,0.5,0.5625,0.5294117647058824,0.7647058823529411,,0.125
HU,2015,46.6,14.9,6.6,12530.0,24.1,11306.4,19400.0,8.5,21.7,72.2,12.53,11.3064,19.4,38.14,49.1,34.2,0.0,3.0,21.043627031650985,21.043627031650985,159.38562594305404,160.51678060697725,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,2.0,7.0,8.0,7.0,8.0,6.0,-2.482023677810753,328.00000000002706,-1.1400000000000885,0.0,7.0,0.0,0.14285714285714285,0.875,1.0,0.125,0.25
HU,2016,42.8,14.5,5.0,12880.0,20.6,11637.7,19600.0,8.8,19.0,50.8,12.88,11.6377,19.6,35.55,47.6,33.1,0.0,2.3,21.043627031650985,21.043627031650985,185.76000073394945,187.03254973086305,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,2.0,8.0,9.0,8.0,9.0,6.0,-0.762565950184152,436.0000000001233,-1.4600000000003894,0.0,8.0,0.0,0.125,0.8888888888888888,1.0,0.1111111111111111,0.3333333333333333
HU,2017,41.2,13.4,4.0,13460.0,16.1,12215.7,20400.0,10.7,15.7,31.5,13.46,12.2157,20.4,32.57,46.7,33.300000000000004,0.0,1.6,21.043627031650985,21.043627031650985,208.29674696357657,209.71069029348055,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,2.0,9.0,10.0,9.0,10.0,6.0,1.0700693829210155,477.99999999993656,-1.4099999999998436,0.0,9.0,0.0,0.1111111111111111,0.9,1.0,0.1,0.3333333333333333
HU,2018,34.7,12.8,3.6,14240.0,11.9,12790.8,21900.0,9.6,12.8,33.3,14.24,12.7908,21.9,30.54,46.1,33.3,0.0,1.4,21.043627031650985,21.043627031650985,230.5026783507853,232.05801601367972,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,2.0,10.0,11.0,10.0,11.0,6.0,1.9061982591106696,532.9999999998824,-1.0399999999998084,0.0,10.0,0.0,0.1,0.9090909090909091,1.0,0.09090909090909091,0.4
HU,2019,27.700000000000003,14.0,3.3,14980.0,10.8,13462.2,23200.0,3.9,10.9,32.9,14.98,13.4622,23.2,31.38,43.6,29.6,0.0,1.1,21.043627031650985,21.043627031650985,250.03537020078,251.73210219666484,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,2.0,11.0,12.0,11.0,12.0,6.0,2.096406734273036,625.9999999999841,-0.8000000000000035,0.0,11.0,0.0,0.09090909090909091,0.9166666666666666,1.0,0.08333333333333333,0.4166666666666667
HU,2020,27.4,13.9,4.1,14370.0,10.7,13491.7,22700.0,3.7,11.5,35.3,14.37,13.491700000000002,22.7,34.77,41.9,28.0,4.0720961281708945,1.1,21.043627031650985,25.115723159821883,274.95188482105357,276.7900111499288,3.200000000000003,3.999999999999999,8.147638600616688,0.0,1.0,5.0,5.0,3.0,12.0,13.0,12.0,13.0,7.0,0.5919774720874884,449.9999999999682,-0.2499999999999614,0.0,12.0,0.0,0.08333333333333333,0.9230769230769231,1.0,0.07692307692307693,0.4166666666666667
HU,2021,26.7,13.2,4.0,15470.0,10.5,14461.8,24800.0,2.7,11.4,34.9,15.47,14.461799999999998,24.8,35.07,39.6,26.4,0.0,1.3,21.043627031650985,25.115723159821883,299.5306401697512,301.5101608316169,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,3.0,13.0,14.0,13.0,14.0,7.0,-0.6794601471208451,415.00000000006,0.0500000000000332,0.0,13.0,0.0,0.07692307692307693,0.9285714285714286,1.0,0.07142857142857142,0.44
HU,2022,22.0,13.5,3.6,16160.0,9.1,16292.2,27300.0,8.1,10.3,33.7,16.16,16.2922,27.3,31.03,36.8,23.299999999999997,0.0,1.2,21.043627031650985,25.115723159821883,329.3647534480387,331.48566844289473,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,3.0,14.0,15.0,14.0,15.0,8.0,-2.03024272808687,433.0000000001298,0.0700000000000297,0.0,14.0,0.0,0.07142857142857142,0.9333333333333333,1.0,0.06666666666666667,0.4
HU,2023,22.6,13.8,4.1,16050.0,10.3,16880.1,29000.0,7.3,10.8,31.3,16.05,16.8801,29.0,27.2,36.1,22.3,0.6806930693069307,1.4,21.043627031650985,25.79641622912881,358.6601932453499,360.9225025731963,3.200000000000003,3.999999999999999,8.147638600616688,0.0,1.0,5.0,5.0,4.0,15.0,16.0,15.0,16.0,8.0,-2.444309455264442,392.9999999999408,0.1100000000000145,0.0,15.0,0.0,0.06666666666666667,0.9375,1.0,0.0625,0.44
HU,2024,19.799999999999997,14.3,4.5,16210.0,9.3,18552.9,30400.0,9.0,9.3,28.6,16.21,18.5529,30.4,26.81,36.6,22.3,0.0,1.5,21.043627031650985,25.79641622912881,384.5018911627634,386.9055948236002,3.200000000000003,3.999999999999999,8.147638600616688,0.0,0.0,5.0,5.0,4.0,16.0,17.0,16.0,17.0,8.0,-0.6567051042893586,425.9999999999731,0.0899999999999652,0.0,16.0,0.0,0.0625,0.9411764705882353,1.0,0.058823529411764705,0.36
IE,2015,31.799999999999997,16.2,9.9,60150.0,9.4,20468.9,51500.0,4.7,18.9,50.2,60.15,20.4689,51.5,156.33,46.3,30.1,0.0,5.3,21.92374350086655,21.92374350086655,0.0,4.6639562118878075,8.900000000000002,23.7,68.04520516428275,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0581590401322682,3601.000000000349,-1.4600000000001188,4.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.875,0.125
IE,2016,27.4,16.8,8.4,60160.0,8.0,20883.2,50800.0,4.6,15.4,45.2,60.16,20.8832,50.8,139.57,44.5,27.7,0.0,4.2,21.92374350086655,21.92374350086655,0.0,4.6639562118878075,8.900000000000002,24.4,70.3040970874347,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0847242251813751,4746.000000001632,-1.8100000000004837,4.0,0.0,0.5,0.375,0.0,0.0,0.8888888888888888,0.16666666666666666
IE,2017,23.6,15.6,6.7,65290.0,6.9,21366.7,55300.0,4.5,13.0,41.6,65.29,21.3667,55.3,146.07,42.6,27.0,0.0,3.0,21.92374350086655,21.92374350086655,0.0,4.6639562118878075,8.900000000000002,24.4,71.40781325964402,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,2.166653770998346,5237.9999999992815,-1.7699999999997638,4.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.9,0.125
IE,2018,20.9,14.9,5.8,69310.0,6.1,22316.0,58700.0,3.4,11.2,37.3,69.31,22.316,58.7,135.23,41.0,26.1,0.0,2.1,21.92374350086655,21.92374350086655,0.0,4.6639562118878075,8.900000000000002,24.4,71.40781325964402,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,2.5176310098225585,4635.999999999314,-1.5399999999997225,4.0,0.0,0.4,0.3,0.0,0.0,0.8181818181818182,0.12
IE,2019,18.5,13.4,5.0,71640.0,6.5,22173.1,60000.0,5.2,11.8,37.1,71.64,22.1731,60.0,103.76,41.0,27.6,0.0,1.6,21.92374350086655,21.92374350086655,0.0,4.6639562118878075,8.900000000000002,24.4,71.40781325964402,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,2.7175485724283384,3212.9999999999345,-1.2399999999999924,4.0,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0,0.75,0.041666666666666664
IE,2020,16.8,13.0,5.9,75620.0,6.1,20727.3,62500.0,4.2,14.6,33.4,75.62,20.7273,62.5,98.49,39.9,26.9,0.0,1.4,21.92374350086655,21.92374350086655,0.0,4.6639562118878075,8.900000000000002,24.4,71.40781325964402,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0300914376031236,3726.999999999797,-0.6699999999999331,4.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.6923076923076923,0.041666666666666664
IE,2021,15.4,12.8,6.2,87150.0,4.8,23488.2,74700.0,2.6,13.7,29.1,87.15,23.4882,74.7,93.41,42.4,29.6,0.0,1.8,21.92374350086655,21.92374350086655,0.0,4.6639562118878075,8.900000000000002,24.4,71.40781325964402,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,3.2064521984848646,5003.00000000109,-0.0899999999999632,4.0,0.0,0.3076923076923077,0.23076923076923078,0.0,0.0,0.6428571428571429,0.0
IE,2022,17.9,13.4,4.5,92300.0,5.3,27050.1,85700.0,3.7,12.9,33.1,92.3,27.050099999999997,85.7,93.64,40.8,27.4,0.0,1.3,21.92374350086655,21.92374350086655,0.0,9.047542911068147,8.900000000000002,24.4,71.40781325964402,0.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,3.0,4.0,1.796719677791827,6149.000000002113,-0.1400000000000192,4.0,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.6,0.0
IE,2023,16.6,12.0,4.3,87630.0,6.0,29284.4,83600.0,4.7,10.6,34.3,87.63,29.2844,83.6,82.33,38.0,26.0,5.059588299024918,1.1,21.92374350086655,26.983331799891474,0.0,14.654975772452444,8.900000000000002,24.4,71.40781325964402,0.0,1.0,5.0,5.0,3.0,0.0,2.0,0.0,3.0,5.0,0.033864441710998,4865.999999999332,-0.279999999999958,4.0,0.0,0.26666666666666666,0.2,0.0,0.0,0.5625,0.04
IE,2024,16.9,12.7,4.3,89300.0,4.5,30622.7,88500.0,4.5,12.2,31.6,89.3,30.6227,88.5,75.1,35.6,22.9,3.2502708559046587,1.0,21.92374350086655,30.233602655796133,0.0,14.654975772452444,8.900000000000002,24.4,71.40781325964402,0.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0884932682569153,2783.9999999999995,-0.5099999999999408,4.0,0.0,0.25,0.1875,0.0,0.0,0.5294117647058824,0.08
IT,2015,37.9,19.9,12.0,29210.0,12.1,19313.2,26900.0,8.6,14.9,39.9,29.21,19.3132,26.9,60.98,46.0,26.1,8.690215692403877,7.4,50.89090340731478,50.89090340731478,25.12768033622106,30.648973365851447,17.799999999999997,15.7,36.648097386667985,7.0,7.0,7.0,7.0,4.0,5.0,8.0,5.0,8.0,4.0,-0.8103301984392105,-328.0000000000244,0.9000000000000674,1.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.625,0.34782608695652173
IT,2016,33.3,20.6,11.7,29630.0,10.1,19964.8,28100.0,9.6,10.7,40.4,29.63,19.9648,28.1,60.85,46.5,25.9,7.377305407939981,7.1,58.268208815254766,58.268208815254766,30.036984609745957,36.298970181911656,21.6,19.1,42.64753245686179,8.0,8.0,8.0,8.0,4.0,6.0,9.0,6.0,9.0,4.0,0.2649546364074512,53.000000000071616,0.119999999999896,2.0,0.0,0.25,0.375,0.0,0.0,0.6666666666666666,0.34782608695652173
IT,2017,28.1,20.3,11.3,30160.0,6.6,20577.8,28900.0,8.2,6.1,38.3,30.16,20.5778,28.9,60.41,45.4,25.1,5.720537668021256,6.9,63.98874648327602,63.98874648327602,35.78930026614252,42.79197838084353,25.0,22.299999999999997,48.262853824689586,9.0,9.0,9.0,9.0,4.0,7.0,10.0,7.0,10.0,5.0,0.2196630037154593,319.99999999994077,-0.339999999999922,3.0,1.0,0.3333333333333333,0.4444444444444444,0.1,0.0,0.7,0.391304347826087
IT,2018,30.3,20.3,10.6,30470.0,6.5,20980.8,29600.0,8.2,6.0,35.1,30.47,20.9808,29.6,60.63,45.8,25.499999999999996,4.751484839012191,6.5,68.74023132228821,68.74023132228821,41.13461049827104,48.87798115550737,27.699999999999996,25.1,53.28204580689075,10.0,10.0,10.0,10.0,4.0,8.0,11.0,8.0,11.0,5.0,0.1176112724279817,406.9999999999136,-0.5299999999999072,4.0,2.0,0.4,0.5,0.18181818181818182,0.0,0.7272727272727273,0.375
IT,2019,22.9,20.1,9.9,30680.0,6.4,21406.4,30300.0,8.7,5.9,33.8,30.68,21.4064,30.3,61.61,45.0,24.9,4.0950296967802435,5.9,72.83526101906845,72.83526101906845,45.91014454396398,54.39420774373562,29.699999999999996,27.299999999999997,57.14388882519009,11.0,11.0,11.0,11.0,4.0,9.0,12.0,9.0,12.0,5.0,0.0562498243902193,377.9999999999976,-0.529999999999986,5.0,3.0,0.45454545454545453,0.5454545454545454,0.25,0.0,0.75,0.43478260869565216
IT,2020,23.8,20.0,9.3,28100.0,6.2,19839.6,28400.0,7.2,6.8,32.3,28.1,19.839599999999997,28.4,63.73,44.9,24.9,12.160050015629883,5.1,84.99531103469833,84.99531103469833,54.340354264732824,63.56511000703978,31.1,28.699999999999996,57.14388882519009,12.0,12.0,12.0,12.0,5.0,10.0,13.0,10.0,13.0,6.0,-0.606502928378428,-254.00000000003223,-0.6199999999999805,6.0,4.0,0.5,0.5833333333333334,0.3076923076923077,0.0,0.7692307692307693,0.34782608695652173
IT,2021,24.299999999999997,20.1,9.5,30760.0,5.9,21576.4,31800.0,7.2,7.7,32.7,30.76,21.576400000000003,31.8,63.01,48.5,28.4,3.8449515473585496,5.4,88.84026258205688,88.84026258205688,58.4162382457354,68.38168653057767,32.699999999999996,30.4,60.63538397397423,13.0,13.0,13.0,13.0,5.0,11.0,14.0,11.0,14.0,6.0,0.0267963862147857,-117.00000000001596,-0.4900000000000675,7.0,5.0,0.5384615384615384,0.6153846153846154,0.35714285714285715,0.0,0.7857142857142857,0.3333333333333333
