geo,time,wstatus,worktime,weekly_actual_hours
PT,2011,SELF,PT,15.7
PT,2012,SELF,PT,15.4
PT,2013,SELF,PT,15.9
PT,2014,SELF,PT,14.9
PT,2015,SELF,PT,15.6
PT,2016,SELF,PT,15.3
PT,2017,SELF,PT,15.9
PT,2018,SELF,PT,15.9
PT,2019,SELF,PT,16.8
PT,2020,SELF,PT,15.3
PT,2021,SELF,PT,17.2
PT,2022,SELF,PT,18.4
PT,2023,SELF,PT,17.4
PT,2024,SELF,PT,18.0
PT,2025,SELF,PT,18.2
RO,2008,SELF,PT,28.1
RO,2009,SELF,PT,28.7
RO,2010,SELF,PT,27.9
RO,2011,SELF,PT,27.5
RO,2012,SELF,PT,28.0
RO,2013,SELF,PT,27.6
RO,2014,SELF,PT,27.0
RO,2015,SELF,PT,25.6
RO,2016,SELF,PT,26.2
RO,2017,SELF,PT,25.9
RO,2018,SELF,PT,25.4
RO,2019,SELF,PT,25.6
RO,2020,SELF,PT,25.6
RO,2021,SELF,PT,27.5
RO,2022,SELF,PT,27.9
RO,2023,SELF,PT,27.2
RO,2024,SELF,PT,26.2
RO,2025,SELF,PT,25.6
SE,2008,SELF,PT,21.4
SE,2009,SELF,PT,21.4
SE,2010,SELF,PT,21.6
SE,2011,SELF,PT,21.6
SE,2012,SELF,PT,21.6
SE,2013,SELF,PT,21.2
SE,2014,SELF,PT,21.8
SE,2015,SELF,PT,21.5
SE,2016,SELF,PT,21.8
SE,2017,SELF,PT,22.2
SE,2018,SELF,PT,22.1
SE,2019,SELF,PT,21.8
SE,2020,SELF,PT,21.5
SE,2021,SELF,PT,21.1
SE,2022,SELF,PT,21.7
SE,2023,SELF,PT,21.0
SE,2024,SELF,PT,20.4
SE,2025,SELF,PT,20.4
SI,2008,SELF,PT,22.9
SI,2009,SELF,PT,21.5
SI,2010,SELF,PT,21.6
SI,2011,SELF,PT,22.5
SI,2012,SELF,PT,21.4
SI,2013,SELF,PT,19.4
SI,2014,SELF,PT,21.1
SI,2015,SELF,PT,21.5
SI,2016,SELF,PT,21.1
SI,2017,SELF,PT,20.9
SI,2018,SELF,PT,21.0
SI,2019,SELF,PT,20.3
SI,2020,SELF,PT,21.3
SI,2021,SELF,PT,23.2
SI,2022,SELF,PT,21.4
SI,2023,SELF,PT,20.7
SI,2024,SELF,PT,21.1
SI,2025,SELF,PT,21.9
SK,2008,SELF,PT,20.3
SK,2009,SELF,PT,21.0
SK,2010,SELF,PT,21.6
SK,2011,SELF,PT,22.4
SK,2012,SELF,PT,21.0
SK,2013,SELF,PT,21.9
SK,2014,SELF,PT,21.9
SK,2015,SELF,PT,20.3
SK,2016,SELF,PT,20.5
SK,2017,SELF,PT,19.5
SK,2018,SELF,PT,20.8
SK,2019,SELF,PT,22.1
SK,2020,SELF,PT,19.6
SK,2021,SELF,PT,19.3
SK,2022,SELF,PT,21.2
SK,2023,SELF,PT,21.3
SK,2024,SELF,PT,21.9
SK,2025,SELF,PT,21.4
AT,2008,SELF,TOTAL,48.9
AT,2009,SELF,TOTAL,47.4
AT,2010,SELF,TOTAL,46.3
AT,2011,SELF,TOTAL,47.1
AT,2012,SELF,TOTAL,46.3
AT,2013,SELF,TOTAL,44.9
AT,2014,SELF,TOTAL,44.5
AT,2015,SELF,TOTAL,43.9
AT,2016,SELF,TOTAL,44.3
AT,2017,SELF,TOTAL,44.1
AT,2018,SELF,TOTAL,44.3
AT,2019,SELF,TOTAL,43.4
AT,2020,SELF,TOTAL,41.8
AT,2021,SELF,TOTAL,41.2
AT,2022,SELF,TOTAL,41.1
AT,2023,SELF,TOTAL,40.5
AT,2024,SELF,TOTAL,40.8
AT,2025,SELF,TOTAL,41.1
BE,2008,SELF,TOTAL,52.1
BE,2009,SELF,TOTAL,52.1
BE,2010,SELF,TOTAL,52.4
BE,2011,SELF,TOTAL,53.0
BE,2012,SELF,TOTAL,52.5
BE,2013,SELF,TOTAL,53.0
BE,2014,SELF,TOTAL,51.9
BE,2015,SELF,TOTAL,52.3
BE,2016,SELF,TOTAL,51.1
BE,2017,SELF,TOTAL,48.2
BE,2018,SELF,TOTAL,47.6
BE,2019,SELF,TOTAL,47.6
BE,2020,SELF,TOTAL,44.7
BE,2021,SELF,TOTAL,44.4
BE,2022,SELF,TOTAL,44.2
BE,2023,SELF,TOTAL,43.8
BE,2024,SELF,TOTAL,43.2
BE,2025,SELF,TOTAL,43.0
BG,2008,SELF,TOTAL,44.8
BG,2009,SELF,TOTAL,43.8
BG,2010,SELF,TOTAL,43.3
BG,2011,SELF,TOTAL,43.1
BG,2012,SELF,TOTAL,43.3
BG,2013,SELF,TOTAL,42.8
BG,2014,SELF,TOTAL,42.7
BG,2015,SELF,TOTAL,42.4
BG,2016,SELF,TOTAL,42.2
BG,2017,SELF,TOTAL,41.8
BG,2018,SELF,TOTAL,41.7
BG,2019,SELF,TOTAL,41.3
BG,2020,SELF,TOTAL,40.7
BG,2021,SELF,TOTAL,41.1
BG,2022,SELF,TOTAL,40.6
BG,2023,SELF,TOTAL,40.1
BG,2024,SELF,TOTAL,39.9
BG,2025,SELF,TOTAL,39.2
CY,2008,SELF,TOTAL,43.2
CY,2009,SELF,TOTAL,42.9
CY,2010,SELF,TOTAL,42.0
CY,2011,SELF,TOTAL,40.6
CY,2012,SELF,TOTAL,40.1
CY,2013,SELF,TOTAL,38.7
CY,2014,SELF,TOTAL,36.6
CY,2015,SELF,TOTAL,35.4
CY,2016,SELF,TOTAL,35.5
CY,2017,SELF,TOTAL,35.5
CY,2018,SELF,TOTAL,36.1
CY,2019,SELF,TOTAL,35.7
CY,2020,SELF,TOTAL,35.1
CY,2021,SELF,TOTAL,33.5
CY,2022,SELF,TOTAL,33.5
CY,2023,SELF,TOTAL,35.8
CY,2024,SELF,TOTAL,36.2
CY,2025,SELF,TOTAL,35.3
CZ,2008,SELF,TOTAL,48.5
CZ,2009,SELF,TOTAL,46.6
CZ,2010,SELF,TOTAL,46.2
CZ,2011,SELF,TOTAL,45.6
CZ,2012,SELF,TOTAL,44.6
CZ,2013,SELF,TOTAL,43.4
CZ,2014,SELF,TOTAL,43.3
CZ,2015,SELF,TOTAL,43.6
CZ,2016,SELF,TOTAL,43.8
CZ,2017,SELF,TOTAL,43.3
CZ,2018,SELF,TOTAL,43.3
CZ,2019,SELF,TOTAL,42.8
CZ,2020,SELF,TOTAL,40.5
CZ,2021,SELF,TOTAL,40.7
CZ,2022,SELF,TOTAL,41.0
CZ,2023,SELF,TOTAL,40.8
CZ,2024,SELF,TOTAL,41.0
CZ,2025,SELF,TOTAL,40.7
DE,2008,SELF,TOTAL,45.6
DE,2009,SELF,TOTAL,44.7
DE,2010,SELF,TOTAL,44.6
DE,2011,SELF,TOTAL,44.4
DE,2012,SELF,TOTAL,44.1
DE,2013,SELF,TOTAL,43.6
DE,2014,SELF,TOTAL,43.5
DE,2015,SELF,TOTAL,43.3
DE,2016,SELF,TOTAL,43.1
DE,2017,SELF,TOTAL,42.5
DE,2018,SELF,TOTAL,42.5
DE,2019,SELF,TOTAL,42.3
DE,2020,SELF,TOTAL,38.4
DE,2021,SELF,TOTAL,40.4
DE,2022,SELF,TOTAL,40.4
DE,2023,SELF,TOTAL,39.7
DE,2024,SELF,TOTAL,39.5
DE,2025,SELF,TOTAL,39.2
DK,2008,SELF,TOTAL,44.9
DK,2009,SELF,TOTAL,43.9
DK,2010,SELF,TOTAL,44.4
DK,2011,SELF,TOTAL,45.5
DK,2012,SELF,TOTAL,45.2
DK,2013,SELF,TOTAL,45.1
DK,2014,SELF,TOTAL,44.2
DK,2015,SELF,TOTAL,44.6
DK,2016,SELF,TOTAL,43.0
DK,2017,SELF,TOTAL,43.7
DK,2018,SELF,TOTAL,42.8
DK,2019,SELF,TOTAL,41.8
DK,2020,SELF,TOTAL,41.4
DK,2021,SELF,TOTAL,43.2
DK,2022,SELF,TOTAL,42.0
DK,2023,SELF,TOTAL,40.4
DK,2024,SELF,TOTAL,38.9
DK,2025,SELF,TOTAL,39.3
EE,2008,SELF,TOTAL,39.7
EE,2009,SELF,TOTAL,37.7
EE,2010,SELF,TOTAL,38.6
EE,2011,SELF,TOTAL,38.2
EE,2012,SELF,TOTAL,39.2
EE,2013,SELF,TOTAL,37.3
EE,2014,SELF,TOTAL,37.5
EE,2015,SELF,TOTAL,37.4
EE,2016,SELF,TOTAL,38.4
EE,2017,SELF,TOTAL,37.8
EE,2018,SELF,TOTAL,37.6
EE,2019,SELF,TOTAL,37.6
EE,2020,SELF,TOTAL,35.8
EE,2021,SELF,TOTAL,36.0
EE,2022,SELF,TOTAL,35.6
EE,2023,SELF,TOTAL,34.9
EE,2024,SELF,TOTAL,34.8
EE,2025,SELF,TOTAL,35.1
EL,2008,SELF,TOTAL,46.0
EL,2009,SELF,TOTAL,46.0
EL,2010,SELF,TOTAL,46.0
EL,2011,SELF,TOTAL,45.9
EL,2012,SELF,TOTAL,46.0
EL,2013,SELF,TOTAL,46.3
EL,2014,SELF,TOTAL,46.2
EL,2015,SELF,TOTAL,46.4
EL,2016,SELF,TOTAL,46.6
EL,2017,SELF,TOTAL,46.4
EL,2018,SELF,TOTAL,46.4
EL,2019,SELF,TOTAL,46.6
EL,2020,SELF,TOTAL,45.6
EL,2021,SELF,TOTAL,45.5
EL,2022,SELF,TOTAL,45.5
EL,2023,SELF,TOTAL,44.7
EL,2024,SELF,TOTAL,45.4
EL,2025,SELF,TOTAL,45.1
ES,2008,SELF,TOTAL,44.8
ES,2009,SELF,TOTAL,45.0
ES,2010,SELF,TOTAL,45.3
ES,2011,SELF,TOTAL,45.1
ES,2012,SELF,TOTAL,44.8
ES,2013,SELF,TOTAL,44.9
ES,2014,SELF,TOTAL,44.9
ES,2015,SELF,TOTAL,44.7
ES,2016,SELF,TOTAL,44.8
ES,2017,SELF,TOTAL,44.5
ES,2018,SELF,TOTAL,44.6
ES,2019,SELF,TOTAL,44.1
ES,2020,SELF,TOTAL,41.9
ES,2021,SELF,TOTAL,42.9
ES,2022,SELF,TOTAL,43.4
ES,2023,SELF,TOTAL,43.0
ES,2024,SELF,TOTAL,43.1
ES,2025,SELF,TOTAL,42.6
EU27_2020,2008,SELF,TOTAL,44.3
EU27_2020,2009,SELF,TOTAL,43.8
EU27_2020,2010,SELF,TOTAL,43.8
EU27_2020,2011,SELF,TOTAL,43.6
EU27_2020,2012,SELF,TOTAL,43.2
EU27_2020,2013,SELF,TOTAL,42.9
EU27_2020,2014,SELF,TOTAL,42.8
EU27_2020,2015,SELF,TOTAL,42.7
EU27_2020,2016,SELF,TOTAL,42.9
EU27_2020,2017,SELF,TOTAL,42.6
EU27_2020,2018,SELF,TOTAL,42.5
EU27_2020,2019,SELF,TOTAL,42.4
EU27_2020,2020,SELF,TOTAL,40.3
EU27_2020,2021,SELF,TOTAL,41.5
EU27_2020,2022,SELF,TOTAL,41.8
EU27_2020,2023,SELF,TOTAL,41.3
EU27_2020,2024,SELF,TOTAL,40.8
EU27_2020,2025,SELF,TOTAL,40.5
FI,2008,SELF,TOTAL,43.9
FI,2009,SELF,TOTAL,43.0
FI,2010,SELF,TOTAL,43.2
FI,2011,SELF,TOTAL,43.3
FI,2012,SELF,TOTAL,43.2
FI,2013,SELF,TOTAL,41.9
FI,2014,SELF,TOTAL,41.8
FI,2015,SELF,TOTAL,41.8
FI,2016,SELF,TOTAL,41.1
FI,2017,SELF,TOTAL,41.2
FI,2018,SELF,TOTAL,41.1
FI,2019,SELF,TOTAL,40.7
FI,2020,SELF,TOTAL,39.7
FI,2021,SELF,TOTAL,39.8
FI,2022,SELF,TOTAL,39.4
FI,2023,SELF,TOTAL,38.9
FI,2024,SELF,TOTAL,38.7
FI,2025,SELF,TOTAL,38.4
FR,2008,SELF,TOTAL,49.7
FR,2009,SELF,TOTAL,48.9
FR,2010,SELF,TOTAL,49.0
FR,2011,SELF,TOTAL,48.4
FR,2012,SELF,TOTAL,48.1
FR,2013,SELF,TOTAL,46.4
FR,2014,SELF,TOTAL,45.3
FR,2015,SELF,TOTAL,45.3
FR,2016,SELF,TOTAL,45.8
FR,2017,SELF,TOTAL,45.0
FR,2018,SELF,TOTAL,44.8
FR,2019,SELF,TOTAL,44.4
FR,2020,SELF,TOTAL,42.4
FR,2021,SELF,TOTAL,42.8
FR,2022,SELF,TOTAL,42.9
FR,2023,SELF,TOTAL,42.6
FR,2024,SELF,TOTAL,41.6
FR,2025,SELF,TOTAL,41.0
HR,2008,SELF,TOTAL,38.1
HR,2009,SELF,TOTAL,37.6
HR,2010,SELF,TOTAL,37.6
HR,2011,SELF,TOTAL,37.5
HR,2012,SELF,TOTAL,37.4
HR,2013,SELF,TOTAL,37.0
HR,2014,SELF,TOTAL,39.0
HR,2015,SELF,TOTAL,38.7
HR,2016,SELF,TOTAL,39.5
HR,2017,SELF,TOTAL,40.3
HR,2018,SELF,TOTAL,40.4
HR,2019,SELF,TOTAL,40.9
HR,2020,SELF,TOTAL,40.0
HR,2021,SELF,TOTAL,39.6
HR,2022,SELF,TOTAL,39.3
HR,2023,SELF,TOTAL,39.9
HR,2024,SELF,TOTAL,39.3
HR,2025,SELF,TOTAL,39.4
HU,2008,SELF,TOTAL,42.7
HU,2009,SELF,TOTAL,42.0
HU,2010,SELF,TOTAL,41.4
HU,2011,SELF,TOTAL,41.3
HU,2012,SELF,TOTAL,40.3
HU,2013,SELF,TOTAL,40.2
HU,2014,SELF,TOTAL,40.4
HU,2015,SELF,TOTAL,40.3
HU,2016,SELF,TOTAL,40.6
HU,2017,SELF,TOTAL,40.5
HU,2018,SELF,TOTAL,39.3
HU,2019,SELF,TOTAL,39.8
HU,2020,SELF,TOTAL,38.3
HU,2021,SELF,TOTAL,39.2
HU,2022,SELF,TOTAL,39.9
HU,2023,SELF,TOTAL,38.9
HU,2024,SELF,TOTAL,38.5
HU,2025,SELF,TOTAL,38.3
IE,2008,SELF,TOTAL,44.3
IE,2009,SELF,TOTAL,43.4
IE,2010,SELF,TOTAL,43.3
IE,2011,SELF,TOTAL,43.3
IE,2012,SELF,TOTAL,42.9
IE,2013,SELF,TOTAL,43.0
IE,2014,SELF,TOTAL,43.0
IE,2015,SELF,TOTAL,43.6
IE,2016,SELF,TOTAL,43.8
IE,2017,SELF,TOTAL,44.7
IE,2018,SELF,TOTAL,44.8
IE,2019,SELF,TOTAL,44.7
IE,2020,SELF,TOTAL,43.3
IE,2021,SELF,TOTAL,43.3
IE,2022,SELF,TOTAL,42.5
IE,2023,SELF,TOTAL,41.8
IE,2024,SELF,TOTAL,41.3
IE,2025,SELF,TOTAL,41.2
IT,2008,SELF,TOTAL,42.5
IT,2009,SELF,TOTAL,42.2
IT,2010,SELF,TOTAL,42.3
IT,2011,SELF,TOTAL,42.0
IT,2012,SELF,TOTAL,41.0
IT,2013,SELF,TOTAL,41.2
IT,2014,SELF,TOTAL,41.3
IT,2015,SELF,TOTAL,41.6
IT,2016,SELF,TOTAL,41.9
IT,2017,SELF,TOTAL,42.2
IT,2018,SELF,TOTAL,42.5
IT,2019,SELF,TOTAL,42.5
IT,2020,SELF,TOTAL,40.3
IT,2021,SELF,TOTAL,41.2
IT,2022,SELF,TOTAL,41.8
IT,2023,SELF,TOTAL,41.4
IT,2024,SELF,TOTAL,40.5
IT,2025,SELF,TOTAL,40.0
LT,2008,SELF,TOTAL,40.2
LT,2009,SELF,TOTAL,39.0
LT,2010,SELF,TOTAL,38.6
LT,2011,SELF,TOTAL,38.8
LT,2012,SELF,TOTAL,38.6
LT,2013,SELF,TOTAL,38.1
LT,2014,SELF,TOTAL,37.4
LT,2015,SELF,TOTAL,38.0
LT,2016,SELF,TOTAL,38.1
LT,2017,SELF,TOTAL,37.8
LT,2018,SELF,TOTAL,38.3
LT,2019,SELF,TOTAL,38.2
LT,2020,SELF,TOTAL,36.6
LT,2021,SELF,TOTAL,36.1
LT,2022,SELF,TOTAL,37.2
LT,2023,SELF,TOTAL,36.1
LT,2024,SELF,TOTAL,36.1
LT,2025,SELF,TOTAL,36.4
LU,2008,SELF,TOTAL,47.7
LU,2009,SELF,TOTAL,43.9
LU,2010,SELF,TOTAL,43.6
LU,2011,SELF,TOTAL,42.9
LU,2012,SELF,TOTAL,43.2
LU,2013,SELF,TOTAL,40.6
LU,2014,SELF,TOTAL,43.0
LU,2015,SELF,TOTAL,41.2
LU,2016,SELF,TOTAL,39.1
LU,2017,SELF,TOTAL,39.5
LU,2018,SELF,TOTAL,39.3
LU,2019,SELF,TOTAL,40.3
LU,2020,SELF,TOTAL,37.3
LU,2021,SELF,TOTAL,37.1
LU,2022,SELF,TOTAL,35.2
LU,2023,SELF,TOTAL,36.9
LU,2024,SELF,TOTAL,36.6
LU,2025,SELF,TOTAL,36.6
LV,2008,SELF,TOTAL,40.5
LV,2009,SELF,TOTAL,39.3
LV,2010,SELF,TOTAL,38.2
LV,2011,SELF,TOTAL,38.9
LV,2012,SELF,TOTAL,37.4
LV,2013,SELF,TOTAL,37.5
LV,2014,SELF,TOTAL,37.8
LV,2015,SELF,TOTAL,37.6
LV,2016,SELF,TOTAL,38.0
LV,2017,SELF,TOTAL,37.3
LV,2018,SELF,TOTAL,36.6
LV,2019,SELF,TOTAL,36.5
LV,2020,SELF,TOTAL,35.6
LV,2021,SELF,TOTAL,36.6
LV,2022,SELF,TOTAL,37.2
LV,2023,SELF,TOTAL,36.7
LV,2024,SELF,TOTAL,36.3
LV,2025,SELF,TOTAL,35.2
MT,2008,SELF,TOTAL,43.2
MT,2009,SELF,TOTAL,42.5
MT,2010,SELF,TOTAL,43.0
MT,2011,SELF,TOTAL,42.3
MT,2012,SELF,TOTAL,41.4
MT,2013,SELF,TOTAL,41.9
MT,2014,SELF,TOTAL,42.7
MT,2015,SELF,TOTAL,43.1
MT,2016,SELF,TOTAL,42.8
MT,2017,SELF,TOTAL,41.9
MT,2018,SELF,TOTAL,41.8
MT,2019,SELF,TOTAL,42.9
MT,2020,SELF,TOTAL,40.4
MT,2021,SELF,TOTAL,40.9
MT,2022,SELF,TOTAL,40.0
MT,2023,SELF,TOTAL,39.9
MT,2024,SELF,TOTAL,39.8
MT,2025,SELF,TOTAL,39.3
NL,2008,SELF,TOTAL,41.0
NL,2009,SELF,TOTAL,40.3
NL,2010,SELF,TOTAL,39.8
NL,2011,SELF,TOTAL,39.8
NL,2012,SELF,TOTAL,39.5
NL,2013,SELF,TOTAL,38.3
NL,2014,SELF,TOTAL,38.9
NL,2015,SELF,TOTAL,38.5
NL,2016,SELF,TOTAL,39.0
NL,2017,SELF,TOTAL,38.8
NL,2018,SELF,TOTAL,38.5
NL,2019,SELF,TOTAL,38.5
NL,2020,SELF,TOTAL,36.4
NL,2021,SELF,TOTAL,36.6
NL,2022,SELF,TOTAL,37.3
NL,2023,SELF,TOTAL,36.6
NL,2024,SELF,TOTAL,36.6
NL,2025,SELF,TOTAL,36.5
PL,2008,SELF,TOTAL,44.4
PL,2009,SELF,TOTAL,43.6
PL,2010,SELF,TOTAL,43.2
PL,2011,SELF,TOTAL,43.1
PL,2012,SELF,TOTAL,43.2
PL,2013,SELF,TOTAL,43.3
PL,2014,SELF,TOTAL,43.3
PL,2015,SELF,TOTAL,43.0
PL,2016,SELF,TOTAL,43.2
PL,2017,SELF,TOTAL,42.7
PL,2018,SELF,TOTAL,41.9
PL,2019,SELF,TOTAL,41.7
PL,2020,SELF,TOTAL,40.7
PL,2021,SELF,TOTAL,43.4
PL,2022,SELF,TOTAL,43.4
PL,2023,SELF,TOTAL,42.9
PL,2024,SELF,TOTAL,42.1
PL,2025,SELF,TOTAL,41.9
PT,2008,SELF,TOTAL,41.4
PT,2009,SELF,TOTAL,41.0
PT,2010,SELF,TOTAL,40.7
PT,2011,SELF,TOTAL,40.8
PT,2012,SELF,TOTAL,40.6
PT,2013,SELF,TOTAL,41.0
PT,2014,SELF,TOTAL,41.1
PT,2015,SELF,TOTAL,41.3
PT,2016,SELF,TOTAL,41.5
PT,2017,SELF,TOTAL,42.3
PT,2018,SELF,TOTAL,42.3
PT,2019,SELF,TOTAL,41.6
PT,2020,SELF,TOTAL,40.0
PT,2021,SELF,TOTAL,41.7
PT,2022,SELF,TOTAL,41.7
PT,2023,SELF,TOTAL,41.5
PT,2024,SELF,TOTAL,40.5
PT,2025,SELF,TOTAL,40.9
RO,2008,SELF,TOTAL,37.6
RO,2009,SELF,TOTAL,37.6
RO,2010,SELF,TOTAL,37.3
RO,2011,SELF,TOTAL,37.2
RO,2012,SELF,TOTAL,37.2
RO,2013,SELF,TOTAL,36.8
RO,2014,SELF,TOTAL,36.7
RO,2015,SELF,TOTAL,35.5
RO,2016,SELF,TOTAL,36.2
RO,2017,SELF,TOTAL,36.5
RO,2018,SELF,TOTAL,36.3
RO,2019,SELF,TOTAL,36.3
RO,2020,SELF,TOTAL,35.9
RO,2021,SELF,TOTAL,38.6
RO,2022,SELF,TOTAL,38.7
RO,2023,SELF,TOTAL,38.2
RO,2024,SELF,TOTAL,38.0
RO,2025,SELF,TOTAL,37.3
SE,2008,SELF,TOTAL,42.7
SE,2009,SELF,TOTAL,42.1
SE,2010,SELF,TOTAL,42.6
SE,2011,SELF,TOTAL,42.6
SE,2012,SELF,TOTAL,42.6
SE,2013,SELF,TOTAL,41.8
SE,2014,SELF,TOTAL,41.7
SE,2015,SELF,TOTAL,41.6
SE,2016,SELF,TOTAL,41.9
SE,2017,SELF,TOTAL,41.4
SE,2018,SELF,TOTAL,41.2
SE,2019,SELF,TOTAL,41.2
SE,2020,SELF,TOTAL,38.8
SE,2021,SELF,TOTAL,38.9
SE,2022,SELF,TOTAL,39.7
SE,2023,SELF,TOTAL,38.7
SE,2024,SELF,TOTAL,38.2
SE,2025,SELF,TOTAL,38.4
SI,2008,SELF,TOTAL,47.0
SI,2009,SELF,TOTAL,45.7
SI,2010,SELF,TOTAL,44.2
SI,2011,SELF,TOTAL,43.7
SI,2012,SELF,TOTAL,43.8
SI,2013,SELF,TOTAL,43.3
SI,2014,SELF,TOTAL,43.6
SI,2015,SELF,TOTAL,42.8
SI,2016,SELF,TOTAL,42.5
SI,2017,SELF,TOTAL,41.7
SI,2018,SELF,TOTAL,42.1
SI,2019,SELF,TOTAL,42.6
SI,2020,SELF,TOTAL,41.3
SI,2021,SELF,TOTAL,41.1
SI,2022,SELF,TOTAL,41.9
SI,2023,SELF,TOTAL,40.8
SI,2024,SELF,TOTAL,41.4
SI,2025,SELF,TOTAL,41.6
SK,2008,SELF,TOTAL,44.4
SK,2009,SELF,TOTAL,43.9
SK,2010,SELF,TOTAL,44.5
SK,2011,SELF,TOTAL,44.4
SK,2012,SELF,TOTAL,44.0
SK,2013,SELF,TOTAL,43.7
SK,2014,SELF,TOTAL,43.4
SK,2015,SELF,TOTAL,43.7
SK,2016,SELF,TOTAL,44.0
SK,2017,SELF,TOTAL,43.6
SK,2018,SELF,TOTAL,43.7
SK,2019,SELF,TOTAL,43.3
SK,2020,SELF,TOTAL,41.6
SK,2021,SELF,TOTAL,41.3
SK,2022,SELF,TOTAL,41.6
SK,2023,SELF,TOTAL,41.3
SK,2024,SELF,TOTAL,41.5
SK,2025,SELF,TOTAL,40.9
