geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,debt_to_income,arop_before_transfers,transfer_effect,pct_below_peak,ltu_rate,cum_gdp_shortfall_2008base,cum_gdp_shortfall_ownpeak,cum_wage_shortfall_2008base,cum_wage_shortfall_ownpeak,cum_excess_unemployment,cum_excess_ltu,cum_threshold_shortfall,gdp_years_below_2008,gdp_years_below_peak,gdp_longest_streak_2008,gdp_longest_streak_peak,gdp_cum_negative_years,wage_years_below_2008,wage_years_below_peak,wage_longest_streak_2008,wage_longest_streak_peak,wage_cum_negative_years,slope5_real_wage,slope5_real_gdp,slope5_unemployment,years_worst_quintile_unemp,years_worst_quintile_wage,share_worst_unemployment,share_worst_ltu,share_worst_real_wage,share_worst_real_gdp,share_worst_threshold,share_worst_composite,consumption_pc,hourly_comp,saving_rate,youth_unemployment,employment_rate,working_hours,real_wages_idx,real_income_idx,arop_threshold_real,hicp,hicp_food,hicp_housing,wadj_a01,work_effort_squeeze,s80s20,net_migration,warm,arope,gap_subj_arop,gap_subj_arope,acc_cum_excess_unemployment,acc_real_wages_shortfall,dur_real_wages_below,acc_pct_below_peak,acc_threshold_shortfall,acc_threshold_shortfall_mixed,acc_wadj_excess,acc_hicp_compounded,acc_housing_excess
SI,2018,20.5,13.3,5.1,22720.0,3.2,16408.2,26200.0,4.9,13.6,33.1,22.72,16.4082,26.2,45.45,40.5,27.2,0.0,2.2,64.07407407407408,64.07407407407408,6.207983808796811,18.370283655610123,20.59999999999999,19.8,2.2440270083317273,0.0,0.0,8.0,8.0,3.0,0.0,0.0,3.0,5.0,3.0,2.3364976734164458,765.9999999998214,-1.159999999999732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,10460.0,20.9,13.58,8.9,74.9,38.4,107.27,106.3,107.26,1.9,2.7,4.6,115.56,117.51,3.38,1.08,3.3,15.4,7.199999999999999,5.1,20.59999999999999,6.207983808796811,0,64.07407407407408,2.2440270083317273,2.2440270083317273,179.2393489611269,19.60194399444577,9.800000000000002
SI,2019,17.4,12.0,4.4,23330.0,2.2,17397.6,27600.0,4.1,12.2,33.0,23.33,17.397599999999997,27.6,44.83,39.2,27.200000000000003,0.0,1.9,64.07407407407408,64.07407407407408,6.207983808796811,18.370283655610123,20.59999999999999,19.9,2.2440270083317273,0.0,0.0,8.0,8.0,3.0,0.0,0.0,3.0,5.0,3.0,2.518801485296754,826.9999999999875,-1.2099999999999826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,10950.0,22.1,13.43,8.1,75.9,38.5,111.01,110.82,112.03,1.7,1.8,4.3,112.66,114.56,3.39,1.36,2.3,13.7,5.399999999999999,3.6999999999999993,20.59999999999999,6.207983808796811,0,64.07407407407408,2.2440270083317273,2.2440270083317273,191.9037833219468,21.626938208748015,9.800000000000002
SI,2020,17.0,12.4,5.0,22230.0,2.6,16737.7,26700.0,4.4,10.3,29.6,22.23,16.7377,26.7,43.08,39.4,27.0,4.714959279897128,1.9,64.07407407407408,68.7890333539712,6.207983808796811,18.370283655610123,20.59999999999999,20.0,2.2440270083317273,0.0,1.0,8.0,8.0,4.0,0.0,0.0,3.0,5.0,3.0,2.976232178485505,441.9999999999499,-0.8199999999999287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,10210.0,23.9,22.56,14.3,74.8,38.9,115.56,115.58,117.98,-0.3,3.1,-1.7,108.29,114.2,3.32,-2.65,2.8,14.3,4.6,2.6999999999999993,20.59999999999999,6.207983808796811,0,68.7890333539712,2.2440270083317273,2.2440270083317273,200.19387617009386,21.29136773894935,9.900000000000002
SI,2021,11.5,11.7,4.8,24040.0,1.8,18918.4,29300.0,4.1,9.0,24.6,24.04,18.9184,29.3,42.37,40.3,28.6,0.0,1.9,64.07407407407408,68.7890333539712,6.207983808796811,18.370283655610123,20.59999999999999,20.1,2.2440270083317273,0.0,0.0,8.0,8.0,4.0,0.0,0.0,3.0,5.0,3.0,4.253763648080324,393.0000000000619,-0.3700000000000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11330.0,24.5,16.98,12.8,76.1,38.6,122.28,119.7,120.63,2.0,-0.1,4.9,105.9,110.81,3.24,0.88,1.7,13.2,-0.1999999999999993,-1.6999999999999993,20.59999999999999,6.207983808796811,0,68.7890333539712,2.2440270083317273,2.2440270083317273,206.09581914634637,23.77921777366354,9.900000000000002
SI,2022,14.2,12.1,4.0,24660.0,1.4,21316.9,32300.0,4.1,7.4,24.6,24.66,21.3169,32.3,41.38,38.0,25.9,0.0,1.6,64.07407407407408,68.7890333539712,6.207983808796811,23.29177160531968,20.59999999999999,20.1,2.2440270083317273,0.0,0.0,8.0,8.0,4.0,0.0,1.0,3.0,5.0,4.0,3.144702334310661,459.0000000001578,-0.1800000000000358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,11770.0,25.9,13.95,10.1,77.9,38.5,117.36,120.15,118.44,9.3,12.2,16.5,106.18,108.63,3.28,1.29,2.6,13.3,2.0999999999999996,0.8999999999999986,20.59999999999999,6.207983808796811,0,68.7890333539712,2.2440270083317273,2.2440270083317273,212.2785067636765,35.31589909743118,9.900000000000002
SI,2023,14.5,12.7,3.7,25120.0,2.0,22147.2,35100.0,3.7,7.3,22.7,25.12,22.1472,35.1,39.52,37.5,24.8,0.0,1.4,64.07407407407408,68.7890333539712,6.207983808796811,25.59253084899052,20.59999999999999,20.1,2.2440270083317273,0.0,0.0,8.0,8.0,4.0,0.0,2.0,3.0,5.0,4.0,1.9731863269115364,600.9999999999292,-0.239999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,11700.0,27.7,14.68,9.9,77.5,38.1,119.98,120.25,120.54,7.2,12.5,8.8,105.34,107.45,3.34,0.75,3.6,13.7,1.8000000000000007,0.8000000000000007,20.59999999999999,6.207983808796811,0,68.7890333539712,2.2440270083317273,2.2440270083317273,217.61906781684468,45.08215690812314,9.900000000000002
SI,2024,13.6,13.2,3.7,25480.0,1.8,23355.4,36100.0,3.8,7.5,23.2,25.48,23.355400000000003,36.1,40.37,38.2,25.000000000000004,0.0,1.1,64.07407407407408,68.7890333539712,6.207983808796811,25.59253084899052,20.59999999999999,20.1,2.2440270083317273,0.0,0.0,8.0,8.0,4.0,0.0,0.0,3.0,5.0,4.0,1.646330433026476,757.9999999999268,-0.3699999999999566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,12110.0,28.4,13.31,10.9,78.3,38.0,124.94,122.44,128.44,2.0,1.1,-0.8,105.35,110.02,3.42,0.15,3.3,14.4,0.4000000000000003,-0.8000000000000007,20.59999999999999,6.207983808796811,0,68.7890333539712,2.2440270083317273,2.2440270083317273,222.965700521474,47.963434390187466,9.900000000000002
SK,2015,32.7,12.3,11.5,16000.0,8.4,13447.6,21700.0,9.1,7.5,36.7,16.0,13.4476,21.7,58.2,38.1,25.8,0.0,8.8,5.70206699928724,5.70206699928724,0.0,7.670642596900862,8.9,17.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.6310688365647432,339.0000000000311,-0.4800000000000461,4.0,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0416666666666666,7280.0,13.7,9.36,27.7,69.6,38.9,114.88,106.83,116.38,-0.3,-0.3,-1.4,145.58,170.83,3.54,0.11,5.8,17.3,20.4,15.400000000000002,8.9,0.0,0,5.70206699928724,0.0,0.0,407.80904645141,15.207373271889413,5.200000000000003
SK,2016,29.6,12.7,9.6,16280.0,7.6,13054.7,20700.0,7.7,7.5,37.9,16.28,13.0547,20.7,63.56,37.9,25.2,0.0,6.8,5.70206699928724,5.70206699928724,0.0,7.670642596900862,8.9,17.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.8219213086498502,423.0000000001429,-1.1200000000004142,4.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0833333333333333,7530.0,13.3,9.56,23.4,71.8,38.8,118.02,110.27,117.3,-0.5,-2.7,-1.5,157.54,176.14,3.63,-0.07,5.1,17.1,16.900000000000002,12.5,8.9,0.0,0,5.70206699928724,0.0,0.0,465.34988091875664,14.654377880184333,5.300000000000003
SK,2017,26.200000000000003,12.4,8.1,16730.0,6.3,13401.5,20800.0,8.4,7.4,34.6,16.73,13.4015,20.8,67.67,37.4,25.0,0.0,5.9,5.70206699928724,5.70206699928724,0.0,7.670642596900862,8.9,17.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.56271918145823,485.9999999999324,-1.5499999999997642,4.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.125,7970.0,13.8,7.39,20.0,73.2,38.5,122.49,114.08,119.55,1.4,4.0,-2.4,160.28,173.89,3.49,-0.16,4.3,15.8,13.800000000000002,10.400000000000002,8.9,0.0,0,5.70206699928724,0.0,0.0,525.6320878627645,16.244239631336434,6.100000000000004
SK,2018,25.4,12.2,6.5,17380.0,5.4,13755.4,21400.0,4.1,9.9,31.5,17.38,13.7554,21.4,67.99,37.1,24.9,0.0,4.7,5.70206699928724,5.70206699928724,0.0,7.670642596900862,8.9,17.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.951441074120549,504.9999999999064,-1.6599999999996748,4.0,0.0,0.4,1.0,0.0,0.0,0.0,0.2,8280.0,14.2,10.24,15.8,74.5,38.8,126.53,122.5,121.11,2.5,3.9,2.0,161.06,174.75,3.03,-0.21,4.8,15.2,13.2,10.2,8.9,0.0,0,5.70206699928724,0.0,0.0,586.6950100228801,19.19354838709677,6.100000000000004
SK,2019,28.299999999999997,11.9,5.7,17760.0,5.9,14406.7,22100.0,5.7,10.2,30.0,17.76,14.4067,22.1,70.12,37.2,25.300000000000004,0.0,3.9,5.70206699928724,5.70206699928724,0.0,7.670642596900862,8.9,17.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,4.14821048032375,461.99999999998994,-1.4699999999999864,4.0,0.0,0.3636363636363636,1.0,0.0,0.0,0.0,0.1666666666666666,8510.0,15.1,9.76,17.1,75.6,38.9,131.37,125.11,128.24,2.8,4.0,5.0,155.11,169.41,3.34,-0.22,7.8,14.8,16.4,13.499999999999996,8.9,0.0,0,5.70206699928724,0.0,0.0,641.8010381031845,22.500000000000007,6.100000000000004
SK,2020,28.700000000000003,11.4,6.7,17270.0,4.5,15094.5,22600.0,3.2,6.7,26.1,17.27,15.0945,22.6,70.84,37.4,26.0,2.759009009009009,3.7,5.70206699928724,8.461076008296246,0.0,7.670642596900862,8.9,17.8,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,4.023254142165636,300.99999999997203,-0.8199999999999232,4.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.2083333333333333,8530.0,17.2,11.7,20.4,74.6,38.4,133.69,128.08,134.74,2.0,2.5,3.6,145.08,156.65,3.03,-0.28,5.7,13.8,17.300000000000004,14.900000000000002,8.9,0.0,0,8.461076008296246,0.0,0.0,686.8793832919872,24.96543778801843,6.100000000000004
SK,2021,26.6,12.3,6.8,18320.0,5.7,16235.4,24500.0,7.1,6.3,27.0,18.32,16.2354,24.5,72.46,41.5,29.2,0.0,3.9,5.70206699928724,8.461076008296246,0.0,7.670642596900862,8.9,17.8,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,4.029560764140574,307.00000000004985,-0.2399999999999769,4.0,0.0,0.3076923076923077,1.0,0.0,0.0,0.0,0.08,8820.0,18.3,11.39,20.6,74.6,38.0,139.05,131.8,127.58,2.8,1.8,-1.9,141.04,146.04,3.2,-0.06,5.8,15.6,14.3,11.000000000000002,8.9,0.0,0,8.461076008296246,0.0,0.0,727.9214107770605,28.490783410138242,6.100000000000004
SK,2022,27.7,13.7,6.1,18360.0,6.3,18254.3,25500.0,2.5,8.3,27.0,18.36,18.2543,25.5,72.0,43.4,29.7,0.0,4.1,5.70206699928724,8.461076008296246,0.0,15.373191014223451,8.9,17.8,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,1.7338982396380227,252.0000000000826,0.0300000000000422,4.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.12,9230.0,18.4,6.02,19.9,76.7,37.8,131.35,129.51,118.42,12.1,18.6,13.4,145.66,150.13,3.12,0.14,7.1,16.5,14.0,11.2,8.9,0.0,0,8.461076008296246,0.0,0.0,773.579741060316,44.06682027649769,6.100000000000004
SK,2023,30.299999999999997,14.3,5.8,18750.0,7.0,19430.1,28500.0,5.9,8.8,29.3,18.75,19.4301,28.5,69.24,41.4,27.1,0.0,3.8,5.70206699928724,8.461076008296246,0.0,23.826075278532485,8.9,17.8,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,-0.3878245136659084,306.9999999999683,-0.0399999999999903,4.0,0.0,0.2666666666666666,1.0,0.0,0.0,0.0,0.16,8960.0,20.1,7.67,19.8,77.5,37.6,130.6,128.03,111.48,11.0,17.3,11.2,140.56,146.13,3.63,0.13,8.1,17.6,15.999999999999996,12.699999999999996,8.9,0.0,0,8.461076008296246,0.0,0.0,814.1388344697986,59.896313364055274,6.100000000000004
SK,2024,28.700000000000003,14.5,5.3,19110.0,7.6,20598.1,29800.0,6.4,8.4,28.2,19.11,20.5981,29.8,67.5,46.9,32.4,0.0,3.5,5.70206699928724,8.461076008296246,0.0,26.495047526403752,8.9,17.8,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,-0.3070505522639916,410.99999999995293,-0.3799999999999429,4.0,0.0,0.25,1.0,0.0,0.0,0.0,0.04,9270.0,21.4,8.06,19.2,78.1,37.9,136.39,133.55,119.31,3.2,2.5,1.3,138.91,145.62,3.28,0.14,8.3,18.3,14.200000000000005,10.400000000000002,8.9,0.0,0,8.461076008296246,0.0,0.0,853.0470832279228,64.94239631336403,6.100000000000004
