freq,wstatus,unit,geo,time,value,geo_label
A,EMP,PC,AT,2010,10.5,Austria
A,EMP,PC,AT,2011,10.8,Austria
A,EMP,PC,AT,2012,10.0,Austria
A,EMP,PC,AT,2013,10.1,Austria
A,EMP,PC,AT,2014,11.3,Austria
A,EMP,PC,AT,2015,10.7,Austria
A,EMP,PC,AT,2016,8.9,Austria
A,EMP,PC,AT,2017,7.9,Austria
A,EMP,PC,AT,2018,8.5,Austria
A,EMP,PC,AT,2019,7.6,Austria
A,EMP,PC,AT,2020,6.6,Austria
A,EMP,PC,AT,2021,6.7,Austria
A,EMP,PC,AT,2022,8.3,Austria
A,EMP,PC,AT,2023,10.4,Austria
A,EMP,PC,AT,2024,9.8,Austria
A,EMP,PC,AT,2025,8.6,Austria
A,EMP,PC,BE,2010,12.9,Belgium
A,EMP,PC,BE,2011,13.2,Belgium
A,EMP,PC,BE,2012,14.4,Belgium
A,EMP,PC,BE,2013,13.1,Belgium
A,EMP,PC,BE,2014,11.7,Belgium
A,EMP,PC,BE,2015,12.4,Belgium
A,EMP,PC,BE,2016,12.6,Belgium
A,EMP,PC,BE,2017,12.2,Belgium
A,EMP,PC,BE,2018,10.8,Belgium
A,EMP,PC,BE,2019,11.2,Belgium
A,EMP,PC,BE,2020,9.3,Belgium
A,EMP,PC,BE,2021,8.5,Belgium
A,EMP,PC,BE,2022,9.3,Belgium
A,EMP,PC,BE,2023,9.6,Belgium
A,EMP,PC,BE,2024,10.1,Belgium
A,EMP,PC,BE,2025,9.1,Belgium
A,EMP,PC,BG,2010,56.8,Bulgaria
A,EMP,PC,BG,2011,52.8,Bulgaria
A,EMP,PC,BG,2012,56.4,Bulgaria
A,EMP,PC,BG,2013,55.1,Bulgaria
A,EMP,PC,BG,2014,52.7,Bulgaria
A,EMP,PC,BG,2015,52.9,Bulgaria
A,EMP,PC,BG,2016,50.7,Bulgaria
A,EMP,PC,BG,2017,47.9,Bulgaria
A,EMP,PC,BG,2018,45.5,Bulgaria
A,EMP,PC,BG,2019,38.5,Bulgaria
A,EMP,PC,BG,2020,31.8,Bulgaria
A,EMP,PC,BG,2021,26.6,Bulgaria
A,EMP,PC,BG,2022,29.4,Bulgaria
A,EMP,PC,BG,2023,23.7,Bulgaria
A,EMP,PC,BG,2024,28.4,Bulgaria
A,EMP,PC,BG,2025,27.0,Bulgaria
A,EMP,PC,CY,2010,48.3,Cyprus
A,EMP,PC,CY,2011,49.3,Cyprus
A,EMP,PC,CY,2012,45.4,Cyprus
A,EMP,PC,CY,2013,53.3,Cyprus
A,EMP,PC,CY,2014,54.3,Cyprus
A,EMP,PC,CY,2015,52.1,Cyprus
A,EMP,PC,CY,2016,54.0,Cyprus
A,EMP,PC,CY,2017,35.0,Cyprus
A,EMP,PC,CY,2018,39.5,Cyprus
A,EMP,PC,CY,2019,29.4,Cyprus
A,EMP,PC,CY,2020,20.2,Cyprus
A,EMP,PC,CY,2021,20.0,Cyprus
A,EMP,PC,CY,2022,24.5,Cyprus
A,EMP,PC,CY,2023,18.9,Cyprus
A,EMP,PC,CY,2024,16.4,Cyprus
A,EMP,PC,CY,2025,13.5,Cyprus
A,EMP,PC,CZ,2010,21.6,Czechia
A,EMP,PC,CZ,2011,22.4,Czechia
A,EMP,PC,CZ,2012,25.0,Czechia
A,EMP,PC,CZ,2013,25.7,Czechia
A,EMP,PC,CZ,2014,24.4,Czechia
A,EMP,PC,CZ,2015,20.3,Czechia
A,EMP,PC,CZ,2016,17.0,Czechia
A,EMP,PC,CZ,2017,17.2,Czechia
A,EMP,PC,CZ,2018,12.0,Czechia
A,EMP,PC,CZ,2019,9.3,Czechia
A,EMP,PC,CZ,2020,9.1,Czechia
A,EMP,PC,CZ,2021,8.2,Czechia
A,EMP,PC,CZ,2022,9.1,Czechia
A,EMP,PC,CZ,2023,9.2,Czechia
A,EMP,PC,CZ,2024,9.9,Czechia
A,EMP,PC,CZ,2025,9.5,Czechia
A,EMP,PC,DE,2010,5.7,Germany
A,EMP,PC,DE,2011,6.2,Germany
A,EMP,PC,DE,2012,6.2,Germany
A,EMP,PC,DE,2013,6.0,Germany
A,EMP,PC,DE,2014,5.6,Germany
A,EMP,PC,DE,2015,4.9,Germany
A,EMP,PC,DE,2016,4.1,Germany
A,EMP,PC,DE,2017,3.7,Germany
A,EMP,PC,DE,2018,3.6,Germany
A,EMP,PC,DE,2019,3.2,Germany
A,EMP,PC,DE,2020,3.8,Germany
A,EMP,PC,DE,2021,4.8,Germany
A,EMP,PC,DE,2022,6.0,Germany
A,EMP,PC,DE,2023,7.0,Germany
A,EMP,PC,DE,2024,5.3,Germany
A,EMP,PC,DE,2025,5.6,Germany
A,EMP,PC,DK,2010,5.0,Denmark
A,EMP,PC,DK,2011,6.6,Denmark
A,EMP,PC,DK,2012,7.0,Denmark
A,EMP,PC,DK,2013,7.9,Denmark
A,EMP,PC,DK,2014,8.0,Denmark
A,EMP,PC,DK,2015,7.3,Denmark
A,EMP,PC,DK,2016,6.8,Denmark
A,EMP,PC,DK,2017,5.8,Denmark
A,EMP,PC,DK,2018,6.2,Denmark
A,EMP,PC,DK,2019,5.3,Denmark
A,EMP,PC,DK,2020,5.8,Denmark
A,EMP,PC,DK,2021,5.8,Denmark
A,EMP,PC,DK,2022,7.4,Denmark
A,EMP,PC,DK,2023,9.7,Denmark
A,EMP,PC,DK,2024,9.2,Denmark
A,EMP,PC,DK,2025,8.2,Denmark
A,EMP,PC,EE,2010,18.2,Estonia
A,EMP,PC,EE,2011,15.8,Estonia
A,EMP,PC,EE,2012,16.6,Estonia
A,EMP,PC,EE,2013,15.4,Estonia
A,EMP,PC,EE,2014,12.5,Estonia
A,EMP,PC,EE,2015,9.8,Estonia
A,EMP,PC,EE,2016,10.3,Estonia
A,EMP,PC,EE,2017,9.2,Estonia
A,EMP,PC,EE,2018,9.1,Estonia
A,EMP,PC,EE,2019,6.9,Estonia
A,EMP,PC,EE,2020,6.2,Estonia
A,EMP,PC,EE,2021,5.3,Estonia
A,EMP,PC,EE,2022,5.5,Estonia
A,EMP,PC,EE,2023,7.7,Estonia
A,EMP,PC,EE,2024,6.4,Estonia
A,EMP,PC,EE,2025,9.3,Estonia
A,EMP,PC,EL,2010,52.2,Greece
A,EMP,PC,EL,2011,59.0,Greece
A,EMP,PC,EL,2012,69.9,Greece
A,EMP,PC,EL,2013,73.3,Greece
A,EMP,PC,EL,2014,71.5,Greece
A,EMP,PC,EL,2015,72.0,Greece
A,EMP,PC,EL,2016,71.4,Greece
A,EMP,PC,EL,2017,73.0,Greece
A,EMP,PC,EL,2018,68.7,Greece
A,EMP,PC,EL,2019,64.8,Greece
A,EMP,PC,EL,2020,64.0,Greece
A,EMP,PC,EL,2021,63.9,Greece
A,EMP,PC,EL,2022,60.7,Greece
A,EMP,PC,EL,2023,59.1,Greece
A,EMP,PC,EL,2024,58.4,Greece
A,EMP,PC,EL,2025,59.8,Greece
A,EMP,PC,ES,2010,27.5,Spain
A,EMP,PC,ES,2011,22.8,Spain
A,EMP,PC,ES,2012,27.1,Spain
A,EMP,PC,ES,2013,30.3,Spain
A,EMP,PC,ES,2014,29.4,Spain
A,EMP,PC,ES,2015,27.0,Spain
A,EMP,PC,ES,2016,27.5,Spain
A,EMP,PC,ES,2017,18.7,Spain
A,EMP,PC,ES,2018,20.8,Spain
A,EMP,PC,ES,2019,16.1,Spain
A,EMP,PC,ES,2020,18.2,Spain
A,EMP,PC,ES,2021,16.4,Spain
A,EMP,PC,ES,2022,17.8,Spain
A,EMP,PC,ES,2023,19.2,Spain
A,EMP,PC,ES,2024,19.2,Spain
A,EMP,PC,ES,2025,18.2,Spain
A,EMP,PC,EU27_2020,2010,22.1,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2011,21.4,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2012,22.6,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2013,23.3,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2014,22.0,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2015,20.7,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2016,18.9,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2017,16.5,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2018,16.0,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2019,13.5,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2020,15.0,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2021,13.5,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2022,14.2,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2023,14.9,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2024,13.5,European Union - 27 countries (from 2020)
A,EMP,PC,EU27_2020,2025,13.6,European Union - 27 countries (from 2020)
A,EMP,PC,FI,2010,3.7,Finland
A,EMP,PC,FI,2011,3.9,Finland
A,EMP,PC,FI,2012,4.0,Finland
A,EMP,PC,FI,2013,4.4,Finland
A,EMP,PC,FI,2014,5.0,Finland
A,EMP,PC,FI,2015,4.4,Finland
A,EMP,PC,FI,2016,4.1,Finland
A,EMP,PC,FI,2017,4.1,Finland
A,EMP,PC,FI,2018,3.5,Finland
A,EMP,PC,FI,2019,4.0,Finland
A,EMP,PC,FI,2020,4.3,Finland
A,EMP,PC,FI,2021,3.2,Finland
A,EMP,PC,FI,2022,3.8,Finland
A,EMP,PC,FI,2023,5.7,Finland
A,EMP,PC,FI,2024,6.5,Finland
A,EMP,PC,FI,2025,6.1,Finland
A,EMP,PC,FR,2010,16.8,France
A,EMP,PC,FR,2011,16.1,France
A,EMP,PC,FR,2012,16.6,France
A,EMP,PC,FR,2013,17.8,France
A,EMP,PC,FR,2014,17.6,France
A,EMP,PC,FR,2015,16.4,France
A,EMP,PC,FR,2016,15.7,France
A,EMP,PC,FR,2017,14.9,France
A,EMP,PC,FR,2018,14.7,France
A,EMP,PC,FR,2019,13.6,France
A,EMP,PC,FR,2020,14.4,France
A,EMP,PC,FR,2021,12.8,France
A,EMP,PC,FR,2022,17.0,France
A,EMP,PC,FR,2023,18.4,France
A,EMP,PC,FR,2024,18.0,France
A,EMP,PC,FR,2025,18.5,France
A,EMP,PC,HR,2010,45.6,Croatia
A,EMP,PC,HR,2011,42.7,Croatia
A,EMP,PC,HR,2012,45.2,Croatia
A,EMP,PC,HR,2013,52.1,Croatia
A,EMP,PC,HR,2014,51.2,Croatia
A,EMP,PC,HR,2015,43.8,Croatia
A,EMP,PC,HR,2016,40.5,Croatia
A,EMP,PC,HR,2017,34.2,Croatia
A,EMP,PC,HR,2018,33.1,Croatia
A,EMP,PC,HR,2019,26.2,Croatia
A,EMP,PC,HR,2020,24.7,Croatia
A,EMP,PC,HR,2021,18.2,Croatia
A,EMP,PC,HR,2022,17.2,Croatia
A,EMP,PC,HR,2023,13.8,Croatia
A,EMP,PC,HR,2024,12.5,Croatia
A,EMP,PC,HR,2025,12.3,Croatia
A,EMP,PC,HU,2010,50.1,Hungary
A,EMP,PC,HU,2011,50.4,Hungary
A,EMP,PC,HU,2012,50.4,Hungary
A,EMP,PC,HU,2013,47.5,Hungary
A,EMP,PC,HU,2014,42.0,Hungary
A,EMP,PC,HU,2015,39.5,Hungary
A,EMP,PC,HU,2016,36.3,Hungary
A,EMP,PC,HU,2017,35.4,Hungary
A,EMP,PC,HU,2018,29.9,Hungary
A,EMP,PC,HU,2019,22.0,Hungary
A,EMP,PC,HU,2020,21.9,Hungary
A,EMP,PC,HU,2021,20.4,Hungary
A,EMP,PC,HU,2022,16.0,Hungary
A,EMP,PC,HU,2023,16.9,Hungary
A,EMP,PC,HU,2024,14.3,Hungary
A,EMP,PC,HU,2025,14.8,Hungary
A,EMP,PC,IE,2010,22.5,Ireland
A,EMP,PC,IE,2011,21.4,Ireland
A,EMP,PC,IE,2012,24.6,Ireland
A,EMP,PC,IE,2013,27.2,Ireland
A,EMP,PC,IE,2014,27.6,Ireland
A,EMP,PC,IE,2015,23.8,Ireland
A,EMP,PC,IE,2016,19.1,Ireland
A,EMP,PC,IE,2017,17.1,Ireland
A,EMP,PC,IE,2018,14.9,Ireland
A,EMP,PC,IE,2019,12.4,Ireland
A,EMP,PC,IE,2020,12.0,Ireland
A,EMP,PC,IE,2021,9.5,Ireland
A,EMP,PC,IE,2022,12.6,Ireland
A,EMP,PC,IE,2023,12.1,Ireland
A,EMP,PC,IE,2024,12.5,Ireland
A,EMP,PC,IE,2025,11.0,Ireland
A,EMP,PC,IT,2010,30.8,Italy
A,EMP,PC,IT,2011,31.9,Italy
A,EMP,PC,IT,2012,33.9,Italy
A,EMP,PC,IT,2013,34.5,Italy
A,EMP,PC,IT,2014,32.7,Italy
A,EMP,PC,IT,2015,31.0,Italy
A,EMP,PC,IT,2016,26.0,Italy
A,EMP,PC,IT,2017,21.5,Italy
A,EMP,PC,IT,2018,23.9,Italy
A,EMP,PC,IT,2019,17.3,Italy
A,EMP,PC,IT,2020,18.6,Italy
A,EMP,PC,IT,2021,18.6,Italy
A,EMP,PC,IT,2022,17.2,Italy
A,EMP,PC,IT,2023,14.5,Italy
A,EMP,PC,IT,2024,14.4,Italy
A,EMP,PC,IT,2025,17.7,Italy
A,EMP,PC,LT,2010,27.5,Lithuania
A,EMP,PC,LT,2011,24.1,Lithuania
A,EMP,PC,LT,2012,24.8,Lithuania
A,EMP,PC,LT,2013,21.4,Lithuania
A,EMP,PC,LT,2014,19.8,Lithuania
A,EMP,PC,LT,2015,19.2,Lithuania
A,EMP,PC,LT,2016,19.5,Lithuania
A,EMP,PC,LT,2017,17.6,Lithuania
A,EMP,PC,LT,2018,14.7,Lithuania
A,EMP,PC,LT,2019,12.1,Lithuania
A,EMP,PC,LT,2020,8.4,Lithuania
A,EMP,PC,LT,2021,6.1,Lithuania
A,EMP,PC,LT,2022,6.5,Lithuania
A,EMP,PC,LT,2023,7.1,Lithuania
A,EMP,PC,LT,2024,5.1,Lithuania
A,EMP,PC,LT,2025,5.4,Lithuania
A,EMP,PC,LU,2010,6.7,Luxembourg
A,EMP,PC,LU,2011,7.6,Luxembourg
A,EMP,PC,LU,2012,8.1,Luxembourg
A,EMP,PC,LU,2013,11.2,Luxembourg
A,EMP,PC,LU,2014,9.8,Luxembourg
A,EMP,PC,LU,2015,10.5,Luxembourg
A,EMP,PC,LU,2016,10.1,Luxembourg
A,EMP,PC,LU,2017,11.4,Luxembourg
A,EMP,PC,LU,2018,10.2,Luxembourg
A,EMP,PC,LU,2019,8.7,Luxembourg
A,EMP,PC,LU,2020,10.8,Luxembourg
A,EMP,PC,LU,2021,8.2,Luxembourg
A,EMP,PC,LU,2022,5.0,Luxembourg
A,EMP,PC,LU,2023,6.3,Luxembourg
A,EMP,PC,LU,2024,7.8,Luxembourg
A,EMP,PC,LU,2025,5.5,Luxembourg
A,EMP,PC,LV,2010,46.9,Latvia
A,EMP,PC,LV,2011,46.6,Latvia
A,EMP,PC,LV,2012,42.1,Latvia
A,EMP,PC,LV,2013,45.1,Latvia
A,EMP,PC,LV,2014,39.3,Latvia
A,EMP,PC,LV,2015,33.1,Latvia
A,EMP,PC,LV,2016,30.2,Latvia
A,EMP,PC,LV,2017,30.8,Latvia
A,EMP,PC,LV,2018,22.8,Latvia
A,EMP,PC,LV,2019,17.2,Latvia
A,EMP,PC,LV,2020,17.7,Latvia
A,EMP,PC,LV,2021,14.3,Latvia
A,EMP,PC,LV,2022,16.4,Latvia
A,EMP,PC,LV,2023,16.7,Latvia
A,EMP,PC,LV,2024,16.2,Latvia
A,EMP,PC,LV,2025,14.5,Latvia
A,EMP,PC,MT,2010,41.6,Malta
A,EMP,PC,MT,2011,32.9,Malta
A,EMP,PC,MT,2012,36.2,Malta
A,EMP,PC,MT,2013,30.0,Malta
A,EMP,PC,MT,2014,27.0,Malta
A,EMP,PC,MT,2015,16.0,Malta
A,EMP,PC,MT,2016,15.1,Malta
A,EMP,PC,MT,2017,12.5,Malta
A,EMP,PC,MT,2018,10.0,Malta
A,EMP,PC,MT,2019,9.5,Malta
A,EMP,PC,MT,2020,12.6,Malta
A,EMP,PC,MT,2021,12.0,Malta
A,EMP,PC,MT,2022,19.0,Malta
A,EMP,PC,MT,2023,14.4,Malta
A,EMP,PC,MT,2024,14.3,Malta
A,EMP,PC,MT,2025,12.5,Malta
A,EMP,PC,NL,2010,9.0,Netherlands
A,EMP,PC,NL,2011,9.1,Netherlands
A,EMP,PC,NL,2012,9.2,Netherlands
A,EMP,PC,NL,2013,10.8,Netherlands
A,EMP,PC,NL,2014,9.9,Netherlands
A,EMP,PC,NL,2015,8.8,Netherlands
A,EMP,PC,NL,2016,8.3,Netherlands
A,EMP,PC,NL,2017,7.2,Netherlands
A,EMP,PC,NL,2018,6.2,Netherlands
A,EMP,PC,NL,2019,6.1,Netherlands
A,EMP,PC,NL,2020,4.7,Netherlands
A,EMP,PC,NL,2021,3.4,Netherlands
A,EMP,PC,NL,2022,4.0,Netherlands
A,EMP,PC,NL,2023,5.0,Netherlands
A,EMP,PC,NL,2024,5.0,Netherlands
A,EMP,PC,NL,2025,4.3,Netherlands
A,EMP,PC,PL,2010,26.8,Poland
A,EMP,PC,PL,2011,25.0,Poland
A,EMP,PC,PL,2012,26.9,Poland
A,EMP,PC,PL,2013,25.4,Poland
A,EMP,PC,PL,2014,22.6,Poland
A,EMP,PC,PL,2015,23.0,Poland
A,EMP,PC,PL,2016,18.7,Poland
A,EMP,PC,PL,2017,16.9,Poland
A,EMP,PC,PL,2018,13.6,Poland
A,EMP,PC,PL,2019,11.0,Poland
A,EMP,PC,PL,2020,11.9,Poland
A,EMP,PC,PL,2021,10.2,Poland
A,EMP,PC,PL,2022,11.4,Poland
A,EMP,PC,PL,2023,11.9,Poland
A,EMP,PC,PL,2024,8.4,Poland
A,EMP,PC,PL,2025,7.4,Poland
A,EMP,PC,PT,2010,38.4,Portugal
A,EMP,PC,PT,2011,36.1,Portugal
A,EMP,PC,PT,2012,34.8,Portugal
A,EMP,PC,PT,2013,40.3,Portugal
A,EMP,PC,PT,2014,36.6,Portugal
A,EMP,PC,PT,2015,33.5,Portugal
A,EMP,PC,PT,2016,31.2,Portugal
A,EMP,PC,PT,2017,28.3,Portugal
A,EMP,PC,PT,2018,23.8,Portugal
A,EMP,PC,PT,2019,21.2,Portugal
A,EMP,PC,PT,2020,16.9,Portugal
A,EMP,PC,PT,2021,16.8,Portugal
A,EMP,PC,PT,2022,19.9,Portugal
A,EMP,PC,PT,2023,19.6,Portugal
A,EMP,PC,PT,2024,18.5,Portugal
A,EMP,PC,PT,2025,16.7,Portugal
A,EMP,PC,RO,2010,43.1,Romania
A,EMP,PC,RO,2011,43.0,Romania
A,EMP,PC,RO,2012,44.2,Romania
A,EMP,PC,RO,2013,45.3,Romania
A,EMP,PC,RO,2014,41.5,Romania
A,EMP,PC,RO,2015,38.8,Romania
A,EMP,PC,RO,2016,36.7,Romania
A,EMP,PC,RO,2017,30.6,Romania
A,EMP,PC,RO,2018,29.2,Romania
A,EMP,PC,RO,2019,25.8,Romania
A,EMP,PC,RO,2020,29.1,Romania
A,EMP,PC,RO,2021,22.7,Romania
A,EMP,PC,RO,2022,19.2,Romania
A,EMP,PC,RO,2023,22.3,Romania
A,EMP,PC,RO,2024,17.7,Romania
A,EMP,PC,RO,2025,17.7,Romania
A,EMP,PC,SE,2010,5.1,Sweden
A,EMP,PC,SE,2011,5.4,Sweden
A,EMP,PC,SE,2012,5.1,Sweden
A,EMP,PC,SE,2013,4.3,Sweden
A,EMP,PC,SE,2014,4.4,Sweden
A,EMP,PC,SE,2015,3.9,Sweden
A,EMP,PC,SE,2016,4.2,Sweden
A,EMP,PC,SE,2017,4.4,Sweden
A,EMP,PC,SE,2018,4.6,Sweden
A,EMP,PC,SE,2019,4.8,Sweden
A,EMP,PC,SE,2020,4.9,Sweden
A,EMP,PC,SE,2021,4.6,Sweden
A,EMP,PC,SE,2022,4.4,Sweden
A,EMP,PC,SE,2023,7.1,Sweden
A,EMP,PC,SE,2024,7.6,Sweden
A,EMP,PC,SE,2025,7.1,Sweden
A,EMP,PC,SI,2010,25.0,Slovenia
A,EMP,PC,SI,2011,25.6,Slovenia
A,EMP,PC,SI,2012,24.8,Slovenia
A,EMP,PC,SI,2013,29.4,Slovenia
A,EMP,PC,SI,2014,25.6,Slovenia
A,EMP,PC,SI,2015,24.2,Slovenia
A,EMP,PC,SI,2016,20.7,Slovenia
A,EMP,PC,SI,2017,18.0,Slovenia
A,EMP,PC,SI,2018,16.0,Slovenia
A,EMP,PC,SI,2019,13.0,Slovenia
A,EMP,PC,SI,2020,12.1,Slovenia
A,EMP,PC,SI,2021,8.4,Slovenia
A,EMP,PC,SI,2022,11.1,Slovenia
A,EMP,PC,SI,2023,10.8,Slovenia
A,EMP,PC,SI,2024,10.1,Slovenia
A,EMP,PC,SI,2025,11.4,Slovenia
A,EMP,PC,SK,2010,24.0,Slovakia
A,EMP,PC,SK,2011,23.0,Slovakia
A,EMP,PC,SK,2012,25.9,Slovakia
A,EMP,PC,SK,2013,29.7,Slovakia
A,EMP,PC,SK,2014,26.3,Slovakia
A,EMP,PC,SK,2015,25.4,Slovakia
A,EMP,PC,SK,2016,22.7,Slovakia
A,EMP,PC,SK,2017,19.6,Slovakia
A,EMP,PC,SK,2018,19.1,Slovakia
A,EMP,PC,SK,2019,21.6,Slovakia
A,EMP,PC,SK,2020,22.9,Slovakia
A,EMP,PC,SK,2021,20.1,Slovakia
A,EMP,PC,SK,2022,22.3,Slovakia
A,EMP,PC,SK,2023,23.5,Slovakia
A,EMP,PC,SK,2024,23.2,Slovakia
A,EMP,PC,SK,2025,17.5,Slovakia
A,NSAL,PC,AT,2010,8.5,Austria
A,NSAL,PC,AT,2011,7.6,Austria
A,NSAL,PC,AT,2012,7.1,Austria
A,NSAL,PC,AT,2013,9.1,Austria
A,NSAL,PC,AT,2014,8.1,Austria
A,NSAL,PC,AT,2015,8.3,Austria
A,NSAL,PC,AT,2016,11.5,Austria
A,NSAL,PC,AT,2017,9.4,Austria
A,NSAL,PC,AT,2018,9.3,Austria
A,NSAL,PC,AT,2019,9.7,Austria
A,NSAL,PC,AT,2020,7.5,Austria
A,NSAL,PC,AT,2021,5.3,Austria
A,NSAL,PC,AT,2022,7.7,Austria
A,NSAL,PC,AT,2023,10.6,Austria
A,NSAL,PC,AT,2024,6.8,Austria
A,NSAL,PC,AT,2025,8.9,Austria
A,NSAL,PC,BE,2010,12.6,Belgium
A,NSAL,PC,BE,2011,11.1,Belgium
A,NSAL,PC,BE,2012,10.2,Belgium
A,NSAL,PC,BE,2013,11.9,Belgium
A,NSAL,PC,BE,2014,10.3,Belgium
A,NSAL,PC,BE,2015,12.3,Belgium
A,NSAL,PC,BE,2016,10.5,Belgium
A,NSAL,PC,BE,2017,9.2,Belgium
A,NSAL,PC,BE,2018,11.6,Belgium
A,NSAL,PC,BE,2019,10.2,Belgium
A,NSAL,PC,BE,2020,9.2,Belgium
A,NSAL,PC,BE,2021,6.3,Belgium
A,NSAL,PC,BE,2022,10.4,Belgium
A,NSAL,PC,BE,2023,11.0,Belgium
A,NSAL,PC,BE,2024,9.4,Belgium
A,NSAL,PC,BE,2025,9.1,Belgium
A,NSAL,PC,BG,2010,43.9,Bulgaria
A,NSAL,PC,BG,2011,44.9,Bulgaria
A,NSAL,PC,BG,2012,47.6,Bulgaria
A,NSAL,PC,BG,2013,47.0,Bulgaria
A,NSAL,PC,BG,2014,41.5,Bulgaria
A,NSAL,PC,BG,2015,42.6,Bulgaria
A,NSAL,PC,BG,2016,39.6,Bulgaria
A,NSAL,PC,BG,2017,34.9,Bulgaria
A,NSAL,PC,BG,2018,32.2,Bulgaria
A,NSAL,PC,BG,2019,27.2,Bulgaria
A,NSAL,PC,BG,2020,22.6,Bulgaria
A,NSAL,PC,BG,2021,22.7,Bulgaria
A,NSAL,PC,BG,2022,23.9,Bulgaria
A,NSAL,PC,BG,2023,20.5,Bulgaria
A,NSAL,PC,BG,2024,27.1,Bulgaria
A,NSAL,PC,BG,2025,18.9,Bulgaria
A,NSAL,PC,CY,2010,51.2,Cyprus
A,NSAL,PC,CY,2011,53.4,Cyprus
A,NSAL,PC,CY,2012,54.6,Cyprus
A,NSAL,PC,CY,2013,58.4,Cyprus
A,NSAL,PC,CY,2014,65.3,Cyprus
A,NSAL,PC,CY,2015,59.6,Cyprus
A,NSAL,PC,CY,2016,58.3,Cyprus
A,NSAL,PC,CY,2017,39.2,Cyprus
A,NSAL,PC,CY,2018,45.8,Cyprus
A,NSAL,PC,CY,2019,28.6,Cyprus
A,NSAL,PC,CY,2020,22.2,Cyprus
A,NSAL,PC,CY,2021,20.5,Cyprus
A,NSAL,PC,CY,2022,28.9,Cyprus
A,NSAL,PC,CY,2023,20.3,Cyprus
A,NSAL,PC,CY,2024,12.1,Cyprus
A,NSAL,PC,CY,2025,12.3,Cyprus
A,NSAL,PC,CZ,2010,16.9,Czechia
A,NSAL,PC,CZ,2011,15.2,Czechia
A,NSAL,PC,CZ,2012,18.4,Czechia
A,NSAL,PC,CZ,2013,17.8,Czechia
A,NSAL,PC,CZ,2014,17.2,Czechia
A,NSAL,PC,CZ,2015,15.3,Czechia
A,NSAL,PC,CZ,2016,11.8,Czechia
A,NSAL,PC,CZ,2017,14.8,Czechia
A,NSAL,PC,CZ,2018,10.6,Czechia
A,NSAL,PC,CZ,2019,7.5,Czechia
A,NSAL,PC,CZ,2020,7.0,Czechia
A,NSAL,PC,CZ,2021,6.5,Czechia
A,NSAL,PC,CZ,2022,7.8,Czechia
A,NSAL,PC,CZ,2023,6.9,Czechia
A,NSAL,PC,CZ,2024,6.6,Czechia
A,NSAL,PC,CZ,2025,7.4,Czechia
A,NSAL,PC,DE,2010,7.3,Germany
A,NSAL,PC,DE,2011,6.9,Germany
A,NSAL,PC,DE,2012,5.7,Germany
A,NSAL,PC,DE,2013,5.9,Germany
A,NSAL,PC,DE,2014,6.3,Germany
A,NSAL,PC,DE,2015,4.6,Germany
A,NSAL,PC,DE,2016,4.6,Germany
A,NSAL,PC,DE,2017,3.8,Germany
A,NSAL,PC,DE,2018,4.7,Germany
A,NSAL,PC,DE,2019,4.5,Germany
A,NSAL,PC,DE,2020,3.4,Germany
A,NSAL,PC,DE,2021,4.6,Germany
A,NSAL,PC,DE,2022,4.9,Germany
A,NSAL,PC,DE,2023,5.6,Germany
A,NSAL,PC,DE,2024,4.5,Germany
A,NSAL,PC,DE,2025,4.7,Germany
A,NSAL,PC,DK,2010,4.2,Denmark
A,NSAL,PC,DK,2011,7.1,Denmark
A,NSAL,PC,DK,2012,8.1,Denmark
A,NSAL,PC,DK,2013,6.7,Denmark
A,NSAL,PC,DK,2014,7.1,Denmark
A,NSAL,PC,DK,2015,8.4,Denmark
A,NSAL,PC,DK,2016,12.2,Denmark
A,NSAL,PC,DK,2017,7.3,Denmark
A,NSAL,PC,DK,2018,12.7,Denmark
A,NSAL,PC,DK,2019,5.9,Denmark
A,NSAL,PC,DK,2020,7.7,Denmark
A,NSAL,PC,DK,2021,9.6,Denmark
A,NSAL,PC,DK,2022,9.6,Denmark
A,NSAL,PC,DK,2023,5.3,Denmark
A,NSAL,PC,DK,2024,12.5,Denmark
A,NSAL,PC,DK,2025,8.9,Denmark
A,NSAL,PC,EE,2010,16.9,Estonia
A,NSAL,PC,EE,2011,11.3,Estonia
A,NSAL,PC,EE,2012,12.2,Estonia
A,NSAL,PC,EE,2013,14.1,Estonia
A,NSAL,PC,EE,2014,7.2,Estonia
A,NSAL,PC,EE,2015,6.0,Estonia
A,NSAL,PC,EE,2016,5.4,Estonia
