freq,nace_r2,wstatus,worktime,age,sex,unit,geo,time,value,geo_label
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2013,22.9,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2014,23.7,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2015,23.3,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2016,23.1,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2017,23.3,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2018,23.1,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2019,24.1,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2020,23.4,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2021,22.7,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2022,22.9,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2023,23.8,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2024,23.3,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LU,2025,23.7,Luxembourg
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2008,20.5,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2009,21.6,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2010,21.4,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2011,21.3,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2012,20.9,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2013,20.9,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2014,20.0,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2015,21.0,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2016,20.5,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2017,21.3,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2018,21.8,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2019,21.4,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2020,21.4,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2021,21.5,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2022,22.3,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2023,21.5,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2024,21.5,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,LV,2025,22.6,Latvia
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2008,22.2,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2009,21.7,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2010,21.4,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2011,21.6,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2012,21.8,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2013,21.8,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2014,21.1,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2015,21.8,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2016,22.4,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2017,22.5,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2018,22.0,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2019,22.7,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2020,22.3,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2021,23.7,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2022,23.1,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2023,22.3,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2024,21.9,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,MT,2025,22.3,Malta
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2008,22.4,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2009,22.6,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2010,22.6,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2011,22.8,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2012,22.7,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2013,22.9,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2014,23.1,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2015,23.0,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2016,23.5,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2017,23.8,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2018,24.0,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2019,24.2,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2020,24.2,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2021,22.8,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2022,23.2,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2023,23.3,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2024,23.3,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,NL,2025,23.3,Netherlands
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2008,22.2,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2009,22.0,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2010,22.3,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2011,22.4,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2012,22.4,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2013,22.3,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2014,21.6,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2015,22.2,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2016,22.0,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2017,21.9,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2018,21.4,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2019,21.5,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2020,21.5,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2021,21.9,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2022,22.1,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2023,22.1,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2024,22.2,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PL,2025,21.2,Poland
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2008,19.6,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2009,19.6,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2010,19.9,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2011,17.4,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2012,17.2,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2013,17.8,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2014,17.8,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2015,17.7,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2016,18.3,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2017,18.3,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2018,18.1,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2019,18.2,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2020,17.7,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2021,18.2,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2022,17.7,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2023,18.7,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2024,18.6,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,PT,2025,18.5,Portugal
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2008,24.8,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2009,23.7,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2010,25.2,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2011,24.0,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2012,24.9,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2013,25.0,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2014,24.2,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2015,25.0,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2016,23.5,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2017,24.4,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2018,24.6,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2019,25.1,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2020,22.5,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2021,20.6,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2022,20.9,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2023,20.9,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2024,22.3,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,RO,2025,20.0,Romania
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2008,25.1,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2009,25.0,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2010,25.5,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2011,25.3,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2012,25.3,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2013,25.2,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2014,25.3,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2015,25.2,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2016,25.4,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2017,25.2,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2018,25.2,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2019,25.0,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2020,24.6,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2021,25.1,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2022,24.9,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2023,24.3,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2024,24.4,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SE,2025,24.2,Sweden
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2008,20.0,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2009,20.9,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2010,20.1,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2011,20.0,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2012,19.8,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2013,20.0,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2014,20.1,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2015,20.2,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2016,20.9,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2017,20.6,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2018,20.9,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2019,20.7,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2020,21.6,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2021,22.1,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2022,21.7,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2023,21.6,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2024,21.3,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SI,2025,21.9,Slovenia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2008,21.0,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2009,22.2,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2010,20.1,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2011,18.9,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2012,19.4,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2013,18.9,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2014,18.5,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2015,18.2,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2016,18.7,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2017,18.8,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2018,19.2,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2019,19.2,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2020,19.7,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2021,20.2,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2022,20.6,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2023,20.0,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2024,19.7,Slovakia
A,TOTAL,SAL,PT,Y20-64,T,HR,SK,2025,19.9,Slovakia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2008,36.5,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2009,35.5,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2010,35.5,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2011,35.5,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2012,35.3,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2013,35.1,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2014,34.8,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2015,34.4,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2016,34.4,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2017,34.2,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2018,34.5,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2019,34.6,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2020,33.0,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2021,32.8,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2022,32.8,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2023,32.8,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2024,33.0,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,AT,2025,33.1,Austria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2008,34.7,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2009,34.5,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2010,34.8,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2011,34.6,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2012,34.4,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2013,34.3,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2014,34.6,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2015,34.5,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2016,34.7,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2017,34.8,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2018,35.0,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2019,34.7,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2020,34.3,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2021,33.5,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2022,33.4,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2023,33.4,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2024,33.1,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BE,2025,32.9,Belgium
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2008,40.7,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2009,40.0,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2010,40.2,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2011,40.0,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2012,39.9,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2013,39.7,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2014,39.8,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2015,40.0,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2016,40.1,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2017,39.9,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2018,39.7,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2019,39.5,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2020,39.3,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2021,39.4,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2022,39.1,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2023,38.9,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2024,38.9,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,BG,2025,38.6,Bulgaria
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2008,38.5,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2009,38.1,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2010,38.7,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2011,38.7,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2012,38.9,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2013,38.4,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2014,38.1,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2015,38.3,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2016,38.5,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2017,38.6,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2018,38.4,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2019,38.2,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2020,38.1,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2021,38.1,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2022,38.3,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2023,38.8,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2024,38.2,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CY,2025,38.0,Cyprus
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2008,40.1,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2009,39.6,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2010,39.5,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2011,39.4,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2012,39.1,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2013,38.7,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2014,38.6,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2015,38.4,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2016,38.6,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2017,38.3,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2018,38.2,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2019,38.3,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2020,37.5,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2021,37.9,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2022,37.1,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2023,37.2,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2024,37.3,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,CZ,2025,37.0,Czechia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2008,35.2,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2009,34.5,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2010,34.8,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2011,34.9,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2012,34.9,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2013,34.7,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2014,34.8,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2015,34.8,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2016,34.9,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2017,34.7,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2018,34.6,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2019,34.6,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2020,34.1,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2021,34.1,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2022,34.1,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2023,33.6,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2024,33.5,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DE,2025,33.5,Germany
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2008,35.3,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2009,35.0,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2010,35.4,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2011,35.6,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2012,35.4,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2013,35.3,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2014,35.0,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2015,35.0,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2016,34.7,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2017,34.6,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2018,34.4,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2019,34.1,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2020,34.2,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2021,34.5,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2022,34.0,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2023,33.8,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2024,33.5,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,DK,2025,33.5,Denmark
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2008,39.4,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2009,37.9,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2010,38.8,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2011,39.0,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2012,38.6,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2013,38.6,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2014,38.3,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2015,38.2,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2016,38.5,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2017,38.7,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2018,37.9,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2019,38.0,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2020,37.2,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2021,37.0,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2022,36.9,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2023,36.6,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2024,36.7,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EE,2025,36.3,Estonia
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2008,38.9,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2009,38.5,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2010,38.6,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2011,38.6,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2012,38.4,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2013,38.3,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2014,38.1,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2015,38.1,Greece
A,TOTAL,SAL,TOTAL,Y20-64,T,HR,EL,2016,38.3,Greece
