freq,unit,na_item,geo,time,value,geo_label
A,NAC,D1_SAL_HW,EU27_2020,2018,23.6,European Union - 27 countries (from 2020)
A,NAC,D1_SAL_HW,EU27_2020,2019,24.2,European Union - 27 countries (from 2020)
A,NAC,D1_SAL_HW,EU27_2020,2020,25.4,European Union - 27 countries (from 2020)
A,NAC,D1_SAL_HW,EU27_2020,2021,25.6,European Union - 27 countries (from 2020)
A,NAC,D1_SAL_HW,EU27_2020,2022,26.6,European Union - 27 countries (from 2020)
A,NAC,D1_SAL_HW,EU27_2020,2023,28.2,European Union - 27 countries (from 2020)
A,NAC,D1_SAL_HW,EU27_2020,2024,29.6,European Union - 27 countries (from 2020)
A,NAC,D1_SAL_HW,FI,2000,19.4,Finland
A,NAC,D1_SAL_HW,FI,2001,20.2,Finland
A,NAC,D1_SAL_HW,FI,2002,20.6,Finland
A,NAC,D1_SAL_HW,FI,2003,21.1,Finland
A,NAC,D1_SAL_HW,FI,2004,21.8,Finland
A,NAC,D1_SAL_HW,FI,2005,22.7,Finland
A,NAC,D1_SAL_HW,FI,2006,23.5,Finland
A,NAC,D1_SAL_HW,FI,2007,24.3,Finland
A,NAC,D1_SAL_HW,FI,2008,25.4,Finland
A,NAC,D1_SAL_HW,FI,2009,26.3,Finland
A,NAC,D1_SAL_HW,FI,2010,26.9,Finland
A,NAC,D1_SAL_HW,FI,2011,27.9,Finland
A,NAC,D1_SAL_HW,FI,2012,28.8,Finland
A,NAC,D1_SAL_HW,FI,2013,29.2,Finland
A,NAC,D1_SAL_HW,FI,2014,29.6,Finland
A,NAC,D1_SAL_HW,FI,2015,29.9,Finland
A,NAC,D1_SAL_HW,FI,2016,30.2,Finland
A,NAC,D1_SAL_HW,FI,2017,30.1,Finland
A,NAC,D1_SAL_HW,FI,2018,30.6,Finland
A,NAC,D1_SAL_HW,FI,2019,31.3,Finland
A,NAC,D1_SAL_HW,FI,2020,31.6,Finland
A,NAC,D1_SAL_HW,FI,2021,32.9,Finland
A,NAC,D1_SAL_HW,FI,2022,34.0,Finland
A,NAC,D1_SAL_HW,FI,2023,35.3,Finland
A,NAC,D1_SAL_HW,FI,2024,35.9,Finland
A,NAC,D1_SAL_HW,FR,2000,22.6,France
A,NAC,D1_SAL_HW,FR,2001,23.5,France
A,NAC,D1_SAL_HW,FR,2002,24.8,France
A,NAC,D1_SAL_HW,FR,2003,25.5,France
A,NAC,D1_SAL_HW,FR,2004,26.0,France
A,NAC,D1_SAL_HW,FR,2005,26.7,France
A,NAC,D1_SAL_HW,FR,2006,27.9,France
A,NAC,D1_SAL_HW,FR,2007,28.1,France
A,NAC,D1_SAL_HW,FR,2008,28.6,France
A,NAC,D1_SAL_HW,FR,2009,29.3,France
A,NAC,D1_SAL_HW,FR,2010,30.0,France
A,NAC,D1_SAL_HW,FR,2011,30.6,France
A,NAC,D1_SAL_HW,FR,2012,31.4,France
A,NAC,D1_SAL_HW,FR,2013,32.4,France
A,NAC,D1_SAL_HW,FR,2014,32.9,France
A,NAC,D1_SAL_HW,FR,2015,33.3,France
A,NAC,D1_SAL_HW,FR,2016,33.5,France
A,NAC,D1_SAL_HW,FR,2017,34.5,France
A,NAC,D1_SAL_HW,FR,2018,34.8,France
A,NAC,D1_SAL_HW,FR,2019,34.7,France
A,NAC,D1_SAL_HW,FR,2020,36.2,France
A,NAC,D1_SAL_HW,FR,2021,35.9,France
A,NAC,D1_SAL_HW,FR,2022,36.9,France
A,NAC,D1_SAL_HW,FR,2023,38.5,France
A,NAC,D1_SAL_HW,FR,2024,39.3,France
A,NAC,D1_SAL_HW,HR,2000,5.3,Croatia
A,NAC,D1_SAL_HW,HR,2001,5.4,Croatia
A,NAC,D1_SAL_HW,HR,2002,6.0,Croatia
A,NAC,D1_SAL_HW,HR,2003,6.5,Croatia
A,NAC,D1_SAL_HW,HR,2004,6.8,Croatia
A,NAC,D1_SAL_HW,HR,2005,7.2,Croatia
A,NAC,D1_SAL_HW,HR,2006,7.4,Croatia
A,NAC,D1_SAL_HW,HR,2007,7.8,Croatia
A,NAC,D1_SAL_HW,HR,2008,8.1,Croatia
A,NAC,D1_SAL_HW,HR,2009,8.1,Croatia
A,NAC,D1_SAL_HW,HR,2010,8.2,Croatia
A,NAC,D1_SAL_HW,HR,2011,8.6,Croatia
A,NAC,D1_SAL_HW,HR,2012,8.0,Croatia
A,NAC,D1_SAL_HW,HR,2013,8.1,Croatia
A,NAC,D1_SAL_HW,HR,2014,7.8,Croatia
A,NAC,D1_SAL_HW,HR,2015,8.0,Croatia
A,NAC,D1_SAL_HW,HR,2016,8.1,Croatia
A,NAC,D1_SAL_HW,HR,2017,8.2,Croatia
A,NAC,D1_SAL_HW,HR,2018,8.8,Croatia
A,NAC,D1_SAL_HW,HR,2019,8.9,Croatia
A,NAC,D1_SAL_HW,HR,2020,9.1,Croatia
A,NAC,D1_SAL_HW,HR,2021,9.7,Croatia
A,NAC,D1_SAL_HW,HR,2022,10.9,Croatia
A,NAC,D1_SAL_HW,HR,2023,12.4,Croatia
A,NAC,D1_SAL_HW,HR,2024,13.6,Croatia
A,NAC,D1_SAL_HW,HU,2000,914.6,Hungary
A,NAC,D1_SAL_HW,HU,2001,1073.1,Hungary
A,NAC,D1_SAL_HW,HU,2002,1204.2,Hungary
A,NAC,D1_SAL_HW,HU,2003,1333.9,Hungary
A,NAC,D1_SAL_HW,HU,2004,1482.3,Hungary
A,NAC,D1_SAL_HW,HU,2005,1616.5,Hungary
A,NAC,D1_SAL_HW,HU,2006,1717.5,Hungary
A,NAC,D1_SAL_HW,HU,2007,1847.4,Hungary
A,NAC,D1_SAL_HW,HU,2008,1986.2,Hungary
A,NAC,D1_SAL_HW,HU,2009,1952.4,Hungary
A,NAC,D1_SAL_HW,HU,2010,1976.1,Hungary
A,NAC,D1_SAL_HW,HU,2011,2069.7,Hungary
A,NAC,D1_SAL_HW,HU,2012,2143.4,Hungary
A,NAC,D1_SAL_HW,HU,2013,2146.1,Hungary
A,NAC,D1_SAL_HW,HU,2014,2133.3,Hungary
A,NAC,D1_SAL_HW,HU,2015,2173.0,Hungary
A,NAC,D1_SAL_HW,HU,2016,2215.8,Hungary
A,NAC,D1_SAL_HW,HU,2017,2384.0,Hungary
A,NAC,D1_SAL_HW,HU,2018,2557.9,Hungary
A,NAC,D1_SAL_HW,HU,2019,2793.3,Hungary
A,NAC,D1_SAL_HW,HU,2020,3008.0,Hungary
A,NAC,D1_SAL_HW,HU,2021,3188.8,Hungary
A,NAC,D1_SAL_HW,HU,2022,3717.0,Hungary
A,NAC,D1_SAL_HW,HU,2023,4338.1,Hungary
A,NAC,D1_SAL_HW,HU,2024,4859.6,Hungary
A,NAC,D1_SAL_HW,IE,2000,16.2,Ireland
A,NAC,D1_SAL_HW,IE,2001,17.6,Ireland
A,NAC,D1_SAL_HW,IE,2002,18.7,Ireland
A,NAC,D1_SAL_HW,IE,2003,20.2,Ireland
A,NAC,D1_SAL_HW,IE,2004,21.5,Ireland
A,NAC,D1_SAL_HW,IE,2005,22.6,Ireland
A,NAC,D1_SAL_HW,IE,2006,23.9,Ireland
A,NAC,D1_SAL_HW,IE,2007,25.6,Ireland
A,NAC,D1_SAL_HW,IE,2008,27.0,Ireland
A,NAC,D1_SAL_HW,IE,2009,28.0,Ireland
A,NAC,D1_SAL_HW,IE,2010,27.2,Ireland
A,NAC,D1_SAL_HW,IE,2011,28.4,Ireland
A,NAC,D1_SAL_HW,IE,2012,28.8,Ireland
A,NAC,D1_SAL_HW,IE,2013,28.2,Ireland
A,NAC,D1_SAL_HW,IE,2014,28.3,Ireland
A,NAC,D1_SAL_HW,IE,2015,29.1,Ireland
A,NAC,D1_SAL_HW,IE,2016,29.3,Ireland
A,NAC,D1_SAL_HW,IE,2017,29.7,Ireland
A,NAC,D1_SAL_HW,IE,2018,30.2,Ireland
A,NAC,D1_SAL_HW,IE,2019,31.4,Ireland
A,NAC,D1_SAL_HW,IE,2020,34.0,Ireland
A,NAC,D1_SAL_HW,IE,2021,35.5,Ireland
A,NAC,D1_SAL_HW,IE,2022,36.4,Ireland
A,NAC,D1_SAL_HW,IE,2023,38.5,Ireland
A,NAC,D1_SAL_HW,IE,2024,41.3,Ireland
A,NAC,D1_SAL_HW,IT,2000,16.3,Italy
A,NAC,D1_SAL_HW,IT,2001,16.9,Italy
A,NAC,D1_SAL_HW,IT,2002,17.4,Italy
A,NAC,D1_SAL_HW,IT,2003,18.2,Italy
A,NAC,D1_SAL_HW,IT,2004,18.8,Italy
A,NAC,D1_SAL_HW,IT,2005,19.4,Italy
A,NAC,D1_SAL_HW,IT,2006,19.8,Italy
A,NAC,D1_SAL_HW,IT,2007,20.2,Italy
A,NAC,D1_SAL_HW,IT,2008,20.8,Italy
A,NAC,D1_SAL_HW,IT,2009,21.4,Italy
A,NAC,D1_SAL_HW,IT,2010,21.9,Italy
A,NAC,D1_SAL_HW,IT,2011,22.2,Italy
A,NAC,D1_SAL_HW,IT,2012,22.4,Italy
A,NAC,D1_SAL_HW,IT,2013,22.8,Italy
A,NAC,D1_SAL_HW,IT,2014,22.8,Italy
A,NAC,D1_SAL_HW,IT,2015,23.0,Italy
A,NAC,D1_SAL_HW,IT,2016,22.9,Italy
A,NAC,D1_SAL_HW,IT,2017,23.0,Italy
A,NAC,D1_SAL_HW,IT,2018,23.3,Italy
A,NAC,D1_SAL_HW,IT,2019,23.8,Italy
A,NAC,D1_SAL_HW,IT,2020,25.0,Italy
A,NAC,D1_SAL_HW,IT,2021,24.7,Italy
A,NAC,D1_SAL_HW,IT,2022,25.1,Italy
A,NAC,D1_SAL_HW,IT,2023,25.3,Italy
A,NAC,D1_SAL_HW,IT,2024,26.0,Italy
A,NAC,D1_SAL_HW,LT,2000,2.5,Lithuania
A,NAC,D1_SAL_HW,LT,2001,2.7,Lithuania
A,NAC,D1_SAL_HW,LT,2002,2.8,Lithuania
A,NAC,D1_SAL_HW,LT,2003,3.1,Lithuania
A,NAC,D1_SAL_HW,LT,2004,3.3,Lithuania
A,NAC,D1_SAL_HW,LT,2005,3.8,Lithuania
A,NAC,D1_SAL_HW,LT,2006,4.6,Lithuania
A,NAC,D1_SAL_HW,LT,2007,5.2,Lithuania
A,NAC,D1_SAL_HW,LT,2008,5.9,Lithuania
A,NAC,D1_SAL_HW,LT,2009,5.5,Lithuania
A,NAC,D1_SAL_HW,LT,2010,5.4,Lithuania
A,NAC,D1_SAL_HW,LT,2011,5.8,Lithuania
A,NAC,D1_SAL_HW,LT,2012,6.1,Lithuania
A,NAC,D1_SAL_HW,LT,2013,6.5,Lithuania
A,NAC,D1_SAL_HW,LT,2014,6.8,Lithuania
A,NAC,D1_SAL_HW,LT,2015,7.1,Lithuania
A,NAC,D1_SAL_HW,LT,2016,7.4,Lithuania
A,NAC,D1_SAL_HW,LT,2017,8.3,Lithuania
A,NAC,D1_SAL_HW,LT,2018,8.9,Lithuania
A,NAC,D1_SAL_HW,LT,2019,9.9,Lithuania
A,NAC,D1_SAL_HW,LT,2020,10.9,Lithuania
A,NAC,D1_SAL_HW,LT,2021,12.0,Lithuania
A,NAC,D1_SAL_HW,LT,2022,13.4,Lithuania
A,NAC,D1_SAL_HW,LT,2023,14.8,Lithuania
A,NAC,D1_SAL_HW,LT,2024,15.7,Lithuania
A,NAC,D1_SAL_HW,LU,2000,27.0,Luxembourg
A,NAC,D1_SAL_HW,LU,2001,28.1,Luxembourg
A,NAC,D1_SAL_HW,LU,2002,29.3,Luxembourg
A,NAC,D1_SAL_HW,LU,2003,29.7,Luxembourg
A,NAC,D1_SAL_HW,LU,2004,30.8,Luxembourg
A,NAC,D1_SAL_HW,LU,2005,32.5,Luxembourg
A,NAC,D1_SAL_HW,LU,2006,33.9,Luxembourg
A,NAC,D1_SAL_HW,LU,2007,35.1,Luxembourg
A,NAC,D1_SAL_HW,LU,2008,36.0,Luxembourg
A,NAC,D1_SAL_HW,LU,2009,38.0,Luxembourg
A,NAC,D1_SAL_HW,LU,2010,38.5,Luxembourg
A,NAC,D1_SAL_HW,LU,2011,40.0,Luxembourg
A,NAC,D1_SAL_HW,LU,2012,40.7,Luxembourg
A,NAC,D1_SAL_HW,LU,2013,42.2,Luxembourg
A,NAC,D1_SAL_HW,LU,2014,43.0,Luxembourg
A,NAC,D1_SAL_HW,LU,2015,43.4,Luxembourg
A,NAC,D1_SAL_HW,LU,2016,43.8,Luxembourg
A,NAC,D1_SAL_HW,LU,2017,45.4,Luxembourg
A,NAC,D1_SAL_HW,LU,2018,46.8,Luxembourg
A,NAC,D1_SAL_HW,LU,2019,47.9,Luxembourg
A,NAC,D1_SAL_HW,LU,2020,51.9,Luxembourg
A,NAC,D1_SAL_HW,LU,2021,51.5,Luxembourg
A,NAC,D1_SAL_HW,LU,2022,53.9,Luxembourg
A,NAC,D1_SAL_HW,LU,2023,58.1,Luxembourg
A,NAC,D1_SAL_HW,LU,2024,60.1,Luxembourg
A,NAC,D1_SAL_HW,LV,2000,1.7,Latvia
A,NAC,D1_SAL_HW,LV,2001,1.8,Latvia
A,NAC,D1_SAL_HW,LV,2002,1.9,Latvia
A,NAC,D1_SAL_HW,LV,2003,2.1,Latvia
A,NAC,D1_SAL_HW,LV,2004,2.5,Latvia
A,NAC,D1_SAL_HW,LV,2005,3.1,Latvia
A,NAC,D1_SAL_HW,LV,2006,3.8,Latvia
A,NAC,D1_SAL_HW,LV,2007,5.2,Latvia
A,NAC,D1_SAL_HW,LV,2008,6.3,Latvia
A,NAC,D1_SAL_HW,LV,2009,5.7,Latvia
A,NAC,D1_SAL_HW,LV,2010,5.4,Latvia
A,NAC,D1_SAL_HW,LV,2011,5.5,Latvia
A,NAC,D1_SAL_HW,LV,2012,5.9,Latvia
A,NAC,D1_SAL_HW,LV,2013,6.3,Latvia
A,NAC,D1_SAL_HW,LV,2014,6.8,Latvia
A,NAC,D1_SAL_HW,LV,2015,7.4,Latvia
A,NAC,D1_SAL_HW,LV,2016,7.9,Latvia
A,NAC,D1_SAL_HW,LV,2017,8.6,Latvia
A,NAC,D1_SAL_HW,LV,2018,9.2,Latvia
A,NAC,D1_SAL_HW,LV,2019,9.6,Latvia
A,NAC,D1_SAL_HW,LV,2020,10.4,Latvia
A,NAC,D1_SAL_HW,LV,2021,11.0,Latvia
A,NAC,D1_SAL_HW,LV,2022,12.2,Latvia
A,NAC,D1_SAL_HW,LV,2023,13.2,Latvia
A,NAC,D1_SAL_HW,LV,2024,14.5,Latvia
A,NAC,D1_SAL_HW,MT,2000,6.7,Malta
A,NAC,D1_SAL_HW,MT,2001,7.2,Malta
A,NAC,D1_SAL_HW,MT,2002,7.5,Malta
A,NAC,D1_SAL_HW,MT,2003,7.9,Malta
A,NAC,D1_SAL_HW,MT,2004,8.3,Malta
A,NAC,D1_SAL_HW,MT,2005,8.5,Malta
A,NAC,D1_SAL_HW,MT,2006,8.9,Malta
A,NAC,D1_SAL_HW,MT,2007,9.0,Malta
A,NAC,D1_SAL_HW,MT,2008,9.3,Malta
A,NAC,D1_SAL_HW,MT,2009,9.5,Malta
A,NAC,D1_SAL_HW,MT,2010,10.2,Malta
A,NAC,D1_SAL_HW,MT,2011,10.9,Malta
A,NAC,D1_SAL_HW,MT,2012,11.3,Malta
A,NAC,D1_SAL_HW,MT,2013,11.7,Malta
A,NAC,D1_SAL_HW,MT,2014,12.2,Malta
A,NAC,D1_SAL_HW,MT,2015,12.9,Malta
A,NAC,D1_SAL_HW,MT,2016,12.9,Malta
A,NAC,D1_SAL_HW,MT,2017,13.5,Malta
A,NAC,D1_SAL_HW,MT,2018,14.3,Malta
A,NAC,D1_SAL_HW,MT,2019,14.4,Malta
A,NAC,D1_SAL_HW,MT,2020,15.7,Malta
A,NAC,D1_SAL_HW,MT,2021,16.5,Malta
A,NAC,D1_SAL_HW,MT,2022,17.6,Malta
A,NAC,D1_SAL_HW,MT,2023,17.9,Malta
A,NAC,D1_SAL_HW,MT,2024,19.4,Malta
A,NAC,D1_SAL_HW,NL,2000,23.3,Netherlands
A,NAC,D1_SAL_HW,NL,2001,24.0,Netherlands
A,NAC,D1_SAL_HW,NL,2002,25.3,Netherlands
A,NAC,D1_SAL_HW,NL,2003,26.2,Netherlands
A,NAC,D1_SAL_HW,NL,2004,26.6,Netherlands
A,NAC,D1_SAL_HW,NL,2005,27.3,Netherlands
A,NAC,D1_SAL_HW,NL,2006,27.9,Netherlands
A,NAC,D1_SAL_HW,NL,2007,28.7,Netherlands
A,NAC,D1_SAL_HW,NL,2008,29.9,Netherlands
A,NAC,D1_SAL_HW,NL,2009,30.8,Netherlands
A,NAC,D1_SAL_HW,NL,2010,31.1,Netherlands
A,NAC,D1_SAL_HW,NL,2011,31.7,Netherlands
A,NAC,D1_SAL_HW,NL,2012,32.5,Netherlands
A,NAC,D1_SAL_HW,NL,2013,33.0,Netherlands
A,NAC,D1_SAL_HW,NL,2014,33.3,Netherlands
A,NAC,D1_SAL_HW,NL,2015,33.4,Netherlands
A,NAC,D1_SAL_HW,NL,2016,33.9,Netherlands
A,NAC,D1_SAL_HW,NL,2017,34.2,Netherlands
A,NAC,D1_SAL_HW,NL,2018,35.0,Netherlands
A,NAC,D1_SAL_HW,NL,2019,35.9,Netherlands
A,NAC,D1_SAL_HW,NL,2020,38.5,Netherlands
A,NAC,D1_SAL_HW,NL,2021,38.6,Netherlands
A,NAC,D1_SAL_HW,NL,2022,40.0,Netherlands
A,NAC,D1_SAL_HW,NL,2023,42.6,Netherlands
A,NAC,D1_SAL_HW,NL,2024,45.0,Netherlands
A,NAC,D1_SAL_HW,PL,2000,14.1,Poland
A,NAC,D1_SAL_HW,PL,2001,15.5,Poland
A,NAC,D1_SAL_HW,PL,2002,16.0,Poland
A,NAC,D1_SAL_HW,PL,2003,16.3,Poland
A,NAC,D1_SAL_HW,PL,2004,16.7,Poland
A,NAC,D1_SAL_HW,PL,2005,17.1,Poland
A,NAC,D1_SAL_HW,PL,2006,17.5,Poland
A,NAC,D1_SAL_HW,PL,2007,18.4,Poland
A,NAC,D1_SAL_HW,PL,2008,20.1,Poland
A,NAC,D1_SAL_HW,PL,2009,20.9,Poland
A,NAC,D1_SAL_HW,PL,2010,22.9,Poland
A,NAC,D1_SAL_HW,PL,2011,24.2,Poland
A,NAC,D1_SAL_HW,PL,2012,25.1,Poland
A,NAC,D1_SAL_HW,PL,2013,25.6,Poland
A,NAC,D1_SAL_HW,PL,2014,26.1,Poland
A,NAC,D1_SAL_HW,PL,2015,26.6,Poland
A,NAC,D1_SAL_HW,PL,2016,27.9,Poland
A,NAC,D1_SAL_HW,PL,2017,29.7,Poland
A,NAC,D1_SAL_HW,PL,2018,32.4,Poland
A,NAC,D1_SAL_HW,PL,2019,34.1,Poland
A,NAC,D1_SAL_HW,PL,2020,36.0,Poland
A,NAC,D1_SAL_HW,PL,2021,36.9,Poland
A,NAC,D1_SAL_HW,PL,2022,41.8,Poland
A,NAC,D1_SAL_HW,PL,2023,48.0,Poland
A,NAC,D1_SAL_HW,PL,2024,54.7,Poland
A,NAC,D1_SAL_HW,PT,2000,8.1,Portugal
A,NAC,D1_SAL_HW,PT,2001,8.5,Portugal
A,NAC,D1_SAL_HW,PT,2002,8.8,Portugal
A,NAC,D1_SAL_HW,PT,2003,9.1,Portugal
A,NAC,D1_SAL_HW,PT,2004,9.4,Portugal
A,NAC,D1_SAL_HW,PT,2005,9.8,Portugal
A,NAC,D1_SAL_HW,PT,2006,10.0,Portugal
A,NAC,D1_SAL_HW,PT,2007,10.3,Portugal
A,NAC,D1_SAL_HW,PT,2008,10.6,Portugal
A,NAC,D1_SAL_HW,PT,2009,10.9,Portugal
A,NAC,D1_SAL_HW,PT,2010,11.1,Portugal
A,NAC,D1_SAL_HW,PT,2011,11.0,Portugal
A,NAC,D1_SAL_HW,PT,2012,10.8,Portugal
A,NAC,D1_SAL_HW,PT,2013,11.0,Portugal
A,NAC,D1_SAL_HW,PT,2014,10.8,Portugal
A,NAC,D1_SAL_HW,PT,2015,10.8,Portugal
A,NAC,D1_SAL_HW,PT,2016,10.9,Portugal
A,NAC,D1_SAL_HW,PT,2017,11.2,Portugal
A,NAC,D1_SAL_HW,PT,2018,11.6,Portugal
A,NAC,D1_SAL_HW,PT,2019,12.2,Portugal
A,NAC,D1_SAL_HW,PT,2020,13.1,Portugal
A,NAC,D1_SAL_HW,PT,2021,13.4,Portugal
A,NAC,D1_SAL_HW,PT,2022,13.8,Portugal
A,NAC,D1_SAL_HW,PT,2023,14.8,Portugal
A,NAC,D1_SAL_HW,PT,2024,15.8,Portugal
A,NAC,D1_SAL_HW,RO,2000,2.8,Romania
A,NAC,D1_SAL_HW,RO,2001,4.3,Romania
A,NAC,D1_SAL_HW,RO,2002,5.0,Romania
A,NAC,D1_SAL_HW,RO,2003,6.4,Romania
A,NAC,D1_SAL_HW,RO,2004,7.5,Romania
A,NAC,D1_SAL_HW,RO,2005,9.6,Romania
A,NAC,D1_SAL_HW,RO,2006,11.0,Romania
A,NAC,D1_SAL_HW,RO,2007,11.7,Romania
A,NAC,D1_SAL_HW,RO,2008,16.0,Romania
A,NAC,D1_SAL_HW,RO,2009,15.6,Romania
A,NAC,D1_SAL_HW,RO,2010,16.3,Romania
A,NAC,D1_SAL_HW,RO,2011,16.4,Romania
A,NAC,D1_SAL_HW,RO,2012,17.2,Romania
A,NAC,D1_SAL_HW,RO,2013,18.1,Romania
A,NAC,D1_SAL_HW,RO,2014,19.5,Romania
A,NAC,D1_SAL_HW,RO,2015,19.8,Romania
A,NAC,D1_SAL_HW,RO,2016,22.8,Romania
A,NAC,D1_SAL_HW,RO,2017,26.5,Romania
A,NAC,D1_SAL_HW,RO,2018,29.8,Romania
A,NAC,D1_SAL_HW,RO,2019,32.9,Romania
A,NAC,D1_SAL_HW,RO,2020,35.3,Romania
A,NAC,D1_SAL_HW,RO,2021,36.2,Romania
A,NAC,D1_SAL_HW,RO,2022,41.8,Romania
A,NAC,D1_SAL_HW,RO,2023,50.6,Romania
A,NAC,D1_SAL_HW,RO,2024,58.0,Romania
A,NAC,D1_SAL_HW,SE,2000,166.3,Sweden
A,NAC,D1_SAL_HW,SE,2001,175.9,Sweden
A,NAC,D1_SAL_HW,SE,2002,184.2,Sweden
A,NAC,D1_SAL_HW,SE,2003,193.1,Sweden
A,NAC,D1_SAL_HW,SE,2004,198.0,Sweden
A,NAC,D1_SAL_HW,SE,2005,205.4,Sweden
A,NAC,D1_SAL_HW,SE,2006,211.4,Sweden
A,NAC,D1_SAL_HW,SE,2007,221.2,Sweden
A,NAC,D1_SAL_HW,SE,2008,227.8,Sweden
A,NAC,D1_SAL_HW,SE,2009,235.1,Sweden
A,NAC,D1_SAL_HW,SE,2010,236.8,Sweden
A,NAC,D1_SAL_HW,SE,2011,244.0,Sweden
A,NAC,D1_SAL_HW,SE,2012,253.9,Sweden
A,NAC,D1_SAL_HW,SE,2013,259.9,Sweden
A,NAC,D1_SAL_HW,SE,2014,265.8,Sweden
A,NAC,D1_SAL_HW,SE,2015,272.3,Sweden
A,NAC,D1_SAL_HW,SE,2016,276.3,Sweden
A,NAC,D1_SAL_HW,SE,2017,284.6,Sweden
A,NAC,D1_SAL_HW,SE,2018,295.7,Sweden
A,NAC,D1_SAL_HW,SE,2019,307.3,Sweden
A,NAC,D1_SAL_HW,SE,2020,320.7,Sweden
A,NAC,D1_SAL_HW,SE,2021,330.5,Sweden
A,NAC,D1_SAL_HW,SE,2022,338.6,Sweden
A,NAC,D1_SAL_HW,SE,2023,356.7,Sweden
A,NAC,D1_SAL_HW,SE,2024,373.3,Sweden
A,NAC,D1_SAL_HW,SI,2000,7.8,Slovenia
A,NAC,D1_SAL_HW,SI,2001,8.9,Slovenia
A,NAC,D1_SAL_HW,SI,2002,9.4,Slovenia
A,NAC,D1_SAL_HW,SI,2003,10.0,Slovenia
A,NAC,D1_SAL_HW,SI,2004,10.6,Slovenia
A,NAC,D1_SAL_HW,SI,2005,11.5,Slovenia
A,NAC,D1_SAL_HW,SI,2006,12.3,Slovenia
A,NAC,D1_SAL_HW,SI,2007,13.2,Slovenia
A,NAC,D1_SAL_HW,SI,2008,14.0,Slovenia
A,NAC,D1_SAL_HW,SI,2009,14.1,Slovenia
A,NAC,D1_SAL_HW,SI,2010,14.6,Slovenia
A,NAC,D1_SAL_HW,SI,2011,14.9,Slovenia
A,NAC,D1_SAL_HW,SI,2012,15.0,Slovenia
A,NAC,D1_SAL_HW,SI,2013,14.9,Slovenia
A,NAC,D1_SAL_HW,SI,2014,14.9,Slovenia
A,NAC,D1_SAL_HW,SI,2015,15.0,Slovenia
A,NAC,D1_SAL_HW,SI,2016,15.9,Slovenia
A,NAC,D1_SAL_HW,SI,2017,16.7,Slovenia
A,NAC,D1_SAL_HW,SI,2018,17.5,Slovenia
A,NAC,D1_SAL_HW,SI,2019,18.5,Slovenia
A,NAC,D1_SAL_HW,SI,2020,19.9,Slovenia
A,NAC,D1_SAL_HW,SI,2021,20.6,Slovenia
A,NAC,D1_SAL_HW,SI,2022,21.6,Slovenia
A,NAC,D1_SAL_HW,SI,2023,23.8,Slovenia
A,NAC,D1_SAL_HW,SI,2024,24.9,Slovenia
A,NAC,D1_SAL_HW,SK,2000,4.1,Slovakia
A,NAC,D1_SAL_HW,SK,2001,4.3,Slovakia
A,NAC,D1_SAL_HW,SK,2002,4.8,Slovakia
A,NAC,D1_SAL_HW,SK,2003,5.4,Slovakia
A,NAC,D1_SAL_HW,SK,2004,5.7,Slovakia
A,NAC,D1_SAL_HW,SK,2005,6.0,Slovakia
A,NAC,D1_SAL_HW,SK,2006,6.5,Slovakia
A,NAC,D1_SAL_HW,SK,2007,7.1,Slovakia
A,NAC,D1_SAL_HW,SK,2008,7.5,Slovakia
A,NAC,D1_SAL_HW,SK,2009,7.8,Slovakia
A,NAC,D1_SAL_HW,SK,2010,8.1,Slovakia
A,NAC,D1_SAL_HW,SK,2011,8.3,Slovakia
A,NAC,D1_SAL_HW,SK,2012,8.5,Slovakia
A,NAC,D1_SAL_HW,SK,2013,8.8,Slovakia
A,NAC,D1_SAL_HW,SK,2014,9.0,Slovakia
A,NAC,D1_SAL_HW,SK,2015,9.4,Slovakia
A,NAC,D1_SAL_HW,SK,2016,9.7,Slovakia
A,NAC,D1_SAL_HW,SK,2017,10.3,Slovakia
A,NAC,D1_SAL_HW,SK,2018,11.0,Slovakia
A,NAC,D1_SAL_HW,SK,2019,11.9,Slovakia
A,NAC,D1_SAL_HW,SK,2020,13.2,Slovakia
A,NAC,D1_SAL_HW,SK,2021,14.0,Slovakia
A,NAC,D1_SAL_HW,SK,2022,14.6,Slovakia
A,NAC,D1_SAL_HW,SK,2023,16.0,Slovakia
A,NAC,D1_SAL_HW,SK,2024,17.2,Slovakia
A,PCH_10Y,RLPR_HW,AT,2005,18.5,Austria
A,PCH_10Y,RLPR_HW,AT,2006,21.4,Austria
A,PCH_10Y,RLPR_HW,AT,2007,23.4,Austria
A,PCH_10Y,RLPR_HW,AT,2008,18.9,Austria
A,PCH_10Y,RLPR_HW,AT,2009,16.2,Austria
A,PCH_10Y,RLPR_HW,AT,2010,15.4,Austria
A,PCH_10Y,RLPR_HW,AT,2011,14.9,Austria
A,PCH_10Y,RLPR_HW,AT,2012,14.2,Austria
A,PCH_10Y,RLPR_HW,AT,2013,13.3,Austria
A,PCH_10Y,RLPR_HW,AT,2014,11.7,Austria
A,PCH_10Y,RLPR_HW,AT,2015,11.2,Austria
A,PCH_10Y,RLPR_HW,AT,2016,8.4,Austria
A,PCH_10Y,RLPR_HW,AT,2017,7.1,Austria
A,PCH_10Y,RLPR_HW,AT,2018,7.6,Austria
A,PCH_10Y,RLPR_HW,AT,2019,8.1,Austria
