freq,unit,nace_r2,na_item,geo,time,value,geo_label
A,THS_PER,TOTAL,SAL_DC,FR,2024,27182.0,France
A,THS_PER,TOTAL,SAL_DC,HR,2000,1167.5,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2001,1168.69,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2002,1171.0,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2003,1200.3,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2004,1215.37,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2005,1222.88,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2006,1273.11,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2007,1328.01,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2008,1368.99,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2009,1360.66,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2010,1291.45,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2011,1240.72,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2012,1238.31,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2013,1221.84,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2014,1290.64,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2015,1303.04,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2016,1321.35,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2017,1357.87,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2018,1375.75,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2019,1400.77,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2020,1380.44,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2021,1388.37,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2022,1414.41,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2023,1443.52,Croatia
A,THS_PER,TOTAL,SAL_DC,HR,2024,1534.57,Croatia
A,THS_PER,TOTAL,SAL_DC,HU,2000,3637.37,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2001,3661.24,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2002,3660.69,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2003,3750.63,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2004,3697.58,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2005,3712.83,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2006,3758.91,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2007,3746.38,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2008,3644.21,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2009,3638.12,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2010,3603.98,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2011,3588.45,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2012,3622.9,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2013,3728.7,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2014,3900.96,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2015,3999.44,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2016,4130.31,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2017,4191.31,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2018,4262.3,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2019,4297.79,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2020,4191.06,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2021,4281.65,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2022,4347.81,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2023,4397.18,Hungary
A,THS_PER,TOTAL,SAL_DC,HU,2024,4401.69,Hungary
A,THS_PER,TOTAL,SAL_DC,IE,2000,1453.78,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2001,1502.51,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2002,1530.64,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2003,1565.23,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2004,1614.42,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2005,1702.09,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2006,1795.24,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2007,1857.45,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2008,1827.51,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2009,1659.67,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2010,1589.86,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2011,1563.92,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2012,1557.54,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2013,1599.78,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2014,1647.2,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2015,1713.3,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2016,1784.85,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2017,1858.09,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2018,1923.02,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2019,1999.2,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2020,1941.24,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2021,2088.21,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2022,2233.83,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2023,2318.96,Ireland
A,THS_PER,TOTAL,SAL_DC,IE,2024,2389.65,Ireland
A,THS_PER,TOTAL,SAL_DC,IT,2000,16272.9,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2001,16632.1,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2002,17031.5,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2003,17269.4,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2004,17299.2,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2005,17589.3,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2006,17978.7,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2007,18265.7,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2008,18400.1,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2009,18182.3,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2010,17988.3,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2011,18050.8,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2012,18033.7,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2013,17717.8,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2014,17724.3,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2015,17907.8,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2016,18294.3,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2017,18682.6,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2018,18947.1,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2019,19112.9,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2020,18778.8,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2021,19147.9,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2022,19594.6,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2023,20052.8,Italy
A,THS_PER,TOTAL,SAL_DC,IT,2024,20443.3,Italy
A,THS_PER,TOTAL,SAL_DC,LT,2000,1124.53,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2001,1079.61,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2002,1114.46,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2003,1134.72,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2004,1148.77,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2005,1173.23,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2006,1172.43,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2007,1232.87,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2008,1262.1,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2009,1161.63,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2010,1113.67,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2011,1123.55,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2012,1138.98,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2013,1145.34,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2014,1164.34,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2015,1178.77,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2016,1205.14,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2017,1200.51,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2018,1221.54,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2019,1227.54,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2020,1211.49,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2021,1226.59,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2022,1280.15,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2023,1303.41,Lithuania
A,THS_PER,TOTAL,SAL_DC,LT,2024,1325.1,Lithuania
A,THS_PER,TOTAL,SAL_DC,LU,2000,245.73,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2001,260.13,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2002,267.77,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2003,273.18,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2004,279.43,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2005,287.18,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2006,299.0,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2007,312.6,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2008,327.8,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2009,330.92,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2010,337.01,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2011,347.02,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2012,355.62,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2013,361.98,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2014,371.04,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2015,380.58,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2016,392.2,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2017,406.34,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2018,421.07,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2019,436.34,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2020,443.84,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2021,456.91,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2022,472.32,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2023,481.31,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LU,2024,485.55,Luxembourg
A,THS_PER,TOTAL,SAL_DC,LV,2000,782.55,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2001,795.06,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2002,814.86,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2003,829.82,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2004,833.38,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2005,853.86,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2006,900.3,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2007,943.8,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2008,943.47,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2009,796.5,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2010,743.91,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2011,756.39,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2012,766.72,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2013,782.98,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2014,772.76,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2015,774.48,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2016,769.01,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2017,772.24,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2018,798.67,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2019,816.97,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2020,799.51,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2021,785.54,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2022,782.27,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2023,813.97,Latvia
A,THS_PER,TOTAL,SAL_DC,LV,2024,797.6,Latvia
A,THS_PER,TOTAL,SAL_DC,MT,2000,133.03,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2001,134.85,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2002,136.3,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2003,139.31,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2004,139.15,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2005,140.3,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2006,142.83,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2007,145.95,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2008,149.82,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2009,150.25,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2010,150.31,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2011,154.5,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2012,158.12,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2013,165.12,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2014,171.86,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2015,179.79,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2016,190.4,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2017,199.61,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2018,212.25,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2019,223.96,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2020,230.8,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2021,236.85,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2022,248.75,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2023,266.7,Malta
A,THS_PER,TOTAL,SAL_DC,MT,2024,280.37,Malta
A,THS_PER,TOTAL,SAL_DC,NL,2000,6947.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2001,7118.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2002,7172.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2003,7137.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2004,7026.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2005,7059.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2006,7191.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2007,7396.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2008,7528.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2009,7453.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2010,7391.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2011,7437.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2012,7392.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2013,7277.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2014,7234.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2015,7296.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2016,7408.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2017,7597.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2018,7816.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2019,7993.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2020,7936.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2021,8056.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2022,8340.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2023,8474.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,NL,2024,8538.0,Netherlands
A,THS_PER,TOTAL,SAL_DC,PL,2000,10534.8,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2001,10206.6,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2002,9879.5,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2003,9890.8,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2004,10077.0,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2005,10433.7,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2006,10947.4,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2007,11592.4,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2008,12151.4,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2009,12218.1,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2010,11876.4,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2011,11953.8,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2012,12055.0,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2013,12100.5,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2014,12371.9,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2015,12575.1,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2016,12773.6,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2017,12999.5,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2018,13088.8,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2019,13518.1,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2020,13470.6,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2021,13864.2,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2022,14022.1,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2023,13986.1,Poland
A,THS_PER,TOTAL,SAL_DC,PL,2024,14064.3,Poland
A,THS_PER,TOTAL,SAL_DC,PT,2000,4028.61,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2001,4090.76,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2002,4132.89,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2003,4088.21,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2004,4102.18,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2005,4103.31,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2006,4141.61,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2007,4166.57,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2008,4190.81,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2009,4091.67,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2010,4066.19,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2011,3984.19,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2012,3793.45,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2013,3706.18,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2014,3782.21,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2015,3869.45,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2016,3955.55,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2017,4093.35,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2018,4180.24,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2019,4208.36,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2020,4130.11,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2021,4176.8,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2022,4331.78,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2023,4429.32,Portugal
A,THS_PER,TOTAL,SAL_DC,PT,2024,4473.54,Portugal
A,THS_PER,TOTAL,SAL_DC,RO,2000,5881.8,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2001,5786.3,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2002,6137.6,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2003,5900.1,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2004,6209.5,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2005,6078.2,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2006,6336.0,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2007,6437.0,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2008,6395.1,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2009,6156.3,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2010,5801.3,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2011,5829.0,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2012,5906.7,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2013,5897.4,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2014,5991.5,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2015,6167.4,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2016,6286.1,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2017,6464.2,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2018,6562.5,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2019,6665.5,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2020,6564.2,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2021,6589.0,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2022,6688.7,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2023,6625.4,Romania
A,THS_PER,TOTAL,SAL_DC,RO,2024,6722.8,Romania
A,THS_PER,TOTAL,SAL_DC,SE,2000,4002.9,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2001,4102.8,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2002,4113.6,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2003,4108.3,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2004,4073.3,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2005,4077.6,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2006,4150.5,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2007,4249.0,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2008,4290.4,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2009,4193.0,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2010,4215.2,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2011,4328.8,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2012,4368.2,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2013,4416.4,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2014,4488.5,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2015,4565.5,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2016,4678.2,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2017,4805.4,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2018,4892.0,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2019,4926.3,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2020,4857.7,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2021,4924.6,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2022,5108.8,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2023,5176.0,Sweden
A,THS_PER,TOTAL,SAL_DC,SE,2024,5186.0,Sweden
A,THS_PER,TOTAL,SAL_DC,SI,2000,747.85,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2001,756.23,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2002,766.74,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2003,767.7,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2004,772.08,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2005,770.37,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2006,782.89,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2007,811.05,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2008,833.17,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2009,810.92,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2010,789.98,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2011,773.92,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2012,763.55,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2013,742.85,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2014,747.33,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2015,757.33,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2016,774.21,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2017,799.49,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2018,826.45,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2019,848.12,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2020,841.2,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2021,850.87,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2022,872.89,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2023,881.85,Slovenia
A,THS_PER,TOTAL,SAL_DC,SI,2024,882.23,Slovenia
A,THS_PER,TOTAL,SAL_DC,SK,2000,1822.63,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2001,1827.84,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2002,1820.99,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2003,1825.02,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2004,1783.02,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2005,1802.53,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2006,1834.45,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2007,1861.89,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2008,1899.69,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2009,1837.58,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2010,1808.7,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2011,1854.19,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2012,1864.17,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2013,1854.61,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2014,1895.52,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2015,1942.82,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2016,1997.8,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2017,2049.76,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2018,2097.44,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2019,2114.98,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2020,2075.48,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2021,2054.33,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2022,2085.37,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2023,2087.74,Slovakia
A,THS_PER,TOTAL,SAL_DC,SK,2024,2080.27,Slovakia
