freq,wstatus,sex,age,unit,geo,time,value,geo_label
A,EMP,T,Y_GE18,PC,AT,2003,7.7,Austria
A,EMP,T,Y_GE18,PC,AT,2004,7.3,Austria
A,EMP,T,Y_GE18,PC,AT,2005,6.8,Austria
A,EMP,T,Y_GE18,PC,AT,2006,6.4,Austria
A,EMP,T,Y_GE18,PC,AT,2007,6.1,Austria
A,EMP,T,Y_GE18,PC,AT,2008,8.5,Austria
A,EMP,T,Y_GE18,PC,AT,2009,8.2,Austria
A,EMP,T,Y_GE18,PC,AT,2010,7.5,Austria
A,EMP,T,Y_GE18,PC,AT,2011,7.6,Austria
A,EMP,T,Y_GE18,PC,AT,2012,8.1,Austria
A,EMP,T,Y_GE18,PC,AT,2013,7.9,Austria
A,EMP,T,Y_GE18,PC,AT,2014,7.2,Austria
A,EMP,T,Y_GE18,PC,AT,2015,7.9,Austria
A,EMP,T,Y_GE18,PC,AT,2016,8.3,Austria
A,EMP,T,Y_GE18,PC,AT,2017,7.7,Austria
A,EMP,T,Y_GE18,PC,AT,2018,8.0,Austria
A,EMP,T,Y_GE18,PC,AT,2019,7.6,Austria
A,EMP,T,Y_GE18,PC,AT,2020,7.2,Austria
A,EMP,T,Y_GE18,PC,AT,2021,7.5,Austria
A,EMP,T,Y_GE18,PC,AT,2022,8.2,Austria
A,EMP,T,Y_GE18,PC,AT,2023,7.6,Austria
A,EMP,T,Y_GE18,PC,AT,2024,7.6,Austria
A,EMP,T,Y_GE18,PC,AT,2025,8.9,Austria
A,EMP,T,Y_GE18,PC,BE,2003,6.5,Belgium
A,EMP,T,Y_GE18,PC,BE,2004,4.0,Belgium
A,EMP,T,Y_GE18,PC,BE,2005,3.9,Belgium
A,EMP,T,Y_GE18,PC,BE,2006,4.1,Belgium
A,EMP,T,Y_GE18,PC,BE,2007,4.3,Belgium
A,EMP,T,Y_GE18,PC,BE,2008,4.8,Belgium
A,EMP,T,Y_GE18,PC,BE,2009,4.6,Belgium
A,EMP,T,Y_GE18,PC,BE,2010,4.5,Belgium
A,EMP,T,Y_GE18,PC,BE,2011,4.2,Belgium
A,EMP,T,Y_GE18,PC,BE,2012,4.5,Belgium
A,EMP,T,Y_GE18,PC,BE,2013,4.4,Belgium
A,EMP,T,Y_GE18,PC,BE,2014,4.8,Belgium
A,EMP,T,Y_GE18,PC,BE,2015,4.6,Belgium
A,EMP,T,Y_GE18,PC,BE,2016,4.8,Belgium
A,EMP,T,Y_GE18,PC,BE,2017,5.0,Belgium
A,EMP,T,Y_GE18,PC,BE,2018,5.1,Belgium
A,EMP,T,Y_GE18,PC,BE,2019,4.8,Belgium
A,EMP,T,Y_GE18,PC,BE,2020,4.2,Belgium
A,EMP,T,Y_GE18,PC,BE,2021,3.9,Belgium
A,EMP,T,Y_GE18,PC,BE,2022,3.4,Belgium
A,EMP,T,Y_GE18,PC,BE,2023,4.7,Belgium
A,EMP,T,Y_GE18,PC,BE,2024,4.3,Belgium
A,EMP,T,Y_GE18,PC,BE,2025,4.1,Belgium
A,EMP,T,Y_GE18,PC,BG,2006,5.4,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2007,5.8,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2008,7.5,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2009,7.4,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2010,7.7,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2011,8.2,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2012,7.4,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2013,7.2,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2014,9.2,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2015,7.7,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2016,11.4,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2017,9.9,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2018,9.9,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2019,8.9,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2020,9.6,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2021,10.0,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2022,9.7,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2023,11.4,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2024,11.8,Bulgaria
A,EMP,T,Y_GE18,PC,BG,2025,11.5,Bulgaria
A,EMP,T,Y_GE18,PC,CY,2005,6.5,Cyprus
A,EMP,T,Y_GE18,PC,CY,2006,7.2,Cyprus
A,EMP,T,Y_GE18,PC,CY,2007,6.3,Cyprus
A,EMP,T,Y_GE18,PC,CY,2008,6.3,Cyprus
A,EMP,T,Y_GE18,PC,CY,2009,6.8,Cyprus
A,EMP,T,Y_GE18,PC,CY,2010,7.3,Cyprus
A,EMP,T,Y_GE18,PC,CY,2011,7.3,Cyprus
A,EMP,T,Y_GE18,PC,CY,2012,7.9,Cyprus
A,EMP,T,Y_GE18,PC,CY,2013,8.9,Cyprus
A,EMP,T,Y_GE18,PC,CY,2014,7.8,Cyprus
A,EMP,T,Y_GE18,PC,CY,2015,9.1,Cyprus
A,EMP,T,Y_GE18,PC,CY,2016,8.2,Cyprus
A,EMP,T,Y_GE18,PC,CY,2017,7.9,Cyprus
A,EMP,T,Y_GE18,PC,CY,2018,7.4,Cyprus
A,EMP,T,Y_GE18,PC,CY,2019,6.8,Cyprus
A,EMP,T,Y_GE18,PC,CY,2020,8.1,Cyprus
A,EMP,T,Y_GE18,PC,CY,2021,7.0,Cyprus
A,EMP,T,Y_GE18,PC,CY,2022,7.9,Cyprus
A,EMP,T,Y_GE18,PC,CY,2023,7.6,Cyprus
A,EMP,T,Y_GE18,PC,CY,2024,7.3,Cyprus
A,EMP,T,Y_GE18,PC,CY,2025,6.8,Cyprus
A,EMP,T,Y_GE18,PC,CZ,2005,3.5,Czechia
A,EMP,T,Y_GE18,PC,CZ,2006,3.5,Czechia
A,EMP,T,Y_GE18,PC,CZ,2007,3.3,Czechia
A,EMP,T,Y_GE18,PC,CZ,2008,3.6,Czechia
A,EMP,T,Y_GE18,PC,CZ,2009,3.2,Czechia
A,EMP,T,Y_GE18,PC,CZ,2010,3.7,Czechia
A,EMP,T,Y_GE18,PC,CZ,2011,4.0,Czechia
A,EMP,T,Y_GE18,PC,CZ,2012,4.5,Czechia
A,EMP,T,Y_GE18,PC,CZ,2013,4.0,Czechia
A,EMP,T,Y_GE18,PC,CZ,2014,3.6,Czechia
A,EMP,T,Y_GE18,PC,CZ,2015,4.0,Czechia
A,EMP,T,Y_GE18,PC,CZ,2016,3.8,Czechia
A,EMP,T,Y_GE18,PC,CZ,2017,3.5,Czechia
A,EMP,T,Y_GE18,PC,CZ,2018,3.4,Czechia
A,EMP,T,Y_GE18,PC,CZ,2019,3.5,Czechia
A,EMP,T,Y_GE18,PC,CZ,2020,3.7,Czechia
A,EMP,T,Y_GE18,PC,CZ,2021,3.5,Czechia
A,EMP,T,Y_GE18,PC,CZ,2022,3.4,Czechia
A,EMP,T,Y_GE18,PC,CZ,2023,3.1,Czechia
A,EMP,T,Y_GE18,PC,CZ,2024,3.6,Czechia
A,EMP,T,Y_GE18,PC,CZ,2025,4.0,Czechia
A,EMP,T,Y_GE18,PC,DE,2005,4.8,Germany
A,EMP,T,Y_GE18,PC,DE,2006,5.5,Germany
A,EMP,T,Y_GE18,PC,DE,2007,7.4,Germany
A,EMP,T,Y_GE18,PC,DE,2008,7.1,Germany
A,EMP,T,Y_GE18,PC,DE,2009,6.8,Germany
A,EMP,T,Y_GE18,PC,DE,2010,7.2,Germany
A,EMP,T,Y_GE18,PC,DE,2011,7.7,Germany
A,EMP,T,Y_GE18,PC,DE,2012,7.8,Germany
A,EMP,T,Y_GE18,PC,DE,2013,8.6,Germany
A,EMP,T,Y_GE18,PC,DE,2014,9.9,Germany
A,EMP,T,Y_GE18,PC,DE,2015,9.7,Germany
A,EMP,T,Y_GE18,PC,DE,2016,9.5,Germany
A,EMP,T,Y_GE18,PC,DE,2017,9.1,Germany
A,EMP,T,Y_GE18,PC,DE,2018,9.1,Germany
A,EMP,T,Y_GE18,PC,DE,2019,8.0,Germany
A,EMP,T,Y_GE18,PC,DE,2020,8.6,Germany
A,EMP,T,Y_GE18,PC,DE,2021,8.7,Germany
A,EMP,T,Y_GE18,PC,DE,2022,7.2,Germany
A,EMP,T,Y_GE18,PC,DE,2023,6.6,Germany
A,EMP,T,Y_GE18,PC,DE,2024,6.5,Germany
A,EMP,T,Y_GE18,PC,DE,2025,6.8,Germany
A,EMP,T,Y_GE18,PC,DK,2003,4.5,Denmark
A,EMP,T,Y_GE18,PC,DK,2004,4.8,Denmark
A,EMP,T,Y_GE18,PC,DK,2005,4.8,Denmark
A,EMP,T,Y_GE18,PC,DK,2006,4.5,Denmark
A,EMP,T,Y_GE18,PC,DK,2007,4.1,Denmark
A,EMP,T,Y_GE18,PC,DK,2008,5.0,Denmark
A,EMP,T,Y_GE18,PC,DK,2009,5.9,Denmark
A,EMP,T,Y_GE18,PC,DK,2010,6.5,Denmark
A,EMP,T,Y_GE18,PC,DK,2011,6.3,Denmark
A,EMP,T,Y_GE18,PC,DK,2012,5.2,Denmark
A,EMP,T,Y_GE18,PC,DK,2013,5.5,Denmark
A,EMP,T,Y_GE18,PC,DK,2014,4.9,Denmark
A,EMP,T,Y_GE18,PC,DK,2015,5.5,Denmark
A,EMP,T,Y_GE18,PC,DK,2016,5.3,Denmark
A,EMP,T,Y_GE18,PC,DK,2017,5.3,Denmark
A,EMP,T,Y_GE18,PC,DK,2018,6.0,Denmark
A,EMP,T,Y_GE18,PC,DK,2019,6.3,Denmark
A,EMP,T,Y_GE18,PC,DK,2020,6.2,Denmark
A,EMP,T,Y_GE18,PC,DK,2021,6.0,Denmark
A,EMP,T,Y_GE18,PC,DK,2022,5.9,Denmark
A,EMP,T,Y_GE18,PC,DK,2023,6.0,Denmark
A,EMP,T,Y_GE18,PC,DK,2024,6.2,Denmark
A,EMP,T,Y_GE18,PC,DK,2025,5.9,Denmark
A,EMP,T,Y_GE18,PC,EE,2004,9.1,Estonia
A,EMP,T,Y_GE18,PC,EE,2005,7.5,Estonia
A,EMP,T,Y_GE18,PC,EE,2006,7.5,Estonia
A,EMP,T,Y_GE18,PC,EE,2007,7.8,Estonia
A,EMP,T,Y_GE18,PC,EE,2008,7.3,Estonia
A,EMP,T,Y_GE18,PC,EE,2009,8.1,Estonia
A,EMP,T,Y_GE18,PC,EE,2010,6.5,Estonia
A,EMP,T,Y_GE18,PC,EE,2011,7.9,Estonia
A,EMP,T,Y_GE18,PC,EE,2012,8.3,Estonia
A,EMP,T,Y_GE18,PC,EE,2013,7.6,Estonia
A,EMP,T,Y_GE18,PC,EE,2014,11.8,Estonia
A,EMP,T,Y_GE18,PC,EE,2015,10.0,Estonia
A,EMP,T,Y_GE18,PC,EE,2016,9.6,Estonia
A,EMP,T,Y_GE18,PC,EE,2017,9.3,Estonia
A,EMP,T,Y_GE18,PC,EE,2018,9.3,Estonia
A,EMP,T,Y_GE18,PC,EE,2019,10.0,Estonia
A,EMP,T,Y_GE18,PC,EE,2020,10.0,Estonia
A,EMP,T,Y_GE18,PC,EE,2021,10.0,Estonia
A,EMP,T,Y_GE18,PC,EE,2022,10.5,Estonia
A,EMP,T,Y_GE18,PC,EE,2023,10.3,Estonia
A,EMP,T,Y_GE18,PC,EE,2024,10.3,Estonia
A,EMP,T,Y_GE18,PC,EE,2025,10.1,Estonia
A,EMP,T,Y_GE18,PC,EL,2003,13.5,Greece
A,EMP,T,Y_GE18,PC,EL,2004,13.1,Greece
A,EMP,T,Y_GE18,PC,EL,2005,12.9,Greece
A,EMP,T,Y_GE18,PC,EL,2006,13.8,Greece
A,EMP,T,Y_GE18,PC,EL,2007,14.2,Greece
A,EMP,T,Y_GE18,PC,EL,2008,14.3,Greece
A,EMP,T,Y_GE18,PC,EL,2009,13.8,Greece
A,EMP,T,Y_GE18,PC,EL,2010,13.8,Greece
A,EMP,T,Y_GE18,PC,EL,2011,11.9,Greece
A,EMP,T,Y_GE18,PC,EL,2012,15.1,Greece
A,EMP,T,Y_GE18,PC,EL,2013,13.1,Greece
A,EMP,T,Y_GE18,PC,EL,2014,13.4,Greece
A,EMP,T,Y_GE18,PC,EL,2015,13.4,Greece
A,EMP,T,Y_GE18,PC,EL,2016,14.1,Greece
A,EMP,T,Y_GE18,PC,EL,2017,12.9,Greece
A,EMP,T,Y_GE18,PC,EL,2018,11.0,Greece
A,EMP,T,Y_GE18,PC,EL,2019,10.2,Greece
A,EMP,T,Y_GE18,PC,EL,2020,10.1,Greece
A,EMP,T,Y_GE18,PC,EL,2021,11.3,Greece
A,EMP,T,Y_GE18,PC,EL,2022,10.6,Greece
A,EMP,T,Y_GE18,PC,EL,2023,9.9,Greece
A,EMP,T,Y_GE18,PC,EL,2024,10.7,Greece
A,EMP,T,Y_GE18,PC,EL,2025,9.9,Greece
A,EMP,T,Y_GE18,PC,ES,2004,10.8,Spain
A,EMP,T,Y_GE18,PC,ES,2005,10.6,Spain
A,EMP,T,Y_GE18,PC,ES,2006,10.1,Spain
A,EMP,T,Y_GE18,PC,ES,2007,10.2,Spain
A,EMP,T,Y_GE18,PC,ES,2008,11.3,Spain
A,EMP,T,Y_GE18,PC,ES,2009,11.7,Spain
A,EMP,T,Y_GE18,PC,ES,2010,10.9,Spain
A,EMP,T,Y_GE18,PC,ES,2011,10.9,Spain
A,EMP,T,Y_GE18,PC,ES,2012,10.8,Spain
A,EMP,T,Y_GE18,PC,ES,2013,10.5,Spain
A,EMP,T,Y_GE18,PC,ES,2014,12.5,Spain
A,EMP,T,Y_GE18,PC,ES,2015,13.1,Spain
A,EMP,T,Y_GE18,PC,ES,2016,13.1,Spain
A,EMP,T,Y_GE18,PC,ES,2017,13.1,Spain
A,EMP,T,Y_GE18,PC,ES,2018,12.9,Spain
A,EMP,T,Y_GE18,PC,ES,2019,12.7,Spain
A,EMP,T,Y_GE18,PC,ES,2020,11.8,Spain
A,EMP,T,Y_GE18,PC,ES,2021,12.7,Spain
A,EMP,T,Y_GE18,PC,ES,2022,11.7,Spain
A,EMP,T,Y_GE18,PC,ES,2023,11.3,Spain
A,EMP,T,Y_GE18,PC,ES,2024,11.2,Spain
A,EMP,T,Y_GE18,PC,ES,2025,11.2,Spain
A,EMP,T,Y_GE18,PC,EU27_2020,2010,8.5,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2011,9.0,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2012,8.9,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2013,9.1,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2014,9.6,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2015,9.7,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2016,9.8,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2017,9.5,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2018,9.3,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2019,9.1,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2020,8.8,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2021,8.9,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2022,8.5,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2023,8.3,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2024,8.2,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,EU27_2020,2025,8.3,European Union - 27 countries (from 2020)
A,EMP,T,Y_GE18,PC,FI,2004,4.4,Finland
A,EMP,T,Y_GE18,PC,FI,2005,3.7,Finland
A,EMP,T,Y_GE18,PC,FI,2006,4.5,Finland
A,EMP,T,Y_GE18,PC,FI,2007,5.0,Finland
A,EMP,T,Y_GE18,PC,FI,2008,5.1,Finland
A,EMP,T,Y_GE18,PC,FI,2009,3.7,Finland
A,EMP,T,Y_GE18,PC,FI,2010,3.7,Finland
A,EMP,T,Y_GE18,PC,FI,2011,3.9,Finland
A,EMP,T,Y_GE18,PC,FI,2012,3.8,Finland
A,EMP,T,Y_GE18,PC,FI,2013,3.7,Finland
A,EMP,T,Y_GE18,PC,FI,2014,3.7,Finland
A,EMP,T,Y_GE18,PC,FI,2015,3.5,Finland
A,EMP,T,Y_GE18,PC,FI,2016,3.1,Finland
A,EMP,T,Y_GE18,PC,FI,2017,2.7,Finland
A,EMP,T,Y_GE18,PC,FI,2018,3.1,Finland
A,EMP,T,Y_GE18,PC,FI,2019,2.9,Finland
A,EMP,T,Y_GE18,PC,FI,2020,3.1,Finland
A,EMP,T,Y_GE18,PC,FI,2021,2.8,Finland
A,EMP,T,Y_GE18,PC,FI,2022,2.5,Finland
A,EMP,T,Y_GE18,PC,FI,2023,2.8,Finland
A,EMP,T,Y_GE18,PC,FI,2024,2.8,Finland
A,EMP,T,Y_GE18,PC,FI,2025,3.1,Finland
A,EMP,T,Y_GE18,PC,FR,2004,5.4,France
A,EMP,T,Y_GE18,PC,FR,2005,6.1,France
A,EMP,T,Y_GE18,PC,FR,2006,6.0,France
A,EMP,T,Y_GE18,PC,FR,2007,6.5,France
A,EMP,T,Y_GE18,PC,FR,2008,6.5,France
A,EMP,T,Y_GE18,PC,FR,2009,6.6,France
A,EMP,T,Y_GE18,PC,FR,2010,6.5,France
A,EMP,T,Y_GE18,PC,FR,2011,7.6,France
A,EMP,T,Y_GE18,PC,FR,2012,8.0,France
A,EMP,T,Y_GE18,PC,FR,2013,7.8,France
A,EMP,T,Y_GE18,PC,FR,2014,8.0,France
A,EMP,T,Y_GE18,PC,FR,2015,7.5,France
A,EMP,T,Y_GE18,PC,FR,2016,7.9,France
A,EMP,T,Y_GE18,PC,FR,2017,7.3,France
A,EMP,T,Y_GE18,PC,FR,2018,7.1,France
A,EMP,T,Y_GE18,PC,FR,2019,7.4,France
A,EMP,T,Y_GE18,PC,FR,2020,7.4,France
A,EMP,T,Y_GE18,PC,FR,2021,6.9,France
A,EMP,T,Y_GE18,PC,FR,2022,7.5,France
A,EMP,T,Y_GE18,PC,FR,2023,7.8,France
A,EMP,T,Y_GE18,PC,FR,2024,8.3,France
A,EMP,T,Y_GE18,PC,FR,2025,8.7,France
A,EMP,T,Y_GE18,PC,HR,2010,6.3,Croatia
A,EMP,T,Y_GE18,PC,HR,2011,6.6,Croatia
A,EMP,T,Y_GE18,PC,HR,2012,6.0,Croatia
A,EMP,T,Y_GE18,PC,HR,2013,6.2,Croatia
A,EMP,T,Y_GE18,PC,HR,2014,5.7,Croatia
A,EMP,T,Y_GE18,PC,HR,2015,5.9,Croatia
A,EMP,T,Y_GE18,PC,HR,2016,5.6,Croatia
A,EMP,T,Y_GE18,PC,HR,2017,5.8,Croatia
A,EMP,T,Y_GE18,PC,HR,2018,5.2,Croatia
A,EMP,T,Y_GE18,PC,HR,2019,5.1,Croatia
A,EMP,T,Y_GE18,PC,HR,2020,5.1,Croatia
A,EMP,T,Y_GE18,PC,HR,2021,4.9,Croatia
A,EMP,T,Y_GE18,PC,HR,2022,4.7,Croatia
A,EMP,T,Y_GE18,PC,HR,2023,6.2,Croatia
A,EMP,T,Y_GE18,PC,HR,2024,8.3,Croatia
A,EMP,T,Y_GE18,PC,HR,2025,7.9,Croatia
A,EMP,T,Y_GE18,PC,HU,2005,8.7,Hungary
A,EMP,T,Y_GE18,PC,HU,2006,6.8,Hungary
A,EMP,T,Y_GE18,PC,HU,2007,5.8,Hungary
A,EMP,T,Y_GE18,PC,HU,2008,5.8,Hungary
A,EMP,T,Y_GE18,PC,HU,2009,6.2,Hungary
A,EMP,T,Y_GE18,PC,HU,2010,5.3,Hungary
A,EMP,T,Y_GE18,PC,HU,2011,6.2,Hungary
A,EMP,T,Y_GE18,PC,HU,2012,5.7,Hungary
A,EMP,T,Y_GE18,PC,HU,2013,7.0,Hungary
A,EMP,T,Y_GE18,PC,HU,2014,6.7,Hungary
A,EMP,T,Y_GE18,PC,HU,2015,9.3,Hungary
A,EMP,T,Y_GE18,PC,HU,2016,9.6,Hungary
A,EMP,T,Y_GE18,PC,HU,2017,10.2,Hungary
A,EMP,T,Y_GE18,PC,HU,2018,8.4,Hungary
A,EMP,T,Y_GE18,PC,HU,2019,11.0,Hungary
A,EMP,T,Y_GE18,PC,HU,2020,8.3,Hungary
A,EMP,T,Y_GE18,PC,HU,2021,6.2,Hungary
A,EMP,T,Y_GE18,PC,HU,2022,6.2,Hungary
A,EMP,T,Y_GE18,PC,HU,2023,6.1,Hungary
A,EMP,T,Y_GE18,PC,HU,2024,6.9,Hungary
A,EMP,T,Y_GE18,PC,HU,2025,8.1,Hungary
A,EMP,T,Y_GE18,PC,IE,2003,7.5,Ireland
A,EMP,T,Y_GE18,PC,IE,2004,6.7,Ireland
A,EMP,T,Y_GE18,PC,IE,2005,6.0,Ireland
A,EMP,T,Y_GE18,PC,IE,2006,6.2,Ireland
A,EMP,T,Y_GE18,PC,IE,2007,5.6,Ireland
A,EMP,T,Y_GE18,PC,IE,2008,6.5,Ireland
A,EMP,T,Y_GE18,PC,IE,2009,5.3,Ireland
A,EMP,T,Y_GE18,PC,IE,2010,5.5,Ireland
A,EMP,T,Y_GE18,PC,IE,2011,5.5,Ireland
A,EMP,T,Y_GE18,PC,IE,2012,5.4,Ireland
A,EMP,T,Y_GE18,PC,IE,2013,5.0,Ireland
A,EMP,T,Y_GE18,PC,IE,2014,5.6,Ireland
A,EMP,T,Y_GE18,PC,IE,2015,4.9,Ireland
A,EMP,T,Y_GE18,PC,IE,2016,5.1,Ireland
A,EMP,T,Y_GE18,PC,IE,2017,5.1,Ireland
A,EMP,T,Y_GE18,PC,IE,2018,4.8,Ireland
A,EMP,T,Y_GE18,PC,IE,2019,6.2,Ireland
A,EMP,T,Y_GE18,PC,IE,2020,5.5,Ireland
A,EMP,T,Y_GE18,PC,IE,2021,4.5,Ireland
A,EMP,T,Y_GE18,PC,IE,2022,5.4,Ireland
A,EMP,T,Y_GE18,PC,IE,2023,5.5,Ireland
A,EMP,T,Y_GE18,PC,IE,2024,5.3,Ireland
A,EMP,T,Y_GE18,PC,IE,2025,5.7,Ireland
A,EMP,T,Y_GE18,PC,IT,2004,8.9,Italy
A,EMP,T,Y_GE18,PC,IT,2005,8.7,Italy
A,EMP,T,Y_GE18,PC,IT,2006,9.0,Italy
A,EMP,T,Y_GE18,PC,IT,2007,9.3,Italy
A,EMP,T,Y_GE18,PC,IT,2008,9.0,Italy
A,EMP,T,Y_GE18,PC,IT,2009,10.2,Italy
A,EMP,T,Y_GE18,PC,IT,2010,9.5,Italy
A,EMP,T,Y_GE18,PC,IT,2011,11.0,Italy
A,EMP,T,Y_GE18,PC,IT,2012,11.0,Italy
A,EMP,T,Y_GE18,PC,IT,2013,11.0,Italy
A,EMP,T,Y_GE18,PC,IT,2014,11.0,Italy
A,EMP,T,Y_GE18,PC,IT,2015,11.5,Italy
A,EMP,T,Y_GE18,PC,IT,2016,11.7,Italy
A,EMP,T,Y_GE18,PC,IT,2017,12.2,Italy
A,EMP,T,Y_GE18,PC,IT,2018,12.2,Italy
A,EMP,T,Y_GE18,PC,IT,2019,11.8,Italy
A,EMP,T,Y_GE18,PC,IT,2020,10.8,Italy
A,EMP,T,Y_GE18,PC,IT,2021,11.6,Italy
A,EMP,T,Y_GE18,PC,IT,2022,11.5,Italy
A,EMP,T,Y_GE18,PC,IT,2023,9.9,Italy
A,EMP,T,Y_GE18,PC,IT,2024,10.2,Italy
A,EMP,T,Y_GE18,PC,IT,2025,10.2,Italy
A,EMP,T,Y_GE18,PC,LT,2005,10.0,Lithuania
A,EMP,T,Y_GE18,PC,LT,2006,10.0,Lithuania
A,EMP,T,Y_GE18,PC,LT,2007,8.0,Lithuania
A,EMP,T,Y_GE18,PC,LT,2008,9.4,Lithuania
A,EMP,T,Y_GE18,PC,LT,2009,10.3,Lithuania
A,EMP,T,Y_GE18,PC,LT,2010,12.6,Lithuania
A,EMP,T,Y_GE18,PC,LT,2011,9.5,Lithuania
A,EMP,T,Y_GE18,PC,LT,2012,7.6,Lithuania
A,EMP,T,Y_GE18,PC,LT,2013,9.1,Lithuania
A,EMP,T,Y_GE18,PC,LT,2014,8.3,Lithuania
A,EMP,T,Y_GE18,PC,LT,2015,9.9,Lithuania
A,EMP,T,Y_GE18,PC,LT,2016,8.5,Lithuania
A,EMP,T,Y_GE18,PC,LT,2017,8.5,Lithuania
A,EMP,T,Y_GE18,PC,LT,2018,8.1,Lithuania
A,EMP,T,Y_GE18,PC,LT,2019,7.9,Lithuania
A,EMP,T,Y_GE18,PC,LT,2020,8.0,Lithuania
A,EMP,T,Y_GE18,PC,LT,2021,7.5,Lithuania
A,EMP,T,Y_GE18,PC,LT,2022,7.6,Lithuania
A,EMP,T,Y_GE18,PC,LT,2023,7.9,Lithuania
A,EMP,T,Y_GE18,PC,LT,2024,8.3,Lithuania
A,EMP,T,Y_GE18,PC,LT,2025,8.4,Lithuania
A,EMP,T,Y_GE18,PC,LU,2003,7.1,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2004,8.5,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2005,9.8,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2006,10.3,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2007,9.3,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2008,9.4,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2009,10.0,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2010,10.6,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2011,9.9,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2012,10.2,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2013,11.2,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2014,11.1,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2015,11.6,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2016,10.9,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2017,10.8,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2018,11.5,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2019,12.1,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2020,11.9,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2021,13.5,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2022,12.9,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2023,14.8,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2024,13.4,Luxembourg
A,EMP,T,Y_GE18,PC,LU,2025,9.5,Luxembourg
A,EMP,T,Y_GE18,PC,LV,2005,9.0,Latvia
A,EMP,T,Y_GE18,PC,LV,2006,11.1,Latvia
A,EMP,T,Y_GE18,PC,LV,2007,9.2,Latvia
A,EMP,T,Y_GE18,PC,LV,2008,10.5,Latvia
A,EMP,T,Y_GE18,PC,LV,2009,10.8,Latvia
A,EMP,T,Y_GE18,PC,LV,2010,9.4,Latvia
A,EMP,T,Y_GE18,PC,LV,2011,9.3,Latvia
A,EMP,T,Y_GE18,PC,LV,2012,8.6,Latvia
A,EMP,T,Y_GE18,PC,LV,2013,8.9,Latvia
A,EMP,T,Y_GE18,PC,LV,2014,8.1,Latvia
A,EMP,T,Y_GE18,PC,LV,2015,9.2,Latvia
A,EMP,T,Y_GE18,PC,LV,2016,8.3,Latvia
