geo,time,unmet_care,not_good_health,chronic_illness,activity_limitation,unmet_care_excess_eu,acc_unmet_care,not_good_health_excess_eu,acc_not_good_health,chronic_illness_excess_eu,acc_chronic_illness,activity_limitation_excess_eu,acc_activity_limitation,acc_unmet_care_2008
AT,2008,0.7,,,,0.0,0.0,,,,,,,0.0
AT,2009,0.5,,,,0.0,0.0,,,,,,,0.0
AT,2010,0.6,,,,0.0,0.0,,,,,,,0.0
AT,2011,0.4,,,,0.0,0.0,,,,,,,0.0
AT,2012,0.3,,,,0.0,0.0,,,,,,,0.0
AT,2013,0.4,,,,0.0,0.0,,,,,,,0.0
AT,2014,0.1,,,,0.0,0.0,,,,,,,0.0
AT,2015,0.1,,,,0.0,0.0,,,,,,,0.0
AT,2016,0.2,29.799999999999997,37.3,34.2,0.0,0.0,0.0,0.0,2.5999999999999943,2.5999999999999943,8.000000000000004,8.000000000000004,0.0
AT,2017,0.2,29.700000000000003,38.3,34.3,0.0,0.0,0.0,0.0,2.1999999999999957,4.79999999999999,6.699999999999996,14.7,0.0
AT,2018,0.1,28.299999999999997,36.3,34.1,0.0,0.0,0.0,0.0,0.5,5.29999999999999,7.600000000000001,22.3,0.0
AT,2019,0.3,28.799999999999997,37.5,33.9,0.0,0.0,0.0,0.0,1.2000000000000028,6.499999999999993,8.399999999999999,30.7,0.0
AT,2020,0.1,26.0,35.4,31.8,0.0,0.0,0.0,0.0,0.10000000000000142,6.599999999999994,6.900000000000002,37.6,0.0
AT,2021,0.3,27.799999999999997,35.3,27.6,0.0,0.0,0.0,0.0,1.0,7.599999999999994,2.8000000000000007,40.400000000000006,0.0
AT,2022,0.5,29.900000000000006,36.2,28.9,0.0,0.0,0.0,0.0,0.0,7.599999999999994,0.8999999999999986,41.3,0.0
AT,2023,0.6,30.799999999999997,34.9,29.7,0.0,0.0,0.0,0.0,0.10000000000000142,7.699999999999996,2.599999999999998,43.9,0.0
AT,2024,1.0,32.3,36.2,30.4,0.0,0.0,0.0,0.0,0.20000000000000284,7.899999999999999,5.849999999999998,49.75,0.0
AT,2025,0.9,31.5,37.1,30.5,0.0,0.0,0.0,0.0,0.0,7.899999999999999,6.75,56.5,0.0
BE,2008,0.5,,,,0.0,0.0,,,,,,,0.0
BE,2009,0.6,,,,0.0,0.0,,,,,,,0.0
BE,2010,0.4,,,,0.0,0.0,,,,,,,0.0
BE,2011,1.5,,,,0.0,0.0,,,,,,,0.0
BE,2012,1.7,,,,0.0,0.0,,,,,,,0.0
BE,2013,1.9,,,,0.0,0.0,,,,,,,0.0
BE,2014,2.5,,,,0.0,0.0,,,,,,,0.0
BE,2015,2.4,,,,0.2999999999999998,0.2999999999999998,,,,,,,0.2999999999999998
BE,2016,2.5,26.099999999999994,25.4,24.7,0.8,1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0999999999999999
BE,2017,2.2,25.5,24.9,24.7,0.6000000000000001,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7
BE,2018,1.8,25.099999999999994,24.7,25.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7
BE,2019,1.8,25.900000000000006,25.9,27.1,0.40000000000000013,2.1,0.0,0.0,0.0,0.0,1.6000000000000014,1.6000000000000014,2.1
BE,2020,1.5,24.5,24.8,24.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,2.1
BE,2021,1.7,23.599999999999994,24.9,24.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,2.1
BE,2022,1.0,24.599999999999994,26.9,25.6,0.0,2.1,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,2.1
BE,2023,1.1,24.400000000000006,26.8,25.3,0.0,2.1,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,2.1
BE,2024,1.4,25.299999999999997,27.6,25.5,0.0,2.1,0.0,0.0,0.0,0.0,0.9499999999999993,2.5500000000000007,2.1
BE,2025,0.9,26.099999999999994,29.9,25.3,0.0,2.1,0.0,0.0,0.0,0.0,1.5500000000000007,4.100000000000001,2.1
BG,2008,15.3,,,,13.450000000000001,13.450000000000001,,,,,,,13.450000000000001
BG,2009,10.3,,,,8.200000000000001,21.650000000000002,,,,,,,21.650000000000002
BG,2010,10.5,,,,8.6,30.25,,,,,,,30.25
BG,2011,9.8,,,,7.6000000000000005,37.85,,,,,,,37.85
BG,2012,8.3,,,,6.000000000000001,43.85,,,,,,,43.85
BG,2013,8.9,,,,6.300000000000001,50.150000000000006,,,,,,,50.150000000000006
BG,2014,5.6,,,,2.8,52.95,,,,,,,52.95
BG,2015,4.7,,,,2.6,55.550000000000004,,,,,,,55.550000000000004
BG,2016,2.8,34.3,21.3,16.3,1.0999999999999999,56.650000000000006,3.3999999999999915,3.3999999999999915,0.0,0.0,0.0,0.0,56.650000000000006
BG,2017,2.1,33.5,26.0,18.9,0.5,57.150000000000006,3.5999999999999943,6.999999999999986,0.0,0.0,0.0,0.0,57.150000000000006
BG,2018,1.9,33.7,23.5,16.8,0.09999999999999987,57.25,2.299999999999997,9.299999999999983,0.0,0.0,0.0,0.0,57.25
BG,2019,1.4,32.900000000000006,21.7,16.1,0.0,57.25,1.3000000000000114,10.599999999999994,0.0,0.0,0.0,0.0,57.25
BG,2020,1.4,33.400000000000006,23.2,16.3,0.0,57.25,2.500000000000007,13.100000000000001,0.0,0.0,0.0,0.0,57.25
BG,2021,1.0,32.5,24.1,17.8,0.0,57.25,1.5999999999999943,14.699999999999996,0.0,0.0,0.0,0.0,57.25
BG,2022,1.0,31.900000000000006,22.4,14.7,0.0,57.25,0.0,14.699999999999996,0.0,0.0,0.0,0.0,57.25
BG,2023,1.1,34.900000000000006,22.7,13.7,0.0,57.25,1.3000000000000114,16.000000000000007,0.0,0.0,0.0,0.0,57.25
BG,2024,1.1,34.400000000000006,22.1,12.7,0.0,57.25,1.1000000000000085,17.100000000000016,0.0,0.0,0.0,0.0,57.25
BG,2025,1.0,35.400000000000006,24.7,13.3,0.0,57.25,3.6000000000000085,20.700000000000024,0.0,0.0,0.0,0.0,57.25
CY,2008,2.8,,,,0.9499999999999997,0.9499999999999997,,,,,,,0.9499999999999997
CY,2009,3.4,,,,1.2999999999999998,2.2499999999999996,,,,,,,2.2499999999999996
CY,2010,4.1,,,,2.1999999999999997,4.449999999999999,,,,,,,4.449999999999999
CY,2011,4.4,,,,2.2,6.6499999999999995,,,,,,,6.6499999999999995
CY,2012,3.5,,,,1.2000000000000002,7.85,,,,,,,7.85
CY,2013,4.4,,,,1.8000000000000003,9.65,,,,,,,9.65
CY,2014,4.7,,,,1.9000000000000004,11.55,,,,,,,11.55
CY,2015,1.5,,,,0.0,11.55,,,,,,,11.55
CY,2016,0.6,21.400000000000006,33.0,16.1,0.0,11.55,0.0,0.0,0.0,0.0,0.0,0.0,11.55
CY,2017,1.5,22.0,36.3,20.0,0.0,11.55,0.0,0.0,0.19999999999999574,0.19999999999999574,0.0,0.0,11.55
CY,2018,1.4,22.200000000000003,38.4,24.0,0.0,11.55,0.0,0.0,2.6000000000000014,2.799999999999997,0.0,0.0,11.55
CY,2019,1.0,23.0,40.3,24.5,0.0,11.55,0.0,0.0,4.0,6.799999999999997,0.0,0.0,11.55
CY,2020,0.4,22.599999999999994,40.0,23.3,0.0,11.55,0.0,0.0,4.700000000000003,11.5,0.0,0.0,11.55
CY,2021,0.2,24.200000000000003,40.4,19.9,0.0,11.55,0.0,0.0,6.100000000000001,17.6,0.0,0.0,11.55
CY,2022,0.2,24.0,40.7,20.7,0.0,11.55,0.0,0.0,4.400000000000006,22.000000000000007,0.0,0.0,11.55
CY,2023,0.1,24.5,38.9,22.1,0.0,11.55,0.0,0.0,4.100000000000001,26.10000000000001,0.0,0.0,11.55
CY,2024,0.1,24.799999999999997,41.1,23.6,0.0,11.55,0.0,0.0,5.100000000000001,31.20000000000001,0.0,0.0,11.55
CY,2025,0.1,25.0,44.6,23.5,0.0,11.55,0.0,0.0,7.399999999999999,38.60000000000001,0.0,0.0,11.55
CZ,2008,0.7,,,,0.0,0.0,,,,,,,0.0
CZ,2009,0.6,,,,0.0,0.0,,,,,,,0.0
CZ,2010,1.0,,,,0.0,0.0,,,,,,,0.0
CZ,2011,1.1,,,,0.0,0.0,,,,,,,0.0
CZ,2012,1.0,,,,0.0,0.0,,,,,,,0.0
CZ,2013,1.0,,,,0.0,0.0,,,,,,,0.0
CZ,2014,1.1,,,,0.0,0.0,,,,,,,0.0
CZ,2015,0.8,,,,0.0,0.0,,,,,,,0.0
CZ,2016,0.7,39.7,34.9,25.3,0.0,0.0,8.799999999999997,8.799999999999997,0.19999999999999574,0.19999999999999574,0.0,0.0,0.0
CZ,2017,0.5,38.2,36.1,28.2,0.0,0.0,8.299999999999997,17.099999999999994,0.0,0.19999999999999574,0.5999999999999979,0.5999999999999979,0.0
CZ,2018,0.3,38.0,36.6,28.0,0.0,0.0,6.599999999999994,23.69999999999999,0.8000000000000043,1.0,1.5,2.099999999999998,0.0
CZ,2019,0.5,38.1,36.3,28.6,0.0,0.0,6.500000000000007,30.199999999999996,0.0,1.0,3.1000000000000014,5.199999999999999,0.0
CZ,2020,0.4,36.6,37.5,29.5,0.0,0.0,5.700000000000003,35.9,2.200000000000003,3.200000000000003,4.600000000000001,9.8,0.0
CZ,2021,0.3,32.3,33.0,24.8,0.0,0.0,1.3999999999999915,37.29999999999999,0.0,3.200000000000003,0.0,9.8,0.0
CZ,2022,0.2,32.099999999999994,35.0,26.7,0.0,0.0,0.0,37.29999999999999,0.0,3.200000000000003,0.0,9.8,0.0
CZ,2023,0.4,33.599999999999994,34.4,26.8,0.0,0.0,0.0,37.29999999999999,0.0,3.200000000000003,0.0,9.8,0.0
CZ,2024,0.5,33.7,33.3,26.6,0.0,0.0,0.4000000000000057,37.699999999999996,0.0,3.200000000000003,2.0500000000000007,11.850000000000001,0.0
CZ,2025,0.3,33.2,34.4,27.0,0.0,0.0,1.4000000000000057,39.1,0.0,3.200000000000003,3.25,15.100000000000001,0.0
DE,2008,2.2,,,,0.3500000000000001,0.3500000000000001,,,,,,,0.3500000000000001
DE,2009,2.1,,,,0.0,0.3500000000000001,,,,,,,0.3500000000000001
DE,2010,1.8,,,,0.0,0.3500000000000001,,,,,,,0.3500000000000001
DE,2011,1.7,,,,0.0,0.3500000000000001,,,,,,,0.3500000000000001
DE,2012,1.6,,,,0.0,0.3500000000000001,,,,,,,0.3500000000000001
DE,2013,1.6,,,,0.0,0.3500000000000001,,,,,,,0.3500000000000001
DE,2014,1.6,,,,0.0,0.3500000000000001,,,,,,,0.3500000000000001
DE,2015,0.5,,,,0.0,0.3500000000000001,,,,,,,0.3500000000000001
DE,2016,0.3,34.8,42.4,21.4,0.0,0.3500000000000001,3.8999999999999915,3.8999999999999915,7.699999999999996,7.699999999999996,0.0,0.0,0.3500000000000001
DE,2017,0.3,34.599999999999994,44.2,22.2,0.0,0.3500000000000001,4.699999999999989,8.59999999999998,8.100000000000001,15.799999999999997,0.0,0.0,0.3500000000000001
DE,2018,0.2,34.5,43.9,22.3,0.0,0.3500000000000001,3.0999999999999943,11.699999999999974,8.100000000000001,23.9,0.0,0.0,0.3500000000000001
DE,2019,0.3,34.5,43.2,21.8,0.0,0.3500000000000001,2.9000000000000057,14.59999999999998,6.900000000000006,30.800000000000004,0.0,0.0,0.3500000000000001
DE,2020,0.1,36.2,,24.5,0.0,0.3500000000000001,5.300000000000004,19.899999999999984,,,0.0,0.0,0.3500000000000001
DE,2021,0.1,37.0,,24.5,0.0,0.3500000000000001,6.099999999999994,25.99999999999998,,,0.0,0.0,0.3500000000000001
